BEGIN_DATA,,,,
year,month,day,hour,demand
2015,8,3,12,1014343235
2015,8,3,15,926691686
2015,8,3,18,757205824
2015,8,3,21,662825787
2015,8,4,24,705233232
2015,8,4,3,844451711
2015,8,4,6,996541041
2015,8,4,9,1083163519
2015,8,4,12,1071177072
2015,8,4,15,970321340
2015,8,4,18,787271867
2015,8,4,21,686285637
2015,8,5,24,722567869
2015,8,5,3,856365825
2015,8,5,6,1011305237
2015,8,5,9,1088979265
2015,8,5,12,1066495542
2015,8,5,15,962032839
2015,8,5,18,781895341
2015,8,5,21,682548914
2015,8,6,24,719030995
2015,8,6,3,846802916
2015,8,6,6,990126495
2015,8,6,9,1063168956
2015,8,6,12,1031136491
2015,8,6,15,932716975
2015,8,6,18,762366096
2015,8,6,21,669033773
2015,8,7,24,710800659
2015,8,7,3,823307271
2015,8,7,6,936750488
2015,8,7,9,994647699
2015,8,7,12,973932039
2015,8,7,15,899732991
2015,8,7,18,747235015
2015,8,7,21,660017465
2015,8,8,24,700621053
2015,8,8,3,816234268
2015,8,8,6,929603660
2015,8,8,9,996477657
2015,8,8,12,980418173
2015,8,8,15,895313203
2015,8,8,18,742835361
2015,8,8,21,647858760
2015,8,9,24,642219746
2015,8,9,3,744750329
2015,8,9,6,877417797
2015,8,9,9,943879419
2015,8,9,12,938455913
2015,8,9,15,865182284
2015,8,9,18,725370971
2015,8,9,21,633113207
2015,8,10,24,617621951
2015,8,10,3,720661104
2015,8,10,6,873490173
2015,8,10,9,964959728
2015,8,10,12,976404048
2015,8,10,15,908133348
2015,8,10,18,754554846
2015,8,10,21,667604258
2015,8,11,24,719191321
2015,8,11,3,846860335
2015,8,11,6,976182574
2015,8,11,9,1038580109
2015,8,11,12,1020194775
2015,8,11,15,937306783
2015,8,11,18,766897740
2015,8,11,21,676959862
2015,8,12,24,725375445
2015,8,12,3,842459189
2015,8,12,6,972445851
2015,8,12,9,1044414498
2015,8,12,12,1024725673
2015,8,12,15,926783407
2015,8,12,18,750475099
2015,8,12,21,655812440
2015,8,13,24,695434681
2015,8,13,3,823548879
2015,8,13,6,951445333
2015,8,13,9,1029747244
2015,8,13,12,1018061316
2015,8,13,15,916006492
2015,8,13,18,738044212
2015,8,13,21,644631353
2015,8,14,24,687411650
2015,8,14,3,809323828
2015,8,14,6,942439464
2015,8,14,9,1022196245
2015,8,14,12,1010427543
2015,8,14,15,914867056
2015,8,14,18,742568399
2015,8,14,21,647604475
2015,8,15,24,689413120
2015,8,15,3,812578081
2015,8,15,6,956286444
2015,8,15,9,1051470350
2015,8,15,12,1026419167
2015,8,15,15,915441248
2015,8,15,18,745342418
2015,8,15,21,643843144
2015,8,16,24,636615034
2015,8,16,3,756310234
2015,8,16,6,921114565
2015,8,16,9,1007121837
2015,8,16,12,991324841
2015,8,16,15,895289341
2015,8,16,18,736592326
2015,8,16,21,637885714
2015,8,17,24,621412365
2015,8,17,3,739367091
2015,8,17,6,916585158
2015,8,17,9,1014241074
2015,8,17,12,1016107571
2015,8,17,15,931070460
2015,8,17,18,764926099
2015,8,17,21,676141079
2015,8,18,24,732121084
2015,8,18,3,871675875
2015,8,18,6,1029384086
2015,8,18,9,1095656300
2015,8,18,12,1059745428
2015,8,18,15,965545851
2015,8,18,18,782350220
2015,8,18,21,692462304
2015,8,19,24,746701836
2015,8,19,3,867251613
2015,8,19,6,995165963
2015,8,19,9,1059556765
2015,8,19,12,1033233411
2015,8,19,15,949475928
2015,8,19,18,773483799
2015,8,19,21,686864304
2015,8,20,24,744126920
2015,8,20,3,865977205
2015,8,20,6,982956550
2015,8,20,9,1028657025
2015,8,20,12,987974393
2015,8,20,15,909101272
2015,8,20,18,747297654
2015,8,20,21,667097180
2015,8,21,24,724481346
2015,8,21,3,833806785
2015,8,21,6,933390345
2015,8,21,9,985879710
2015,8,21,12,964944068
2015,8,21,15,887263328
2015,8,21,18,728111434
2015,8,21,21,646676073
2015,8,22,24,694339241
2015,8,22,3,805925655
2015,8,22,6,916243626
2015,8,22,9,981899887
2015,8,22,12,954864386
2015,8,22,15,863858659
2015,8,22,18,712380060
2015,8,22,21,621460090
2015,8,23,24,618936627
2015,8,23,3,719699892
2015,8,23,6,848037802
2015,8,23,9,914607551
2015,8,23,12,905821665
2015,8,23,15,826820283
2015,8,23,18,686581682
2015,8,23,21,606760025
2015,8,24,24,600331310
2015,8,24,3,690739728
2015,8,24,6,817063491
2015,8,24,9,897117807
2015,8,24,12,913314500
2015,8,24,15,849611237
2015,8,24,18,701068475
2015,8,24,21,627740410
2015,8,25,24,683391560
2015,8,25,3,803732539
2015,8,25,6,926794593
2015,8,25,9,995145829
2015,8,25,12,980996094
2015,8,25,15,891971703
2015,8,25,18,721327018
2015,8,25,21,640107166
2015,8,26,24,692083486
2015,8,26,3,795592433
2015,8,26,6,897258000
2015,8,26,9,960986616
2015,8,26,12,950269357
2015,8,26,15,864500711
2015,8,26,18,693732238
2015,8,26,21,615173804
2015,8,27,24,669138172
2015,8,27,3,762701663
2015,8,27,6,855925114
2015,8,27,9,915770104
2015,8,27,12,908637444
2015,8,27,15,833468981
2015,8,27,18,673947217
2015,8,27,21,601248526
2015,8,28,24,656843003
2015,8,28,3,749195471
2015,8,28,6,832017841
2015,8,28,9,891234202
2015,8,28,12,890721903
2015,8,28,15,825957504
2015,8,28,18,671651940
2015,8,28,21,599059885
2015,8,29,24,652876603
2015,8,29,3,753593634
2015,8,29,6,855178664
2015,8,29,9,920322627
2015,8,29,12,896284110
2015,8,29,15,815517646
2015,8,29,18,673677273
2015,8,29,21,593810874
2015,8,30,24,598254524
2015,8,30,3,692175954
2015,8,30,6,817188769
2015,8,30,9,878524422
2015,8,30,12,865632689
2015,8,30,15,805777260
2015,8,30,18,672968108
2015,8,30,21,594378354
2015,8,31,24,589466402
2015,8,31,3,676810721
2015,8,31,6,808393935
2015,8,31,9,890674924
2015,8,31,12,903281797
2015,8,31,15,851814793
2015,8,31,18,701050578
2015,8,31,21,628316093
2015,9,1,24,697955160
2015,9,1,3,818001587
2015,9,1,6,951991934
2015,9,1,9,1048266060
2015,9,1,12,1046550940
2015,9,1,15,953221600
2015,9,1,18,760135695
2015,9,1,21,666691517
2015,9,2,24,722953398
2015,9,2,3,847230204
2015,9,2,6,1006696785
2015,9,2,9,1100026126
2015,9,2,12,1085702642
2015,9,2,15,985527738
2015,9,2,18,783781972
2015,9,2,21,684760672
2015,9,3,24,741377509
2015,9,3,3,863036893
2015,9,3,6,1024616054
2015,9,3,9,1115660558
2015,9,3,12,1093850950
2015,9,3,15,991460559
2015,9,3,18,790901209
2015,9,3,21,690616687
2015,9,4,24,748806213
2015,9,4,3,875291049
2015,9,4,6,1036808316
2015,9,4,9,1124769333
2015,9,4,12,1097582453
2015,9,4,15,991096656
2015,9,4,18,792585754
2015,9,4,21,692328077
2015,9,5,24,740537101
2015,9,5,3,862623028
2015,9,5,6,1015200049
2015,9,5,9,1085814497
2015,9,5,12,1029398255
2015,9,5,15,917717883
2015,9,5,18,748973251
2015,9,5,21,648025052
2015,9,6,24,639750720
2015,9,6,3,740499816
2015,9,6,6,893307259
2015,9,6,9,967005940
2015,9,6,12,947009885
2015,9,6,15,859348641
2015,9,6,18,709307759
2015,9,6,21,619953022
2015,9,7,24,605968087
2015,9,7,3,703683659
2015,9,7,6,870973422
2015,9,7,9,963652508
2015,9,7,12,950162722
2015,9,7,15,859050359
2015,9,7,18,709516557
2015,9,7,21,622386254
2015,9,8,24,619113359
2015,9,8,3,718533610
2015,9,8,6,894062658
2015,9,8,9,985863305
2015,9,8,12,990226419
2015,9,8,15,912559847
2015,9,8,18,736503587
2015,9,8,21,654436616
2015,9,9,24,723717745
2015,9,9,3,858484370
2015,9,9,6,1009960732
2015,9,9,9,1082490894
2015,9,9,12,1055192159
2015,9,9,15,959839723
2015,9,9,18,767178871
2015,9,9,21,679193246
2015,9,10,24,743577336
2015,9,10,3,852087720
2015,9,10,6,971870167
2015,9,10,9,1034086496
2015,9,10,12,1008875733
2015,9,10,15,921822984
2015,9,10,18,737190381
2015,9,10,21,659670713
2015,9,11,24,721497038
2015,9,11,3,816839780
2015,9,11,6,910984920
2015,9,11,9,960543668
2015,9,11,12,938218034
2015,9,11,15,860743853
2015,9,11,18,691253518
2015,9,11,21,618002260
2015,9,12,24,675857711
2015,9,12,3,770629243
2015,9,12,6,852111583
2015,9,12,9,896152120
2015,9,12,12,861975011
2015,9,12,15,784943033
2015,9,12,18,649498563
2015,9,12,21,580282310
2015,9,13,24,589598391
2015,9,13,3,663487972
2015,9,13,6,728626715
2015,9,13,9,744423710
2015,9,13,12,735384286
2015,9,13,15,701843262
2015,9,13,18,593824296
2015,9,13,21,533977815
2015,9,14,24,535054612
2015,9,14,3,602285055
2015,9,14,6,667316417
2015,9,14,9,704540473
2015,9,14,12,723388144
2015,9,14,15,692348211
2015,9,14,18,573084029
2015,9,14,21,529584127
2015,9,15,24,601763062
2015,9,15,3,692254998
2015,9,15,6,756964962
2015,9,15,9,812155267
2015,9,15,12,824118597
2015,9,15,15,769617323
2015,9,15,18,620219238
2015,9,15,21,560903698
2015,9,16,24,630109511
2015,9,16,3,718772236
2015,9,16,6,801151657
2015,9,16,9,868728853
2015,9,16,12,873282868
2015,9,16,15,806058390
2015,9,16,18,645553043
2015,9,16,21,577946765
2015,9,17,24,642413629
2015,9,17,3,735579660
2015,9,17,6,830672591
2015,9,17,9,908428647
2015,9,17,12,909609842
2015,9,17,15,835167695
2015,9,17,18,669479704
2015,9,17,21,597030824
2015,9,18,24,661564055
2015,9,18,3,755593612
2015,9,18,6,855511994
2015,9,18,9,938522281
2015,9,18,12,931993642
2015,9,18,15,850077302
2015,9,18,18,676386415
2015,9,18,21,600238843
2015,9,19,24,661845932
2015,9,19,3,760922413
2015,9,19,6,858730452
2015,9,19,9,926242026
2015,9,19,12,902419763
2015,9,19,15,813569122
2015,9,19,18,665902562
2015,9,19,21,586186795
2015,9,20,24,590429851
2015,9,20,3,676847261
2015,9,20,6,783149615
2015,9,20,9,842799230
2015,9,20,12,831042460
2015,9,20,15,759243833
2015,9,20,18,629754556
2015,9,20,21,557701645
2015,9,21,24,555149100
2015,9,21,3,628470454
2015,9,21,6,727939922
2015,9,21,9,791353851
2015,9,21,12,798555116
2015,9,21,15,746032940
2015,9,21,18,609578787
2015,9,21,21,556620374
2015,9,22,24,629300422
2015,9,22,3,719102583
2015,9,22,6,786726757
2015,9,22,9,828002970
2015,9,22,12,830009660
2015,9,22,15,773576266
2015,9,22,18,621343014
2015,9,22,21,559927572
2015,9,23,24,632053562
2015,9,23,3,718969847
2015,9,23,6,793067479
2015,9,23,9,846434538
2015,9,23,12,843208622
2015,9,23,15,782313681
2015,9,23,18,630388405
2015,9,23,21,566605352
2015,9,24,24,628369038
2015,9,24,3,717503047
2015,9,24,6,796042839
2015,9,24,9,857649927
2015,9,24,12,856860972
2015,9,24,15,786793871
2015,9,24,18,632570335
2015,9,24,21,568047543
2015,9,25,24,634351076
2015,9,25,3,716152577
2015,9,25,6,791008590
2015,9,25,9,846819321
2015,9,25,12,840676211
2015,9,25,15,780677606
2015,9,25,18,630554697
2015,9,25,21,567386104
2015,9,26,24,632544981
2015,9,26,3,717709607
2015,9,26,6,785429232
2015,9,26,9,818846469
2015,9,26,12,796798237
2015,9,26,15,737892834
2015,9,26,18,612221562
2015,9,26,21,547566035
2015,9,27,24,559687455
2015,9,27,3,637012494
2015,9,27,6,707192197
2015,9,27,9,735380557
2015,9,27,12,734071101
2015,9,27,15,700442829
2015,9,27,18,593244884
2015,9,27,21,533546798
2015,9,28,24,539935245
2015,9,28,3,608926295
2015,9,28,6,682394553
2015,9,28,9,723220360
2015,9,28,12,748587722
2015,9,28,15,724274786
2015,9,28,18,603920384
2015,9,28,21,556674810
2015,9,29,24,641863299
2015,9,29,3,740906970
2015,9,29,6,812697394
2015,9,29,9,856749862
2015,9,29,12,860238266
2015,9,29,15,812318576
2015,9,29,18,660629688
2015,9,29,21,597470789
2015,9,30,24,674783897
2015,9,30,3,766416761
2015,9,30,6,826710665
2015,9,30,9,854339747
2015,9,30,12,851966171
2015,9,30,15,801502884
2015,9,30,18,653057809
2015,9,30,21,592360479
2015,10,1,24,668136691
2015,10,1,3,756181972
2015,10,1,6,814549723
2015,10,1,9,839808957
2015,10,1,12,824973920
2015,10,1,15,768336949
2015,10,1,18,623756113
2015,10,1,21,565360771
2015,10,2,24,634200444
2015,10,2,3,706513606
2015,10,2,6,738320868
2015,10,2,9,750827817
2015,10,2,12,752932194
2015,10,2,15,722605900
2015,10,2,18,597737006
2015,10,2,21,543332673
2015,10,3,24,615784536
2015,10,3,3,692763569
2015,10,3,6,716077261
2015,10,3,9,717266659
2015,10,3,12,714148125
2015,10,3,15,684556349
2015,10,3,18,581677523
2015,10,3,21,530461820
2015,10,4,24,551642799
2015,10,4,3,628588275
2015,10,4,6,664466336
2015,10,4,9,660265785
2015,10,4,12,668168011
2015,10,4,15,650758057
2015,10,4,18,558334002
2015,10,4,21,509692470
2015,10,5,24,520898165
2015,10,5,3,585339675
2015,10,5,6,621231904
2015,10,5,9,629772453
2015,10,5,12,660479802
2015,10,5,15,655365017
2015,10,5,18,551209545
2015,10,5,21,516195010
2015,10,6,24,601048678
2015,10,6,3,682715206
2015,10,6,6,715224921
2015,10,6,9,731203123
2015,10,6,12,744604917
2015,10,6,15,716705144
2015,10,6,18,586520871
2015,10,6,21,536559443
2015,10,7,24,614497451
2015,10,7,3,690453377
2015,10,7,6,731314233
2015,10,7,9,764838851
2015,10,7,12,773876785
2015,10,7,15,734616956
2015,10,7,18,593593128
2015,10,7,21,539366273
2015,10,8,24,613962781
2015,10,8,3,695273609
2015,10,8,6,750947130
2015,10,8,9,793021991
2015,10,8,12,795755742
2015,10,8,15,745145552
2015,10,8,18,602561711
2015,10,8,21,544693583
2015,10,9,24,618622686
2015,10,9,3,701554674
2015,10,9,6,765949205
2015,10,9,9,808435695
2015,10,9,12,808211983
2015,10,9,15,759687527
2015,10,9,18,614810646
2015,10,9,21,555714343
2015,10,10,24,624746408
2015,10,10,3,712775283
2015,10,10,6,766327276
2015,10,10,9,785802084
2015,10,10,12,765654651
2015,10,10,15,713928142
2015,10,10,18,596374604
2015,10,10,21,535625075
2015,10,11,24,553511534
2015,10,11,3,623096910
2015,10,11,6,659297861
2015,10,11,9,667209035
2015,10,11,12,676789841
2015,10,11,15,654542506
2015,10,11,18,558518936
2015,10,11,21,507948268
2015,10,12,24,520992870
2015,10,12,3,585151758
2015,10,12,6,630544257
2015,10,12,9,666742225
2015,10,12,12,701794791
2015,10,12,15,675243997
2015,10,12,18,563823875
2015,10,12,21,519733376
2015,10,13,24,595285131
2015,10,13,3,683418405
2015,10,13,6,735451399
2015,10,13,9,768890261
2015,10,13,12,779635857
2015,10,13,15,729103966
2015,10,13,18,590227020
2015,10,13,21,536364814
2015,10,14,24,614482537
2015,10,14,3,694020080
2015,10,14,6,739558737
2015,10,14,9,768506224
2015,10,14,12,776360725
2015,10,14,15,727138290
2015,10,14,18,587822870
2015,10,14,21,535870412
2015,10,15,24,615584687
2015,10,15,3,690530185
2015,10,15,6,726766929
2015,10,15,9,757629384
2015,10,15,12,764495827
2015,10,15,15,717264422
2015,10,15,18,587294166
2015,10,15,21,538973287
2015,10,16,24,619373610
2015,10,16,3,689770312
2015,10,16,6,721010094
2015,10,16,9,753958283
2015,10,16,12,763122986
2015,10,16,15,720500778
2015,10,16,18,591262057
2015,10,16,21,540813684
2015,10,17,24,617266996
2015,10,17,3,690183432
2015,10,17,6,710965460
2015,10,17,9,716259213
2015,10,17,12,712275662
2015,10,17,15,681840495
2015,10,17,18,582313608
2015,10,17,21,536282041
2015,10,18,24,566741070
2015,10,18,3,633892468
2015,10,18,6,647285314
2015,10,18,9,645074301
2015,10,18,12,661792241
2015,10,18,15,653176376
2015,10,18,18,573740994
2015,10,18,21,536075481
2015,10,19,24,562839546
2015,10,19,3,623762824
2015,10,19,6,632208668
2015,10,19,9,632093084
2015,10,19,12,669332801
2015,10,19,15,674724987
2015,10,19,18,582600704
2015,10,19,21,561251942
2015,10,20,24,666933125
2015,10,20,3,731168075
2015,10,20,6,715391213
2015,10,20,9,706995331
2015,10,20,12,731068896
2015,10,20,15,715166756
2015,10,20,18,598824988
2015,10,20,21,562877577
2015,10,21,24,654391128
2015,10,21,3,713308462
2015,10,21,6,712962455
2015,10,21,9,721433653
2015,10,21,12,738420047
2015,10,21,15,711265233
2015,10,21,18,590105470
2015,10,21,21,550243113
2015,10,22,24,639211575
2015,10,22,3,706456187
2015,10,22,6,722781141
2015,10,22,9,740467005
2015,10,22,12,752929957
2015,10,22,15,717708116
2015,10,22,18,591496954
2015,10,22,21,544201418
2015,10,23,24,625735211
2015,10,23,3,695878375
2015,10,23,6,722444083
2015,10,23,9,744546752
2015,10,23,12,750441542
2015,10,23,15,715215227
2015,10,23,18,590530521
2015,10,23,21,540038152
2015,10,24,24,614796478
2015,10,24,3,691286329
2015,10,24,6,716186880
2015,10,24,9,727625980
2015,10,24,12,725770668
2015,10,24,15,686863558
2015,10,24,18,585109998
2015,10,24,21,530055412
2015,10,25,24,553453369
2015,10,25,3,626240053
2015,10,25,6,660220297
2015,10,25,9,658247909
2015,10,25,12,671422263
2015,10,25,15,647031028
2015,10,25,18,561562901
2015,10,25,21,510880377
2015,10,26,24,524276205
2015,10,26,3,591593895
2015,10,26,6,630653875
2015,10,26,9,638221280
2015,10,26,12,667995753
2015,10,26,15,656764704
2015,10,26,18,558897754
2015,10,26,21,527036801
2015,10,27,24,617802411
2015,10,27,3,700626272
2015,10,27,6,711839425
2015,10,27,9,703845477
2015,10,27,12,726332929
2015,10,27,15,705473349
2015,10,27,18,592711706
2015,10,27,21,554822481
2015,10,28,24,639082569
2015,10,28,3,710694769
2015,10,28,6,715515000
2015,10,28,9,710617216
2015,10,28,12,738562476
2015,10,28,15,710219010
2015,10,28,18,594937633
2015,10,28,21,551153617
2015,10,29,24,629467460
2015,10,29,3,706773857
2015,10,29,6,724126391
2015,10,29,9,731147941
2015,10,29,12,747245455
2015,10,29,15,711491181
2015,10,29,18,590728133
2015,10,29,21,544098511
2015,10,30,24,626454070
2015,10,30,3,704873057
2015,10,30,6,723511185
2015,10,30,9,726052545
2015,10,30,12,740898767
2015,10,30,15,707688836
2015,10,30,18,592878744
2015,10,30,21,549442226
2015,10,31,24,629238529
2015,10,31,3,701332454
2015,10,31,6,702684416
2015,10,31,9,697471198
2015,10,31,12,702887993
2015,10,31,15,676703340
2015,10,31,18,584774432
2015,10,31,21,541571320
2015,11,1,24,568822330
2015,11,1,3,640723863
2015,11,1,6,661742279
2015,11,1,9,655190523
2015,11,1,12,659626716
2015,11,1,15,637736573
2015,11,1,18,558199775
2015,11,1,21,510221174
2015,11,2,24,522675178
2015,11,2,3,595438746
2015,11,2,6,637767147
2015,11,2,9,644312191
2015,11,2,12,682390825
2015,11,2,15,665259019
2015,11,2,18,573984839
2015,11,2,21,526149414
2015,11,3,24,572401709
2015,11,3,3,686901589
2015,11,3,6,724834810
2015,11,3,9,734171771
2015,11,3,12,752825558
2015,11,3,15,735484956
2015,11,3,18,617368411
2015,11,3,21,549070120
2015,11,4,24,586065991
2015,11,4,3,688492176
2015,11,4,6,721410537
2015,11,4,9,737611704
2015,11,4,12,753995568
2015,11,4,15,737717594
2015,11,4,18,616284158
2015,11,4,21,543626480
2015,11,5,24,578934823
2015,11,5,3,682496715
2015,11,5,6,722612612
2015,11,5,9,742618361
2015,11,5,12,759607737
2015,11,5,15,741944244
2015,11,5,18,621123031
2015,11,5,21,546304304
2015,11,6,24,578444150
2015,11,6,3,689767330
2015,11,6,6,735875705
2015,11,6,9,757676363
2015,11,6,12,772814156
2015,11,6,15,750978449
2015,11,6,18,634433104
2015,11,6,21,556847814
2015,11,7,24,583092869
2015,11,7,3,694130444
2015,11,7,6,739927860
2015,11,7,9,750085842
2015,11,7,12,751951593
2015,11,7,15,721179368
2015,11,7,18,621958220
2015,11,7,21,546140994
2015,11,8,24,544661517
2015,11,8,3,615665223
2015,11,8,6,673079964
2015,11,8,9,669176203
2015,11,8,12,685596607
2015,11,8,15,674595234
2015,11,8,18,596578182
2015,11,8,21,538957627
2015,11,9,24,540663052
2015,11,9,3,598323129
2015,11,9,6,634119162
2015,11,9,9,633903654
2015,11,9,12,675618340
2015,11,9,15,692572668
2015,11,9,18,608650385
2015,11,9,21,565115435
2015,11,10,24,614657777
2015,11,10,3,723705068
2015,11,10,6,733417864
2015,11,10,9,727082362
2015,11,10,12,753501166
2015,11,10,15,745822651
2015,11,10,18,634307080
2015,11,10,21,567194458
2015,11,11,24,603594511
2015,11,11,3,706037101
2015,11,11,6,719835610
2015,11,11,9,719277823
2015,11,11,12,740970355
2015,11,11,15,730665470
2015,11,11,18,627823183
2015,11,11,21,565582246
2015,11,12,24,598417834
2015,11,12,3,694281822
2015,11,12,6,713136204
2015,11,12,9,717271879
2015,11,12,12,742590770
