BEGIN_DATA,,,,
year,month,day,hour,solar_capacity
2016,1,1,24,0
2016,1,1,3,0
2016,1,1,6,0.0439061073333333
2016,1,1,9,0.424787105
2016,1,1,12,0.547409033333333
2016,1,1,15,0.411806612666667
2016,1,1,18,0.047031773
2016,1,1,21,0
2016,1,2,24,0
2016,1,2,3,0
2016,1,2,6,0.076383231
2016,1,2,9,0.468969642333333
2016,1,2,12,0.542377346333333
2016,1,2,15,0.353924415333333
2016,1,2,18,0.0344158413333333
2016,1,2,21,0
2016,1,3,24,0
2016,1,3,3,0
2016,1,3,6,0.052583994
2016,1,3,9,0.470684623333333
2016,1,3,12,0.552660144
2016,1,3,15,0.407922037333333
2016,1,3,18,0.0479353656666667
2016,1,3,21,0
2016,1,4,24,0
2016,1,4,3,0
2016,1,4,6,0.0691992243333333
2016,1,4,9,0.507669989
2016,1,4,12,0.575924852
2016,1,4,15,0.403636532
2016,1,4,18,0.047143857
2016,1,4,21,0
2016,1,5,24,0
2016,1,5,3,0
2016,1,5,6,0.0720577236666667
2016,1,5,9,0.486222973666667
2016,1,5,12,0.545180785333333
2016,1,5,15,0.366239314333333
2016,1,5,18,0.0290246183333333
2016,1,5,21,0
2016,1,6,24,0
2016,1,6,3,0
2016,1,6,6,0.0981290616666667
2016,1,6,9,0.457189596
2016,1,6,12,0.560427191
2016,1,6,15,0.398647956333333
2016,1,6,18,0.0507227703333333
2016,1,6,21,0
2016,1,7,24,0
2016,1,7,3,0
2016,1,7,6,0.0737185046666667
2016,1,7,9,0.493085486333333
2016,1,7,12,0.526264221333333
2016,1,7,15,0.394933666666667
2016,1,7,18,0.0454319496666667
2016,1,7,21,0
2016,1,8,24,0
2016,1,8,3,0
2016,1,8,6,0.0653369673333333
2016,1,8,9,0.407560201333333
2016,1,8,12,0.476455916333333
2016,1,8,15,0.315212386
2016,1,8,18,0.0218788173333333
2016,1,8,21,0
2016,1,9,24,0
2016,1,9,3,0
2016,1,9,6,0.0722853513333333
2016,1,9,9,0.415847398
2016,1,9,12,0.525087092666667
2016,1,9,15,0.318044308
2016,1,9,18,0.0352165043333333
2016,1,9,21,0
2016,1,10,24,0
2016,1,10,3,0
2016,1,10,6,0.0875216133333333
2016,1,10,9,0.505761967333333
2016,1,10,12,0.602968736333333
2016,1,10,15,0.436384103333333
2016,1,10,18,0.0483776573333333
2016,1,10,21,0
2016,1,11,24,0
2016,1,11,3,0
2016,1,11,6,0.0990004543333333
2016,1,11,9,0.540636682
2016,1,11,12,0.598412581333333
2016,1,11,15,0.447663996
2016,1,11,18,0.053722312
2016,1,11,21,0
2016,1,12,24,0
2016,1,12,3,0
2016,1,12,6,0.107398964666667
2016,1,12,9,0.555651762666667
2016,1,12,12,0.619808339666667
2016,1,12,15,0.465745695
2016,1,12,18,0.0533073823333333
2016,1,12,21,0
2016,1,13,24,0
2016,1,13,3,0
2016,1,13,6,0.117053739666667
2016,1,13,9,0.533952713
2016,1,13,12,0.614705157333333
2016,1,13,15,0.426747043
2016,1,13,18,0.0376429653333333
2016,1,13,21,0
2016,1,14,24,0
2016,1,14,3,0
2016,1,14,6,0.107460097
2016,1,14,9,0.516462804
2016,1,14,12,0.607796803666667
2016,1,14,15,0.449845645666667
2016,1,14,18,0.054618202
2016,1,14,21,0
2016,1,15,24,0
2016,1,15,3,0
2016,1,15,6,0.076218252
2016,1,15,9,0.553030776333333
2016,1,15,12,0.625180217333333
2016,1,15,15,0.457911400333333
2016,1,15,18,0.0416848266666667
2016,1,15,21,0
2016,1,16,24,0
2016,1,16,3,0
2016,1,16,6,0.116925572666667
2016,1,16,9,0.552276526
2016,1,16,12,0.625493329
2016,1,16,15,0.440553572333333
2016,1,16,18,0.0590672976666667
2016,1,16,21,0
2016,1,17,24,0
2016,1,17,3,0
2016,1,17,6,0.0960675656666667
2016,1,17,9,0.554236620666667
2016,1,17,12,0.611489815
2016,1,17,15,0.439873144666667
2016,1,17,18,0.0563507793333333
2016,1,17,21,0
2016,1,18,24,0
2016,1,18,3,0
2016,1,18,6,0.0885112836666667
2016,1,18,9,0.495113834333333
2016,1,18,12,0.555566264333333
2016,1,18,15,0.369913561666667
2016,1,18,18,0.034329928
2016,1,18,21,0
2016,1,19,24,0
2016,1,19,3,0
2016,1,19,6,0.0794676723333333
2016,1,19,9,0.50335517
2016,1,19,12,0.580249758666667
2016,1,19,15,0.432141491333333
2016,1,19,18,0.0553999236666667
2016,1,19,21,0
2016,1,20,24,0
2016,1,20,3,0
2016,1,20,6,0.0743618413333333
2016,1,20,9,0.536609100333333
2016,1,20,12,0.618891422
2016,1,20,15,0.423436426666667
2016,1,20,18,0.0409212406666667
2016,1,20,21,0
2016,1,21,24,0
2016,1,21,3,0
2016,1,21,6,0.0837397213333333
2016,1,21,9,0.472015733666667
2016,1,21,12,0.533864415333333
2016,1,21,15,0.362243235
2016,1,21,18,0.0425067156666667
2016,1,21,21,0
2016,1,22,24,0
2016,1,22,3,0
2016,1,22,6,0.0961902646666667
2016,1,22,9,0.522113386
2016,1,22,12,0.589626484666667
2016,1,22,15,0.407812973333333
2016,1,22,18,0.056032029
2016,1,22,21,0
2016,1,23,24,0
2016,1,23,3,0
2016,1,23,6,0.082703998
2016,1,23,9,0.515534193666667
2016,1,23,12,0.594538814333333
2016,1,23,15,0.439317184666667
2016,1,23,18,0.0520172093333333
2016,1,23,21,0
2016,1,24,24,0
2016,1,24,3,0
2016,1,24,6,0.0786769356666667
2016,1,24,9,0.532243864
2016,1,24,12,0.578836053666667
2016,1,24,15,0.411735749333333
2016,1,24,18,0.0521328473333333
2016,1,24,21,0
2016,1,25,24,0
2016,1,25,3,0
2016,1,25,6,0.0809180003333333
2016,1,25,9,0.471870456666667
2016,1,25,12,0.553796816666667
2016,1,25,15,0.387640628
2016,1,25,18,0.0352632583333333
2016,1,25,21,0
2016,1,26,24,0
2016,1,26,3,0
2016,1,26,6,0.0829744546666667
2016,1,26,9,0.513224808
2016,1,26,12,0.563055405666667
2016,1,26,15,0.425337494666667
2016,1,26,18,0.0515329576666667
