BEGIN_DATA,,,,
year,month,day,hour,solar_capacity
2016,1,1,24,0
2016,1,1,3,0
2016,1,1,6,0
2016,1,1,9,0
2016,1,1,12,0.000563596
2016,1,1,15,0.234277060333333
2016,1,1,18,0.306643519333333
2016,1,1,21,0.175294108666667
2016,1,2,24,0.000112806666666667
2016,1,2,3,0
2016,1,2,6,0
2016,1,2,9,0
2016,1,2,12,0.00075187
2016,1,2,15,0.414407217
2016,1,2,18,0.502594055666667
2016,1,2,21,0.392740949
2016,1,3,24,0.000118071333333333
2016,1,3,3,0
2016,1,3,6,0
2016,1,3,9,0
2016,1,3,12,0.000363756
2016,1,3,15,0.312654986333333
2016,1,3,18,0.395979865666667
2016,1,3,21,0.273235807
2016,1,4,24,1.65333333333333e-05
2016,1,4,3,0
2016,1,4,6,0
2016,1,4,9,0
2016,1,4,12,0.000975827666666667
2016,1,4,15,0.509953285333333
2016,1,4,18,0.534993291666667
2016,1,4,21,0.435255153666667
2016,1,5,24,0.000167197
2016,1,5,3,0
2016,1,5,6,0
2016,1,5,9,0
2016,1,5,12,0.000980836666666667
2016,1,5,15,0.596627137666667
2016,1,5,18,0.598257742
2016,1,5,21,0.483732182666667
2016,1,6,24,0.000142501
2016,1,6,3,0
2016,1,6,6,0
2016,1,6,9,0
2016,1,6,12,0.000823167
2016,1,6,15,0.497983273
2016,1,6,18,0.528015390333333
2016,1,6,21,0.358684690333333
2016,1,7,24,0.000164505
2016,1,7,3,0
2016,1,7,6,0
2016,1,7,9,0
2016,1,7,12,0.00127422966666667
2016,1,7,15,0.317933065666667
2016,1,7,18,0.415388505333333
2016,1,7,21,0.320098201
2016,1,8,24,0.000131884333333333
2016,1,8,3,0
2016,1,8,6,0
2016,1,8,9,0
2016,1,8,12,0.000685905666666667
2016,1,8,15,0.116887144333333
2016,1,8,18,0.233336807
2016,1,8,21,0.156684934666667
2016,1,9,24,0.000185851666666667
2016,1,9,3,0
2016,1,9,6,0
2016,1,9,9,0
2016,1,9,12,0.001042838
2016,1,9,15,0.190459187333333
2016,1,9,18,0.284422844
2016,1,9,21,0.148398313333333
2016,1,10,24,0.000225869666666667
2016,1,10,3,0
2016,1,10,6,0
2016,1,10,9,0
2016,1,10,12,0.001207383
2016,1,10,15,0.326642007
2016,1,10,18,0.480115763
2016,1,10,21,0.368588136666667
2016,1,11,24,0.000230125666666667
2016,1,11,3,0
2016,1,11,6,0
2016,1,11,9,0
2016,1,11,12,0.001871808
2016,1,11,15,0.574773607666667
2016,1,11,18,0.603331405333333
2016,1,11,21,0.526976729
2016,1,12,24,0.000314585666666667
2016,1,12,3,0
2016,1,12,6,0
2016,1,12,9,0
2016,1,12,12,0.001890638
2016,1,12,15,0.534946922
2016,1,12,18,0.549382548
2016,1,12,21,0.462596916
2016,1,13,24,0.000354033333333333
2016,1,13,3,0
2016,1,13,6,0
2016,1,13,9,0
2016,1,13,12,0.00153412133333333
2016,1,13,15,0.538787864
2016,1,13,18,0.577846246333333
2016,1,13,21,0.467785078666667
2016,1,14,24,0.000308619333333333
2016,1,14,3,0
2016,1,14,6,0
2016,1,14,9,0
2016,1,14,12,0.00229959666666667
2016,1,14,15,0.539084856
2016,1,14,18,0.541263315
2016,1,14,21,0.411384863
2016,1,15,24,0.000382306
2016,1,15,3,0
2016,1,15,6,0
2016,1,15,9,0
2016,1,15,12,0.000940218666666667
2016,1,15,15,0.114530186333333
2016,1,15,18,0.187184795
2016,1,15,21,0.181308437666667
2016,1,16,24,0.000539832
2016,1,16,3,0
2016,1,16,6,0
2016,1,16,9,0
2016,1,16,12,0.00274694966666667
2016,1,16,15,0.425617852
2016,1,16,18,0.557233260333333
2016,1,16,21,0.414461131
2016,1,17,24,0.000578924
2016,1,17,3,0
2016,1,17,6,0
2016,1,17,9,0
2016,1,17,12,0.000297093333333333
2016,1,17,15,0.229454363
2016,1,17,18,0.473777250666667
2016,1,17,21,0.457826313333333
2016,1,18,24,0.000730915333333333
2016,1,18,3,0
2016,1,18,6,0
2016,1,18,9,0
2016,1,18,12,0.00371922933333333
2016,1,18,15,0.619721236333333
2016,1,18,18,0.627805915666667
2016,1,18,21,0.549288984
2016,1,19,24,0.000781551333333333
2016,1,19,3,0
2016,1,19,6,0
2016,1,19,9,0
2016,1,19,12,0.00350156433333333
2016,1,19,15,0.600113167666667
2016,1,19,18,0.635619674666667
2016,1,19,21,0.563345771666667
2016,1,20,24,0.000840193666666667
2016,1,20,3,0
2016,1,20,6,0
2016,1,20,9,0
2016,1,20,12,0.00331632533333333
2016,1,20,15,0.367615409333333
2016,1,20,18,0.483175088666667
2016,1,20,21,0.358673572666667
2016,1,21,24,0.000955889666666667
2016,1,21,3,0
2016,1,21,6,0
2016,1,21,9,0
2016,1,21,12,0.00439352766666667
2016,1,21,15,0.399202357333333
2016,1,21,18,0.460483129333333
2016,1,21,21,0.338161799666667
2016,1,22,24,0.000861162
2016,1,22,3,0
2016,1,22,6,0
2016,1,22,9,0
2016,1,22,12,0.001792746
2016,1,22,15,0.0757766556666667
2016,1,22,18,0.197216142666667
2016,1,22,21,0.176268469333333
2016,1,23,24,0.000903827333333333
2016,1,23,3,0
2016,1,23,6,0
2016,1,23,9,0
2016,1,23,12,0.00259982266666667
2016,1,23,15,0.296899498333333
2016,1,23,18,0.401510431666667
2016,1,23,21,0.300359319666667
2016,1,24,24,0.001646153
2016,1,24,3,0
2016,1,24,6,0
2016,1,24,9,0
2016,1,24,12,0.00710293766666667
2016,1,24,15,0.666963116333333
2016,1,24,18,0.666315731333333
2016,1,24,21,0.611107877666667
2016,1,25,24,0.00190222166666667
2016,1,25,3,0
2016,1,25,6,0
2016,1,25,9,0
2016,1,25,12,0.008054798
2016,1,25,15,0.511725492333333
2016,1,25,18,0.587059177333333
2016,1,25,21,0.468379046333333
2016,1,26,24,0.00209810866666667
2016,1,26,3,0
2016,1,26,6,0
2016,1,26,9,0
2016,1,26,12,0.00458118433333333
2016,1,26,15,0.250613981666667
2016,1,26,18,0.389236133
2016,1,26,21,0.14815641
