BEGIN_DATA,,,,
year,month,day,hour,demand
2015,7,2,6,13631379
2015,7,2,9,11694143
2015,7,2,12,9873696
2015,7,2,15,9772785
2015,7,2,18,11213806
2015,7,2,21,12887201
2015,7,3,24,13831996
2015,7,3,3,13706397
2015,7,3,6,12763563
2015,7,3,9,11098475
2015,7,3,12,9379248
2015,7,3,15,9042786
2015,7,3,18,9964167
2015,7,3,21,11763975
2015,7,4,24,12853288
2015,7,4,3,13108285
2015,7,4,6,12228767
2015,7,4,9,10750999
2015,7,4,12,9110634
2015,7,4,15,8646542
2015,7,4,18,9313569
2015,7,4,21,11323826
2015,7,5,24,12413690
2015,7,5,3,12624896
2015,7,5,6,11598980
2015,7,5,9,10381187
2015,7,5,12,8940682
2015,7,5,15,8512430
2015,7,5,18,9254578
2015,7,5,21,11539828
2015,7,6,24,13176798
2015,7,6,3,13765629
2015,7,6,6,13078640
2015,7,6,9,11407873
2015,7,6,12,9692432
2015,7,6,15,9699075
2015,7,6,18,11554627
2015,7,6,21,13901003
2015,7,7,24,15589231
2015,7,7,3,15831344
2015,7,7,6,14699720
2015,7,7,9,12516746
2015,7,7,12,10469490
2015,7,7,15,10372985
2015,7,7,18,12117806
2015,7,7,21,14245713
2015,7,8,24,15397711
2015,7,8,3,15307389
2015,7,8,6,14230053
2015,7,8,9,12211352
2015,7,8,12,10337570
2015,7,8,15,10268506
2015,7,8,18,11865815
2015,7,8,21,13826489
2015,7,9,24,15047012
2015,7,9,3,15014832
2015,7,9,6,14096985
2015,7,9,9,12178839
2015,7,9,12,10318227
2015,7,9,15,10267313
2015,7,9,18,11927261
2015,7,9,21,13966062
2015,7,10,24,15283377
2015,7,10,3,15526649
2015,7,10,6,14531444
2015,7,10,9,12461885
2015,7,10,12,10500167
2015,7,10,15,10257263
2015,7,10,18,11902584
2015,7,10,21,14116580
2015,7,11,24,15487631
2015,7,11,3,15731454
2015,7,11,6,14439975
2015,7,11,9,12363120
2015,7,11,12,10282525
2015,7,11,15,9671598
2015,7,11,18,10734341
2015,7,11,21,13335621
2015,7,12,24,14810463
2015,7,12,3,15161770
2015,7,12,6,14132113
2015,7,12,9,12271536
2015,7,12,12,10250139
2015,7,12,15,9550760
2015,7,12,18,10425918
2015,7,12,21,13090135
2015,7,13,24,14843733
2015,7,13,3,15426552
2015,7,13,6,14722332
2015,7,13,9,12737796
2015,7,13,12,10717041
2015,7,13,15,10577939
2015,7,13,18,12467266
2015,7,13,21,15033498
2015,7,14,24,16638333
2015,7,14,3,16936729
2015,7,14,6,15867114
2015,7,14,9,13430349
2015,7,14,12,11198491
2015,7,14,15,11040229
2015,7,14,18,12800963
2015,7,14,21,14998163
2015,7,15,24,16314044
2015,7,15,3,16487116
2015,7,15,6,15328911
2015,7,15,9,13037248
2015,7,15,12,10922913
2015,7,15,15,10729879
2015,7,15,18,12331938
2015,7,15,21,14249395
2015,7,16,24,15491176
2015,7,16,3,15716884
2015,7,16,6,14590928
2015,7,16,9,12401311
2015,7,16,12,10345072
2015,7,16,15,10190390
2015,7,16,18,11745034
2015,7,16,21,13722814
2015,7,17,24,15081016
2015,7,17,3,15529815
2015,7,17,6,14612312
2015,7,17,9,12547458
2015,7,17,12,10495200
2015,7,17,15,10382254
2015,7,17,18,12114904
2015,7,17,21,14590572
2015,7,18,24,16202349
2015,7,18,3,16460683
2015,7,18,6,15260192
2015,7,18,9,13136358
2015,7,18,12,10990290
2015,7,18,15,10332866
2015,7,18,18,11534631
2015,7,18,21,14244818
2015,7,19,24,15759504
2015,7,19,3,16108149
2015,7,19,6,15184130
2015,7,19,9,13130048
2015,7,19,12,11041835
2015,7,19,15,10261519
2015,7,19,18,11376611
2015,7,19,21,14358612
2015,7,20,24,16091342
2015,7,20,3,16455165
2015,7,20,6,15559529
2015,7,20,9,13392857
2015,7,20,12,11352817
2015,7,20,15,11231508
2015,7,20,18,13192561
2015,7,20,21,15902461
2015,7,21,24,17554872
2015,7,21,3,17686667
2015,7,21,6,16469116
2015,7,21,9,13924211
2015,7,21,12,11598888
2015,7,21,15,11359827
2015,7,21,18,13036066
2015,7,21,21,15272341
2015,7,22,24,16586742
2015,7,22,3,16664203
2015,7,22,6,15365428
2015,7,22,9,12950540
2015,7,22,12,10784235
2015,7,22,15,10570906
2015,7,22,18,12204285
2015,7,22,21,14341828
2015,7,23,24,15819653
2015,7,23,3,16111281
2015,7,23,6,14905741
2015,7,23,9,12647038
2015,7,23,12,10596398
2015,7,23,15,10493215
2015,7,23,18,12208530
2015,7,23,21,14378987
2015,7,24,24,15826892
2015,7,24,3,16116719
2015,7,24,6,15002247
2015,7,24,9,12796902
2015,7,24,12,10720116
2015,7,24,15,10546298
2015,7,24,18,12203642
2015,7,24,21,14441409
2015,7,25,24,15956083
2015,7,25,3,16277183
2015,7,25,6,15018561
2015,7,25,9,12781368
2015,7,25,12,10601778
2015,7,25,15,9959199
2015,7,25,18,11011652
2015,7,25,21,13605486
2015,7,26,24,15235675
2015,7,26,3,15672841
2015,7,26,6,14588347
2015,7,26,9,12552827
2015,7,26,12,10481227
2015,7,26,15,9774597
2015,7,26,18,10655102
2015,7,26,21,13414540
2015,7,27,24,15235113
2015,7,27,3,15741171
2015,7,27,6,14920472
2015,7,27,9,12904547
2015,7,27,12,10915708
2015,7,27,15,10840140
2015,7,27,18,12659038
2015,7,27,21,15358395
2015,7,28,24,17075132
