BEGIN_DATA,,,,
year,month,day,hour,wind_capacity
2016,1,1,24,0.239731528
2016,1,1,3,0.230773632333333
2016,1,1,6,0.196885701
2016,1,1,9,0.167406470666667
2016,1,1,12,0.171259287
2016,1,1,15,0.262562377333333
2016,1,1,18,0.181360485666667
2016,1,1,21,0.14106387
2016,1,2,24,0.167617065
2016,1,2,3,0.180097252
2016,1,2,6,0.161755269
2016,1,2,9,0.143525598333333
2016,1,2,12,0.140867193
2016,1,2,15,0.223988499
2016,1,2,18,0.147154834666667
2016,1,2,21,0.107532923
2016,1,3,24,0.125190477666667
2016,1,3,3,0.115833242
2016,1,3,6,0.10948182
2016,1,3,9,0.113482591333333
2016,1,3,12,0.129146344
2016,1,3,15,0.197132856666667
2016,1,3,18,0.149013775666667
2016,1,3,21,0.129268962666667
2016,1,4,24,0.174742072666667
2016,1,4,3,0.160984628
2016,1,4,6,0.135982763
2016,1,4,9,0.121035446333333
2016,1,4,12,0.135146873666667
2016,1,4,15,0.202610548333333
2016,1,4,18,0.141542124666667
2016,1,4,21,0.118695099
2016,1,5,24,0.163533634
2016,1,5,3,0.157633017666667
2016,1,5,6,0.130304597
2016,1,5,9,0.126090759333333
2016,1,5,12,0.137872843666667
2016,1,5,15,0.182468411333333
2016,1,5,18,0.119588939333333
2016,1,5,21,0.115281407333333
2016,1,6,24,0.181078576666667
2016,1,6,3,0.165973732666667
2016,1,6,6,0.146725736
2016,1,6,9,0.130733918333333
2016,1,6,12,0.13211021
2016,1,6,15,0.152272844
2016,1,6,18,0.0958328863333333
2016,1,6,21,0.0831482943333333
2016,1,7,24,0.137729623
2016,1,7,3,0.132091055666667
2016,1,7,6,0.118295859
2016,1,7,9,0.107244235
2016,1,7,12,0.109503099333333
2016,1,7,15,0.13088932
2016,1,7,18,0.0798603936666667
2016,1,7,21,0.069587766
2016,1,8,24,0.131849265
2016,1,8,3,0.13942497
2016,1,8,6,0.118207914666667
2016,1,8,9,0.113794845
2016,1,8,12,0.131776008
2016,1,8,15,0.16190925
2016,1,8,18,0.100295665666667
2016,1,8,21,0.0783757253333333
2016,1,9,24,0.159663802333333
2016,1,9,3,0.177296569666667
2016,1,9,6,0.153926345
2016,1,9,9,0.144184406333333
2016,1,9,12,0.156979358
2016,1,9,15,0.180615862333333
2016,1,9,18,0.122644673
2016,1,9,21,0.096228981
2016,1,10,24,0.169531577666667
2016,1,10,3,0.180948693666667
2016,1,10,6,0.178178460333333
2016,1,10,9,0.180797237666667
2016,1,10,12,0.201719065666667
2016,1,10,15,0.262339803333333
2016,1,10,18,0.199225418
2016,1,10,21,0.128831136
2016,1,11,24,0.180996047333333
2016,1,11,3,0.192924635666667
2016,1,11,6,0.188665445666667
2016,1,11,9,0.175670208
2016,1,11,12,0.184670892
2016,1,11,15,0.244611884
2016,1,11,18,0.175502217
2016,1,11,21,0.129208299333333
2016,1,12,24,0.193812304
2016,1,12,3,0.200792956
2016,1,12,6,0.176184714666667
2016,1,12,9,0.151968478333333
2016,1,12,12,0.161091231666667
