BEGIN_DATA,,,,
year,month,day,hour,wind_capacity
2016,1,1,24,0.312199943
2016,1,1,3,0.297245089666667
2016,1,1,6,0.196129586666667
2016,1,1,9,0.208980891
2016,1,1,12,0.214642879
2016,1,1,15,0.292047866333333
2016,1,1,18,0.346006330666667
2016,1,1,21,0.374870845
2016,1,2,24,0.393789039333333
2016,1,2,3,0.404974727333333
2016,1,2,6,0.341785086666667
2016,1,2,9,0.363908494666667
2016,1,2,12,0.419380499333333
2016,1,2,15,0.537973509
2016,1,2,18,0.571644240666667
2016,1,2,21,0.533879553
2016,1,3,24,0.498877910333333
2016,1,3,3,0.451496012666667
2016,1,3,6,0.355589383333333
2016,1,3,9,0.346581190333333
2016,1,3,12,0.289718478666667
2016,1,3,15,0.367208461333333
2016,1,3,18,0.476906609333333
2016,1,3,21,0.458008465666667
2016,1,4,24,0.421704985
2016,1,4,3,0.411607830333333
2016,1,4,6,0.381978739666667
2016,1,4,9,0.38223527
2016,1,4,12,0.310870057333333
2016,1,4,15,0.347594012
2016,1,4,18,0.379026061666667
2016,1,4,21,0.379179617
2016,1,5,24,0.369106956
2016,1,5,3,0.384128319333333
2016,1,5,6,0.347530723666667
2016,1,5,9,0.373018881
2016,1,5,12,0.418326256333333
2016,1,5,15,0.542516036
2016,1,5,18,0.523428482
2016,1,5,21,0.458786765333333
2016,1,6,24,0.449420801333333
2016,1,6,3,0.448254681
2016,1,6,6,0.349145273666667
2016,1,6,9,0.312982498333333
2016,1,6,12,0.307449793
2016,1,6,15,0.386961416333333
2016,1,6,18,0.398692500333333
2016,1,6,21,0.35187684
2016,1,7,24,0.300600936333333
2016,1,7,3,0.277584082333333
2016,1,7,6,0.184711225666667
2016,1,7,9,0.148753921666667
2016,1,7,12,0.143128967666667
2016,1,7,15,0.315077701666667
2016,1,7,18,0.478564148666667
2016,1,7,21,0.531199361
2016,1,8,24,0.581729965666667
2016,1,8,3,0.646321412333333
2016,1,8,6,0.541368263333333
2016,1,8,9,0.584450195333333
2016,1,8,12,0.608992251666667
2016,1,8,15,0.694826405
2016,1,8,18,0.714681461333333
2016,1,8,21,0.671368574333333
2016,1,9,24,0.608362625
2016,1,9,3,0.562259486666667
2016,1,9,6,0.466093499333333
2016,1,9,9,0.436737642
2016,1,9,12,0.470660758666667
2016,1,9,15,0.611018125333333
