BEGIN_DATA,,,,
year,month,day,hour,solar_capacity
2016,1,1,24,0
2016,1,1,3,0.000499797333333333
2016,1,1,6,0.489714773666667
2016,1,1,9,0.774486210333333
2016,1,1,12,0.710691008666667
2016,1,1,15,0.475639448333333
2016,1,1,18,0.0671989346666667
2016,1,1,21,0
2016,1,2,24,0
2016,1,2,3,0.000780576666666667
2016,1,2,6,0.513887467333333
2016,1,2,9,0.826785633
2016,1,2,12,0.823078345666667
2016,1,2,15,0.658010793333333
2016,1,2,18,0.121399246
2016,1,2,21,0
2016,1,3,24,0
2016,1,3,3,0.000702338
2016,1,3,6,0.572107641666667
2016,1,3,9,0.854132743666667
2016,1,3,12,0.850046322333333
2016,1,3,15,0.694349192
2016,1,3,18,0.110661055
2016,1,3,21,0
2016,1,4,24,0
2016,1,4,3,0.000916540333333333
2016,1,4,6,0.559135656666667
2016,1,4,9,0.839609655666667
2016,1,4,12,0.826693027333333
2016,1,4,15,0.645464896333333
2016,1,4,18,0.103435065
2016,1,4,21,0
2016,1,5,24,0
2016,1,5,3,0.000929671666666667
2016,1,5,6,0.552704891666667
2016,1,5,9,0.844239418666667
2016,1,5,12,0.831678789666667
2016,1,5,15,0.690863024666667
2016,1,5,18,0.118568996333333
2016,1,5,21,0
2016,1,6,24,0
2016,1,6,3,0.000675528666666667
2016,1,6,6,0.521377330333333
2016,1,6,9,0.795729991666667
2016,1,6,12,0.804865879333333
2016,1,6,15,0.677183514666667
2016,1,6,18,0.108629042666667
2016,1,6,21,0
2016,1,7,24,0
2016,1,7,3,0.000616798333333333
2016,1,7,6,0.546548484666667
2016,1,7,9,0.850462367
2016,1,7,12,0.853770494333333
2016,1,7,15,0.738841563
2016,1,7,18,0.130680357666667
2016,1,7,21,0
2016,1,8,24,0
2016,1,8,3,0.000556721666666667
2016,1,8,6,0.559759183666667
2016,1,8,9,0.850000466333333
2016,1,8,12,0.840899318333333
2016,1,8,15,0.711854191666667
2016,1,8,18,0.126919025
2016,1,8,21,0
2016,1,9,24,0
2016,1,9,3,0.000512421333333333
2016,1,9,6,0.540188789666667
2016,1,9,9,0.857365578333333
2016,1,9,12,0.852155184333333
2016,1,9,15,0.690134737333333
2016,1,9,18,0.119171914666667
2016,1,9,21,0
2016,1,10,24,0
2016,1,10,3,0.000436543666666667
2016,1,10,6,0.514840327
2016,1,10,9,0.839599891666667
2016,1,10,12,0.846500396666667
2016,1,10,15,0.713522116
2016,1,10,18,0.121226798
2016,1,10,21,0
2016,1,11,24,0
2016,1,11,3,0.000442041333333333
2016,1,11,6,0.51504019
2016,1,11,9,0.824039454333333
2016,1,11,12,0.808413594
2016,1,11,15,0.650173892333333
2016,1,11,18,0.109485501333333
2016,1,11,21,0
2016,1,12,24,0
2016,1,12,3,0.000216302666666667
2016,1,12,6,0.53709199
2016,1,12,9,0.849234490333333
2016,1,12,12,0.831615043
2016,1,12,15,0.692038251
2016,1,12,18,0.118773517666667
2016,1,12,21,0
2016,1,13,24,0
2016,1,13,3,0.000449694333333333
2016,1,13,6,0.536040625
2016,1,13,9,0.842095631333333
2016,1,13,12,0.819556668
2016,1,13,15,0.668961017
2016,1,13,18,0.112614946333333
2016,1,13,21,0
2016,1,14,24,0
2016,1,14,3,0.000446189333333333
2016,1,14,6,0.547790832
2016,1,14,9,0.852857073333333
2016,1,14,12,0.844835294333333
2016,1,14,15,0.704904784333333
2016,1,14,18,0.121449524666667
2016,1,14,21,0
2016,1,15,24,0
2016,1,15,3,0.000582238666666667
2016,1,15,6,0.552307128666667
2016,1,15,9,0.841970898333333
2016,1,15,12,0.821393967333333
2016,1,15,15,0.654581710333333
2016,1,15,18,0.103147486
2016,1,15,21,0
2016,1,16,24,0
2016,1,16,3,0.000384354333333333
2016,1,16,6,0.358564773333333
2016,1,16,9,0.669471626333333
2016,1,16,12,0.650326634
2016,1,16,15,0.42416382
2016,1,16,18,0.0557141013333333
2016,1,16,21,0
2016,1,17,24,0
2016,1,17,3,0.000233923
2016,1,17,6,0.384771454
2016,1,17,9,0.715968262333333
2016,1,17,12,0.636978965333333
2016,1,17,15,0.375165862666667
2016,1,17,18,0.044168444
2016,1,17,21,0
2016,1,18,24,0
2016,1,18,3,0.000178804666666667
2016,1,18,6,0.424604943666667
2016,1,18,9,0.773567021666667
2016,1,18,12,0.698887123333333
2016,1,18,15,0.413610004333333
2016,1,18,18,0.045633003
2016,1,18,21,0
2016,1,19,24,0
2016,1,19,3,0.000207367333333333
2016,1,19,6,0.455687059
2016,1,19,9,0.795432898333333
2016,1,19,12,0.730569971666667
2016,1,19,15,0.465708455
2016,1,19,18,0.0457907826666667
