BEGIN_DATA,,,,
year,month,day,hour,wind_capacity
2016,1,1,24,0.466840738
2016,1,1,3,0.418627102666667
2016,1,1,6,0.300224538
2016,1,1,9,0.231432548
2016,1,1,12,0.212506142333333
2016,1,1,15,0.241700678333333
2016,1,1,18,0.305800164333333
2016,1,1,21,0.352276018
2016,1,2,24,0.42255442
2016,1,2,3,0.426800645
2016,1,2,6,0.435238032
2016,1,2,9,0.437751207333333
2016,1,2,12,0.440241615
2016,1,2,15,0.518070823666667
2016,1,2,18,0.531598909333333
2016,1,2,21,0.544068006333333
2016,1,3,24,0.617294542666667
2016,1,3,3,0.533383232
2016,1,3,6,0.455098411666667
2016,1,3,9,0.331171914666667
2016,1,3,12,0.19820049
2016,1,3,15,0.165699735666667
2016,1,3,18,0.194947170333333
2016,1,3,21,0.244937886333333
2016,1,4,24,0.350576445333333
2016,1,4,3,0.378508451
2016,1,4,6,0.334548354333333
2016,1,4,9,0.352577344
2016,1,4,12,0.377099947
2016,1,4,15,0.331987894666667
2016,1,4,18,0.342889475333333
2016,1,4,21,0.382426259666667
2016,1,5,24,0.490427847
2016,1,5,3,0.517433099666667
2016,1,5,6,0.436363512
2016,1,5,9,0.378799184333333
2016,1,5,12,0.331258443
2016,1,5,15,0.316233325333333
2016,1,5,18,0.321947190666667
2016,1,5,21,0.360787229666667
2016,1,6,24,0.551512986333333
2016,1,6,3,0.668781569
2016,1,6,6,0.596127406666667
2016,1,6,9,0.500216313666667
2016,1,6,12,0.420222600666667
2016,1,6,15,0.314787443
2016,1,6,18,0.256207508333333
2016,1,6,21,0.28234968
2016,1,7,24,0.434734432333333
2016,1,7,3,0.49455365
2016,1,7,6,0.412365130333333
2016,1,7,9,0.365770249
2016,1,7,12,0.281879276333333
2016,1,7,15,0.269260188666667
2016,1,7,18,0.302294456666667
2016,1,7,21,0.393506628
2016,1,8,24,0.529616178666667
2016,1,8,3,0.580254305333333
2016,1,8,6,0.584348225333333
2016,1,8,9,0.549971946666667
2016,1,8,12,0.500530801333333
2016,1,8,15,0.397299155
2016,1,8,18,0.363239357
2016,1,8,21,0.368815634
2016,1,9,24,0.477452222666667
2016,1,9,3,0.523083890666667
2016,1,9,6,0.431190480333333
2016,1,9,9,0.373629194333333
2016,1,9,12,0.272555672666667
2016,1,9,15,0.251093211
2016,1,9,18,0.289703451
2016,1,9,21,0.382278176666667
2016,1,10,24,0.520354517333333
2016,1,10,3,0.546554336666667
2016,1,10,6,0.523450116666667
2016,1,10,9,0.49012782
2016,1,10,12,0.428179609
2016,1,10,15,0.325685771666667
2016,1,10,18,0.269192478
2016,1,10,21,0.237259858666667
2016,1,11,24,0.314060369666667
2016,1,11,3,0.371213735666667
2016,1,11,6,0.391339365
2016,1,11,9,0.421479012666667
2016,1,11,12,0.492989495666667
2016,1,11,15,0.59904858
2016,1,11,18,0.710346869333333
2016,1,11,21,0.756046556666667
2016,1,12,24,0.842569401333333
2016,1,12,3,0.881897869
2016,1,12,6,0.86741463
2016,1,12,9,0.764303621333333
2016,1,12,12,0.694216088666667
2016,1,12,15,0.598417277
2016,1,12,18,0.646974308333333
2016,1,12,21,0.711015356
2016,1,13,24,0.757271917333333
