BEGIN_DATA,,,,
year,month,day,hour,solar_capacity
2016,1,1,24,0
2016,1,1,3,0.448487646666667
2016,1,1,6,0.681278209333333
2016,1,1,9,0.633251476333333
2016,1,1,12,0.0783218143333333
2016,1,1,15,0
2016,1,1,18,0
2016,1,1,21,0
2016,1,2,24,1.96666666666667e-08
2016,1,2,3,0.397675023
2016,1,2,6,0.625385202666667
2016,1,2,9,0.489613855
2016,1,2,12,0.075992359
2016,1,2,15,0
2016,1,2,18,0
2016,1,2,21,0
2016,1,3,24,0
2016,1,3,3,0.392548079333333
2016,1,3,6,0.623993975666667
2016,1,3,9,0.559181713333333
2016,1,3,12,0.103729764
2016,1,3,15,0
2016,1,3,18,0
2016,1,3,21,0
2016,1,4,24,4.66666666666667e-07
2016,1,4,3,0.44668234
2016,1,4,6,0.674675262333333
2016,1,4,9,0.616044012
2016,1,4,12,0.0733304626666667
2016,1,4,15,0
2016,1,4,18,0
2016,1,4,21,0
2016,1,5,24,5.93333333333333e-07
2016,1,5,3,0.420309591666667
2016,1,5,6,0.604583232
2016,1,5,9,0.510485161
2016,1,5,12,0.0796594493333333
2016,1,5,15,0
2016,1,5,18,0
2016,1,5,21,0
2016,1,6,24,8.06666666666667e-07
2016,1,6,3,0.428079008333333
2016,1,6,6,0.666601388
2016,1,6,9,0.629386707333333
2016,1,6,12,0.0873877
2016,1,6,15,0
2016,1,6,18,0
2016,1,6,21,0
2016,1,7,24,6.6e-07
2016,1,7,3,0.397508659333333
2016,1,7,6,0.620706811333333
2016,1,7,9,0.514933737333333
2016,1,7,12,0.0698100383333333
2016,1,7,15,0
2016,1,7,18,0
2016,1,7,21,0
2016,1,8,24,1.19333333333333e-06
2016,1,8,3,0.388220085
2016,1,8,6,0.560761729333333
2016,1,8,9,0.371271871333333
2016,1,8,12,0.031613081
2016,1,8,15,0
2016,1,8,18,0
2016,1,8,21,0
2016,1,9,24,1.27e-06
2016,1,9,3,0.378348601
2016,1,9,6,0.598446661
2016,1,9,9,0.530891764333333
2016,1,9,12,0.117827861666667
2016,1,9,15,0
2016,1,9,18,0
2016,1,9,21,0
2016,1,10,24,0
2016,1,10,3,0.463734540333333
2016,1,10,6,0.722784293333333
2016,1,10,9,0.69859725
2016,1,10,12,0.124073238666667
2016,1,10,15,0
2016,1,10,18,0
2016,1,10,21,0
2016,1,11,24,2.59333333333333e-06
2016,1,11,3,0.460194191333333
2016,1,11,6,0.715139608
2016,1,11,9,0.684359252666667
2016,1,11,12,0.133231782666667
2016,1,11,15,0
2016,1,11,18,0
2016,1,11,21,0
2016,1,12,24,1.84e-06
2016,1,12,3,0.437568708
2016,1,12,6,0.692934596333333
2016,1,12,9,0.637907943
2016,1,12,12,0.113646573333333
2016,1,12,15,0
2016,1,12,18,0
2016,1,12,21,0
2016,1,13,24,3.25666666666667e-06
2016,1,13,3,0.426371406333333
2016,1,13,6,0.670033761333333
2016,1,13,9,0.566730439666667
2016,1,13,12,0.104658808
2016,1,13,15,0
2016,1,13,18,0
2016,1,13,21,0
2016,1,14,24,4.56666666666667e-06
2016,1,14,3,0.456614243
2016,1,14,6,0.67849758
2016,1,14,9,0.591233882666667
2016,1,14,12,0.0902039886666667
2016,1,14,15,0
2016,1,14,18,0
2016,1,14,21,0
2016,1,15,24,5.16666666666667e-06
2016,1,15,3,0.347425150333333
2016,1,15,6,0.511824565333333
2016,1,15,9,0.378712311666667
2016,1,15,12,0.0556881466666667
2016,1,15,15,0
2016,1,15,18,0
2016,1,15,21,0
2016,1,16,24,2.25666666666667e-06
2016,1,16,3,0.499643524333333
2016,1,16,6,0.733613190666667
2016,1,16,9,0.714827522333333
2016,1,16,12,0.134908136
2016,1,16,15,0
2016,1,16,18,0
2016,1,16,21,0
2016,1,17,24,3.8e-06
2016,1,17,3,0.505991559
2016,1,17,6,0.757108564333333
2016,1,17,9,0.741197891
2016,1,17,12,0.122862040333333
2016,1,17,15,0
2016,1,17,18,0
2016,1,17,21,0
2016,1,18,24,1.86333333333333e-06
2016,1,18,3,0.506547502
2016,1,18,6,0.748950478333333
2016,1,18,9,0.685068663333333
2016,1,18,12,0.0887431943333333
2016,1,18,15,0
2016,1,18,18,0
2016,1,18,21,0
2016,1,19,24,2.09333333333333e-06
2016,1,19,3,0.436594708333333
2016,1,19,6,0.609601385
2016,1,19,9,0.461627259
2016,1,19,12,0.0471928203333333
2016,1,19,15,0
2016,1,19,18,0
2016,1,19,21,0
2016,1,20,24,2.12666666666667e-06
2016,1,20,3,0.396783259333333
2016,1,20,6,0.625406163666667
2016,1,20,9,0.560516897666667
2016,1,20,12,0.100710444333333
2016,1,20,15,0
2016,1,20,18,0
2016,1,20,21,0
2016,1,21,24,2.62333333333333e-06
2016,1,21,3,0.482175880666667
2016,1,21,6,0.710980342666667
2016,1,21,9,0.635401059333333
2016,1,21,12,0.136440373666667
2016,1,21,15,0
2016,1,21,18,0
2016,1,21,21,0
2016,1,22,24,6.06666666666667e-06
2016,1,22,3,0.523836230333333
2016,1,22,6,0.793573229333333
2016,1,22,9,0.773540004333333
2016,1,22,12,0.163900155666667
