BEGIN_DATA,,,,
year,month,day,hour,wind_capacity
2016,1,1,24,0.304481494
2016,1,1,3,0.325081887333333
2016,1,1,6,0.33866088
2016,1,1,9,0.360563222666667
2016,1,1,12,0.399204821666667
2016,1,1,15,0.381250449
2016,1,1,18,0.436769357
2016,1,1,21,0.453590217666667
2016,1,2,24,0.417720036666667
2016,1,2,3,0.388219798
2016,1,2,6,0.382462950666667
2016,1,2,9,0.355133116666667
2016,1,2,12,0.345168382666667
2016,1,2,15,0.307551138
2016,1,2,18,0.361579856333333
2016,1,2,21,0.439325879
2016,1,3,24,0.521926748
2016,1,3,3,0.487545473666667
2016,1,3,6,0.476799447666667
2016,1,3,9,0.437040733
2016,1,3,12,0.3806174
2016,1,3,15,0.271626851333333
2016,1,3,18,0.272129191333333
2016,1,3,21,0.296987818
2016,1,4,24,0.339184009
2016,1,4,3,0.275752526333333
2016,1,4,6,0.2762746
2016,1,4,9,0.305042903333333
2016,1,4,12,0.339322324333333
2016,1,4,15,0.328279480666667
2016,1,4,18,0.321730132333333
2016,1,4,21,0.401729423666667
2016,1,5,24,0.447969090666667
2016,1,5,3,0.40499086
2016,1,5,6,0.384429804333333
2016,1,5,9,0.349202248
2016,1,5,12,0.322817273333333
2016,1,5,15,0.274237143
2016,1,5,18,0.236825803666667
2016,1,5,21,0.260074621333333
2016,1,6,24,0.417408224333333
2016,1,6,3,0.472681978666667
2016,1,6,6,0.449360623666667
2016,1,6,9,0.384986593333333
2016,1,6,12,0.339261946666667
2016,1,6,15,0.230817149666667
2016,1,6,18,0.215657975
2016,1,6,21,0.237455723333333
2016,1,7,24,0.350128420333333
2016,1,7,3,0.35824322
2016,1,7,6,0.270812653666667
2016,1,7,9,0.203682092
2016,1,7,12,0.175786345
2016,1,7,15,0.113771782
2016,1,7,18,0.0802979203333333
2016,1,7,21,0.0967937843333333
2016,1,8,24,0.179363050666667
2016,1,8,3,0.225424480666667
2016,1,8,6,0.204078476666667
2016,1,8,9,0.162950721333333
2016,1,8,12,0.188718063666667
2016,1,8,15,0.144824698333333
2016,1,8,18,0.109625175666667
2016,1,8,21,0.184266404666667
2016,1,9,24,0.311145987666667
2016,1,9,3,0.342038135666667
2016,1,9,6,0.350599063666667
2016,1,9,9,0.364868454333333
2016,1,9,12,0.341034574333333
2016,1,9,15,0.236555753666667
2016,1,9,18,0.163069966666667
2016,1,9,21,0.205958723333333
2016,1,10,24,0.348161526333333
2016,1,10,3,0.425297093
2016,1,10,6,0.506249611
2016,1,10,9,0.519827896333333
2016,1,10,12,0.565318021333333
2016,1,10,15,0.583787304333333
2016,1,10,18,0.731280752666667
2016,1,10,21,0.844328633333333
2016,1,11,24,0.901585114666667
2016,1,11,3,0.890652069
2016,1,11,6,0.851123535333333
2016,1,11,9,0.786609390333333
2016,1,11,12,0.678536453
