BEGIN_DATA,,,,
year,month,day,hour,solar_capacity
2016,1,1,24,0
2016,1,1,3,0
2016,1,1,6,0
2016,1,1,9,0.00554499033333333
2016,1,1,12,0.374678530666667
2016,1,1,15,0.681958134666667
2016,1,1,18,0.647205172
2016,1,1,21,0.30746677
2016,1,2,24,0.002394876
2016,1,2,3,0
2016,1,2,6,0
2016,1,2,9,0.008339365
2016,1,2,12,0.377643158
2016,1,2,15,0.655877983
2016,1,2,18,0.608932884666667
2016,1,2,21,0.255720036
2016,1,3,24,0.00134815133333333
2016,1,3,3,0
2016,1,3,6,0
2016,1,3,9,0.004021311
2016,1,3,12,0.328247550333333
2016,1,3,15,0.633287765333333
2016,1,3,18,0.596726007333333
2016,1,3,21,0.253043049666667
2016,1,4,24,0.00175260133333333
2016,1,4,3,0
2016,1,4,6,0
2016,1,4,9,0.00392894233333333
2016,1,4,12,0.395826008333333
2016,1,4,15,0.703738162333333
2016,1,4,18,0.646169659
2016,1,4,21,0.290767834
2016,1,5,24,0.00310877233333333
2016,1,5,3,0
2016,1,5,6,0
2016,1,5,9,0.00377530366666667
2016,1,5,12,0.315689362333333
2016,1,5,15,0.612764085666667
2016,1,5,18,0.581219227333333
2016,1,5,21,0.249820907333333
2016,1,6,24,0.002492707
2016,1,6,3,0
2016,1,6,6,0
2016,1,6,9,0.001606178
2016,1,6,12,0.304355016
2016,1,6,15,0.599737409333333
2016,1,6,18,0.551502581
2016,1,6,21,0.236056561333333
2016,1,7,24,0.001485485
2016,1,7,3,0
2016,1,7,6,0
2016,1,7,9,0.00490740633333333
2016,1,7,12,0.369518239
2016,1,7,15,0.657087129666667
2016,1,7,18,0.611224275666667
2016,1,7,21,0.268281100333333
2016,1,8,24,0.00148824766666667
2016,1,8,3,0
2016,1,8,6,0
2016,1,8,9,0.00295499633333333
2016,1,8,12,0.363204795
2016,1,8,15,0.665401084666667
2016,1,8,18,0.607164985666667
2016,1,8,21,0.261845493
2016,1,9,24,0.00115989633333333
2016,1,9,3,0
2016,1,9,6,0
2016,1,9,9,0.00199924133333333
2016,1,9,12,0.374709695
2016,1,9,15,0.664228804666667
2016,1,9,18,0.621124246
2016,1,9,21,0.275059136
2016,1,10,24,0.00220680566666667
2016,1,10,3,0
2016,1,10,6,0
2016,1,10,9,0.002403685
2016,1,10,12,0.364497685333333
2016,1,10,15,0.642748408333333
2016,1,10,18,0.610562063
2016,1,10,21,0.258232724333333
2016,1,11,24,0.000893021333333333
2016,1,11,3,0
2016,1,11,6,0
2016,1,11,9,0.00465348633333333
2016,1,11,12,0.370779388333333
2016,1,11,15,0.637834875
2016,1,11,18,0.607786424
2016,1,11,21,0.263797329
2016,1,12,24,0.00123850066666667
2016,1,12,3,0
2016,1,12,6,0
2016,1,12,9,0.00436610966666667
2016,1,12,12,0.39286517
2016,1,12,15,0.683080078333333
2016,1,12,18,0.631920235
2016,1,12,21,0.290820611333333
2016,1,13,24,0.00143991233333333
2016,1,13,3,0
2016,1,13,6,0
2016,1,13,9,0.00231929033333333
2016,1,13,12,0.347280017666667
2016,1,13,15,0.644993193
2016,1,13,18,0.591350549
2016,1,13,21,0.256341434333333
2016,1,14,24,0.00118883766666667
2016,1,14,3,0
2016,1,14,6,0
2016,1,14,9,0.00232731166666667
2016,1,14,12,0.337077440333333
2016,1,14,15,0.626649029666667
2016,1,14,18,0.595759986333333
2016,1,14,21,0.278550697333333
2016,1,15,24,0.00296545933333333
2016,1,15,3,0
2016,1,15,6,0
2016,1,15,9,0.001169244
2016,1,15,12,0.360980806666667
2016,1,15,15,0.673153491
2016,1,15,18,0.647425936666667
2016,1,15,21,0.320256089
2016,1,16,24,0.002669548
2016,1,16,3,0
2016,1,16,6,0
2016,1,16,9,0.0026708
2016,1,16,12,0.388001627333333
2016,1,16,15,0.695146703666667
2016,1,16,18,0.648269456
2016,1,16,21,0.296942786333333
2016,1,17,24,0.00110968933333333
2016,1,17,3,0
2016,1,17,6,0
2016,1,17,9,0.00256678433333333
2016,1,17,12,0.371714892333333
2016,1,17,15,0.666149252333333
2016,1,17,18,0.634061024
2016,1,17,21,0.300434754666667
2016,1,18,24,0.001653952
2016,1,18,3,0
2016,1,18,6,0
2016,1,18,9,0.003956123
2016,1,18,12,0.383335965
2016,1,18,15,0.671882474
2016,1,18,18,0.653168092
2016,1,18,21,0.337258654
2016,1,19,24,0.00167389033333333
2016,1,19,3,0
2016,1,19,6,0
2016,1,19,9,0.004519744
2016,1,19,12,0.430729948
2016,1,19,15,0.729869719666667
2016,1,19,18,0.676075446
2016,1,19,21,0.346896532333333
2016,1,20,24,0.00237839833333333
2016,1,20,3,0
2016,1,20,6,0
2016,1,20,9,0.00407507833333333
2016,1,20,12,0.451204943666667
2016,1,20,15,0.748626042333333
2016,1,20,18,0.717922255333333
2016,1,20,21,0.404565653
2016,1,21,24,0.00302905766666667
2016,1,21,3,0
2016,1,21,6,0
2016,1,21,9,0.005815437
2016,1,21,12,0.520249488333333
2016,1,21,15,0.797003065666667
2016,1,21,18,0.771186785666667
2016,1,21,21,0.431690006333333
2016,1,22,24,0.00378645866666667
2016,1,22,3,0
2016,1,22,6,0
2016,1,22,9,0.007339173
2016,1,22,12,0.547857058
2016,1,22,15,0.802730038333333
2016,1,22,18,0.774849463333333
2016,1,22,21,0.440547339666667
2016,1,23,24,0.00389329033333333
2016,1,23,3,0
2016,1,23,6,0
2016,1,23,9,0.00384885566666667
2016,1,23,12,0.515595815
2016,1,23,15,0.764052325
2016,1,23,18,0.727437311333333
2016,1,23,21,0.421831052333333
2016,1,24,24,0.00389788633333333
2016,1,24,3,0
2016,1,24,6,0
2016,1,24,9,0.00243121333333333
2016,1,24,12,0.491434157666667
2016,1,24,15,0.767613886
2016,1,24,18,0.728276336333333
2016,1,24,21,0.409372692666667
2016,1,25,24,0.00404126333333333
2016,1,25,3,0
2016,1,25,6,0
2016,1,25,9,0.007549172
2016,1,25,12,0.501065635
2016,1,25,15,0.759549523666667
2016,1,25,18,0.711899428666667
2016,1,25,21,0.364995184
