BEGIN_DATA,,,,
year,month,day,hour,wind_capacity
2016,1,1,24,0.558352289
2016,1,1,3,0.609066774333333
2016,1,1,6,0.635721671
2016,1,1,9,0.631812251333333
2016,1,1,12,0.624694637333333
2016,1,1,15,0.612242848666667
2016,1,1,18,0.417085932333333
2016,1,1,21,0.299677788666667
2016,1,2,24,0.411188788666667
2016,1,2,3,0.481529111333333
2016,1,2,6,0.462956091666667
2016,1,2,9,0.428748758
2016,1,2,12,0.398343949666667
2016,1,2,15,0.317636363
2016,1,2,18,0.125221159
2016,1,2,21,0.0871064606666667
2016,1,3,24,0.150826514
2016,1,3,3,0.267218592
2016,1,3,6,0.311661340666667
2016,1,3,9,0.317396093666667
2016,1,3,12,0.303618617333333
2016,1,3,15,0.287167316
2016,1,3,18,0.170613449333333
2016,1,3,21,0.101247157666667
2016,1,4,24,0.296201632
2016,1,4,3,0.484391606666667
2016,1,4,6,0.518423357666667
2016,1,4,9,0.506471109666667
2016,1,4,12,0.488491041
2016,1,4,15,0.494786965
2016,1,4,18,0.310611080666667
2016,1,4,21,0.206908243
2016,1,5,24,0.273802281333333
2016,1,5,3,0.288859677666667
2016,1,5,6,0.254013358
2016,1,5,9,0.221023401
2016,1,5,12,0.189871491333333
2016,1,5,15,0.166988762
2016,1,5,18,0.126225437666667
2016,1,5,21,0.139673568333333
2016,1,6,24,0.166542541666667
2016,1,6,3,0.219860242333333
2016,1,6,6,0.220817814
2016,1,6,9,0.212464578333333
2016,1,6,12,0.203198375666667
2016,1,6,15,0.197190978333333
2016,1,6,18,0.228074625666667
2016,1,6,21,0.269967235666667
2016,1,7,24,0.279348219666667
2016,1,7,3,0.290116654333333
2016,1,7,6,0.260192489666667
2016,1,7,9,0.245036238666667
2016,1,7,12,0.248666454333333
2016,1,7,15,0.210580413666667
2016,1,7,18,0.230692013333333
2016,1,7,21,0.277950047333333
2016,1,8,24,0.266842683666667
2016,1,8,3,0.238420248333333
2016,1,8,6,0.194894016333333
2016,1,8,9,0.172514136333333
2016,1,8,12,0.163665206
2016,1,8,15,0.162256000666667
2016,1,8,18,0.179978055
2016,1,8,21,0.197348340333333
2016,1,9,24,0.200206719666667
2016,1,9,3,0.179432877
2016,1,9,6,0.162873946
2016,1,9,9,0.168325793666667
2016,1,9,12,0.181898811333333
2016,1,9,15,0.162906626666667
2016,1,9,18,0.100753898333333
2016,1,9,21,0.0835312796666667
2016,1,10,24,0.110595677333333
2016,1,10,3,0.207918483
2016,1,10,6,0.250726815333333
2016,1,10,9,0.267610919666667
2016,1,10,12,0.319514898
2016,1,10,15,0.324195884
2016,1,10,18,0.239906872666667
2016,1,10,21,0.277385703666667
2016,1,11,24,0.469136718333333
2016,1,11,3,0.537276719333333
2016,1,11,6,0.512278612
2016,1,11,9,0.498041601333333
2016,1,11,12,0.504545460333333
2016,1,11,15,0.488555009666667
2016,1,11,18,0.361444364333333
2016,1,11,21,0.323988137
2016,1,12,24,0.27801699
2016,1,12,3,0.274536904666667
2016,1,12,6,0.335401959
2016,1,12,9,0.396209767666667
2016,1,12,12,0.472226794333333
2016,1,12,15,0.5174511
2016,1,12,18,0.405340148666667
2016,1,12,21,0.39077243
2016,1,13,24,0.523358630333333
2016,1,13,3,0.622339173333333
2016,1,13,6,0.596666018
2016,1,13,9,0.529802465333333
2016,1,13,12,0.505095550333333
2016,1,13,15,0.493727355666667
2016,1,13,18,0.340019098666667
2016,1,13,21,0.363803503666667
2016,1,14,24,0.457581417
2016,1,14,3,0.528280854666667
2016,1,14,6,0.577595868666667
2016,1,14,9,0.581445445333333
2016,1,14,12,0.56491035
2016,1,14,15,0.539847151333333
2016,1,14,18,0.407945053
2016,1,14,21,0.485061239
2016,1,15,24,0.440509532666667
2016,1,15,3,0.390615306333333
2016,1,15,6,0.319032954
2016,1,15,9,0.285075554
2016,1,15,12,0.308325675
2016,1,15,15,0.26480311
2016,1,15,18,0.198040827333333
2016,1,15,21,0.284721857666667
2016,1,16,24,0.283252469
2016,1,16,3,0.275304807666667
2016,1,16,6,0.283539909333333
2016,1,16,9,0.285756556333333
2016,1,16,12,0.275174083333333
2016,1,16,15,0.230485274333333
2016,1,16,18,0.207864804666667
2016,1,16,21,0.237604330333333
2016,1,17,24,0.236564564333333
2016,1,17,3,0.249456355666667
2016,1,17,6,0.27649529
2016,1,17,9,0.312026899333333
2016,1,17,12,0.313661852333333
2016,1,17,15,0.277408103
2016,1,17,18,0.217906516
2016,1,17,21,0.261079191
2016,1,18,24,0.344608369666667
2016,1,18,3,0.449340399666667
2016,1,18,6,0.449426593
2016,1,18,9,0.409371851
2016,1,18,12,0.377544685
2016,1,18,15,0.364443955
2016,1,18,18,0.249063483666667
2016,1,18,21,0.277010532
2016,1,19,24,0.326931229333333
2016,1,19,3,0.388261662333333
2016,1,19,6,0.431623302333333
2016,1,19,9,0.450033106
2016,1,19,12,0.410768249666667
2016,1,19,15,0.358549534666667
2016,1,19,18,0.179299621
2016,1,19,21,0.160934140666667
2016,1,20,24,0.245986756
2016,1,20,3,0.333393898333333
2016,1,20,6,0.318076387666667
2016,1,20,9,0.328642588666667
2016,1,20,12,0.363099611666667
2016,1,20,15,0.358052530333333
2016,1,20,18,0.255884095666667
2016,1,20,21,0.314047862
2016,1,21,24,0.369549993666667
2016,1,21,3,0.3993815
2016,1,21,6,0.438938860333333
2016,1,21,9,0.432280206333333
2016,1,21,12,0.382785164333333
2016,1,21,15,0.338052025666667
2016,1,21,18,0.209007317666667
2016,1,21,21,0.205755280333333
2016,1,22,24,0.393767906666667
2016,1,22,3,0.533530601333333
2016,1,22,6,0.551706313666667
2016,1,22,9,0.534177119666667
2016,1,22,12,0.538330876666667
2016,1,22,15,0.510111011666667
2016,1,22,18,0.328505225
2016,1,22,21,0.331399435
2016,1,23,24,0.435045750333333
2016,1,23,3,0.505502285
2016,1,23,6,0.544698174333333
2016,1,23,9,0.572426308
2016,1,23,12,0.559563170333333
2016,1,23,15,0.500544349666667
2016,1,23,18,0.219484379
2016,1,23,21,0.157562903666667
2016,1,24,24,0.200426648333333
2016,1,24,3,0.270330426
2016,1,24,6,0.316206380666667
2016,1,24,9,0.355435806333333
2016,1,24,12,0.362322195
2016,1,24,15,0.332736049
2016,1,24,18,0.310412279
2016,1,24,21,0.391458702666667
2016,1,25,24,0.433691940666667
2016,1,25,3,0.462799801333333
2016,1,25,6,0.47516413
2016,1,25,9,0.438884450666667
2016,1,25,12,0.374507423333333
2016,1,25,15,0.307461773
2016,1,25,18,0.216321716666667
2016,1,25,21,0.193638322666667
2016,1,26,24,0.260830056
2016,1,26,3,0.371877248
2016,1,26,6,0.421649057
2016,1,26,9,0.446621893666667
2016,1,26,12,0.492773448666667
2016,1,26,15,0.510918221666667
2016,1,26,18,0.363556681666667
2016,1,26,21,0.386164742666667
2016,1,27,24,0.517911641333333
2016,1,27,3,0.663150249333333
2016,1,27,6,0.675380952666667
2016,1,27,9,0.668493797666667
2016,1,27,12,0.648189283333333
2016,1,27,15,0.609727711666667
2016,1,27,18,0.471395069333333
2016,1,27,21,0.455849834666667
2016,1,28,24,0.469822369666667
2016,1,28,3,0.558621596666667
2016,1,28,6,0.549507810333333
2016,1,28,9,0.547183938333333
2016,1,28,12,0.560954565
2016,1,28,15,0.576341971
2016,1,28,18,0.466370352333333
2016,1,28,21,0.506219749666667
2016,1,29,24,0.580206180666667
2016,1,29,3,0.651207068
2016,1,29,6,0.680997802
2016,1,29,9,0.693578169
2016,1,29,12,0.697724253
2016,1,29,15,0.66518327
2016,1,29,18,0.569710171
2016,1,29,21,0.530653085
2016,1,30,24,0.511263042333333
2016,1,30,3,0.506372039666667
2016,1,30,6,0.58447084
2016,1,30,9,0.664339712333333
2016,1,30,12,0.660035377333333
2016,1,30,15,0.564797403333333
2016,1,30,18,0.480247692
2016,1,30,21,0.564743842
2016,1,31,24,0.633774215
2016,1,31,3,0.652078046
2016,1,31,6,0.634278026
2016,1,31,9,0.563610757666667
2016,1,31,12,0.463163589
2016,1,31,15,0.340303688
2016,1,31,18,0.326906743
2016,1,31,21,0.362413719
2016,2,1,24,0.379595448666667
2016,2,1,3,0.402142562666667
2016,2,1,6,0.400107132333333
2016,2,1,9,0.391869343666667
2016,2,1,12,0.392670066666667
2016,2,1,15,0.403356567666667
2016,2,1,18,0.403057553
2016,2,1,21,0.407958649666667
2016,2,2,24,0.410087874666667
2016,2,2,3,0.414853857
2016,2,2,6,0.40090665
2016,2,2,9,0.360853169666667
2016,2,2,12,0.331507052
2016,2,2,15,0.295454004
2016,2,2,18,0.224094712
2016,2,2,21,0.222855417666667
2016,2,3,24,0.256695605
2016,2,3,3,0.280767095
2016,2,3,6,0.315400730666667
2016,2,3,9,0.332416051
2016,2,3,12,0.324160074333333
2016,2,3,15,0.269279280666667
2016,2,3,18,0.210615703333333
2016,2,3,21,0.280279792
2016,2,4,24,0.316273246333333
2016,2,4,3,0.389502309
2016,2,4,6,0.392904575666667
2016,2,4,9,0.374840903
2016,2,4,12,0.380893771333333
2016,2,4,15,0.382781861333333
2016,2,4,18,0.287996784666667
2016,2,4,21,0.335900655
2016,2,5,24,0.382764554666667
2016,2,5,3,0.526663695666667
2016,2,5,6,0.556768806666667
2016,2,5,9,0.599536599333333
2016,2,5,12,0.628772424
2016,2,5,15,0.566982928666667
2016,2,5,18,0.445509829
2016,2,5,21,0.446921618333333
2016,2,6,24,0.601636422333333
2016,2,6,3,0.729176822666667
2016,2,6,6,0.729761541666667
2016,2,6,9,0.721653686
2016,2,6,12,0.728469174666667
2016,2,6,15,0.705247540333333
2016,2,6,18,0.587839130666667
2016,2,6,21,0.601923581333333
2016,2,7,24,0.647946132333333
2016,2,7,3,0.688394838666667
2016,2,7,6,0.697799816666667
2016,2,7,9,0.713964491
2016,2,7,12,0.712114963333333
2016,2,7,15,0.642806822666667
2016,2,7,18,0.508171855333333
2016,2,7,21,0.533079558666667
2016,2,8,24,0.533761693666667
2016,2,8,3,0.516187587666667
2016,2,8,6,0.421610443333333
2016,2,8,9,0.422242806
2016,2,8,12,0.482684673333333
2016,2,8,15,0.441226918333333
2016,2,8,18,0.268149125
2016,2,8,21,0.309543193333333
2016,2,9,24,0.404187345666667
2016,2,9,3,0.555510238666667
2016,2,9,6,0.535845957333333
2016,2,9,9,0.510226298666667
2016,2,9,12,0.509966279333333
2016,2,9,15,0.452833441666667
2016,2,9,18,0.226079241
2016,2,9,21,0.209637071333333
2016,2,10,24,0.372548497333333
2016,2,10,3,0.556163558
2016,2,10,6,0.592229887333333
2016,2,10,9,0.555249103333333
2016,2,10,12,0.488033084666667
2016,2,10,15,0.398345606666667
2016,2,10,18,0.198413172666667
2016,2,10,21,0.206005846
2016,2,11,24,0.253154200333333
2016,2,11,3,0.338772587666667
2016,2,11,6,0.349428723
2016,2,11,9,0.385738055666667
2016,2,11,12,0.421744515
2016,2,11,15,0.393575459333333
2016,2,11,18,0.246740000333333
2016,2,11,21,0.221471984
2016,2,12,24,0.158323092666667
2016,2,12,3,0.178503238333333
2016,2,12,6,0.186774344
2016,2,12,9,0.184357625666667
2016,2,12,12,0.204750784
2016,2,12,15,0.218997747666667
2016,2,12,18,0.188974913666667
2016,2,12,21,0.223727683333333
2016,2,13,24,0.286878647
2016,2,13,3,0.430045992666667
2016,2,13,6,0.477841082
2016,2,13,9,0.475255268666667
2016,2,13,12,0.478350950333333
2016,2,13,15,0.461701452666667
2016,2,13,18,0.406708202333333
2016,2,13,21,0.530391134666667
2016,2,14,24,0.553548832666667
2016,2,14,3,0.607144035333333
2016,2,14,6,0.607613622
2016,2,14,9,0.631379667666667
2016,2,14,12,0.617028989
2016,2,14,15,0.549703632666667
2016,2,14,18,0.48641582
2016,2,14,21,0.600568916666667
2016,2,15,24,0.697047113
2016,2,15,3,0.748541536333333
2016,2,15,6,0.719353363
2016,2,15,9,0.706445684333333
2016,2,15,12,0.663206551666667
2016,2,15,15,0.602691346
2016,2,15,18,0.560009467333333
2016,2,15,21,0.617837620333333
2016,2,16,24,0.587051071
2016,2,16,3,0.522943679
2016,2,16,6,0.402873898666667
2016,2,16,9,0.350000539
2016,2,16,12,0.406955724
2016,2,16,15,0.42133837
2016,2,16,18,0.393084266
2016,2,16,21,0.419693721666667
2016,2,17,24,0.344838586666667
2016,2,17,3,0.329010764333333
2016,2,17,6,0.388311552333333
2016,2,17,9,0.444008529666667
2016,2,17,12,0.458895604
2016,2,17,15,0.378773427666667
2016,2,17,18,0.223402041333333
2016,2,17,21,0.290593151666667
2016,2,18,24,0.475469595666667
2016,2,18,3,0.700521246
2016,2,18,6,0.736554148666667
2016,2,18,9,0.679307782
2016,2,18,12,0.599139903333333
2016,2,18,15,0.547458392333333
2016,2,18,18,0.568225563666667
2016,2,18,21,0.686387272333333
2016,2,19,24,0.774448778666667
2016,2,19,3,0.789960241666667
2016,2,19,6,0.715459595
2016,2,19,9,0.669920134666667
2016,2,19,12,0.626274190666667
2016,2,19,15,0.607381508
