BEGIN_DATA,,,,
year,month,day,hour,demand
2014,12,31,3,34078447
2014,12,31,6,29235357
2014,12,31,9,24684239
2014,12,31,12,24431962
2014,12,31,15,28034516
2014,12,31,18,32218002
2014,12,31,21,34579991
2015,1,1,24,34265992
2015,1,1,3,31908907
2015,1,1,6,27746186
2015,1,1,9,23448120
2015,1,1,12,22606966
2015,1,1,15,24910417
2015,1,1,18,29409938
2015,1,1,21,32133221
2015,1,2,24,32770712
2015,1,2,3,30571917
2015,1,2,6,26877498
2015,1,2,9,22776585
2015,1,2,12,21616355
2015,1,2,15,23283922
2015,1,2,18,28309566
2015,1,2,21,31034225
2015,1,3,24,31562241
2015,1,3,3,28997449
2015,1,3,6,25952969
2015,1,3,9,22351706
2015,1,3,12,21281075
2015,1,3,15,23136444
2015,1,3,18,28849570
2015,1,3,21,32941994
2015,1,4,24,34414071
2015,1,4,3,32696600
2015,1,4,6,28519682
2015,1,4,9,24231081
2015,1,4,12,24247687
2015,1,4,15,28886569
2015,1,4,18,34752506
2015,1,4,21,38973077
2015,1,5,24,39578359
2015,1,5,3,36749301
2015,1,5,6,31291866
2015,1,5,9,26173726
2015,1,5,12,25932462
2015,1,5,15,30294515
2015,1,5,18,35614282
2015,1,5,21,38494277
2015,1,6,24,38268472
2015,1,6,3,35575133
2015,1,6,6,30528380
2015,1,6,9,25843924
2015,1,6,12,25671265
2015,1,6,15,29664539
2015,1,6,18,34566224
2015,1,6,21,37617530
2015,1,7,24,37537080
2015,1,7,3,35242463
2015,1,7,6,30447098
2015,1,7,9,25795568
2015,1,7,12,25668282
2015,1,7,15,29818154
2015,1,7,18,34915156
2015,1,7,21,38208443
2015,1,8,24,38816622
2015,1,8,3,36328609
2015,1,8,6,31154714
2015,1,8,9,26250419
2015,1,8,12,25643157
2015,1,8,15,29756461
2015,1,8,18,35291450
2015,1,8,21,38719078
2015,1,9,24,39328634
2015,1,9,3,36099936
2015,1,9,6,30907799
2015,1,9,9,25706313
2015,1,9,12,24178996
2015,1,9,15,26835854
2015,1,9,18,33339053
2015,1,9,21,37026158
2015,1,10,24,37904425
2015,1,10,3,35330284
2015,1,10,6,30678840
2015,1,10,9,25625346
2015,1,10,12,23876900
2015,1,10,15,26064796
2015,1,10,18,32725338
2015,1,10,21,37109333
2015,1,11,24,38566381
2015,1,11,3,36805831
2015,1,11,6,31844490
2015,1,11,9,26792603
2015,1,11,12,26444847
2015,1,11,15,31168165
2015,1,11,18,37583744
2015,1,11,21,41595833
2015,1,12,24,42341824
2015,1,12,3,39667786
2015,1,12,6,33575871
2015,1,12,9,27996227
2015,1,12,12,27600573
2015,1,12,15,32002407
2015,1,12,18,37495407
2015,1,12,21,40785109
2015,1,13,24,41217789
2015,1,13,3,38322278
2015,1,13,6,32593119
2015,1,13,9,27307282
2015,1,13,12,26824697
2015,1,13,15,30829845
2015,1,13,18,35623489
2015,1,13,21,38727941
2015,1,14,24,39292209
2015,1,14,3,36477320
2015,1,14,6,31003278
2015,1,14,9,25862681
2015,1,14,12,25475976
2015,1,14,15,29362586
2015,1,14,18,34307034
2015,1,14,21,37702540
2015,1,15,24,38824538
2015,1,15,3,36530781
2015,1,15,6,31368645
2015,1,15,9,26238000
2015,1,15,12,25955636
2015,1,15,15,30287259
2015,1,15,18,36476431
2015,1,15,21,40505871
2015,1,16,24,41151709
2015,1,16,3,38150479
2015,1,16,6,32840894
2015,1,16,9,27475725
2015,1,16,12,25832165
2015,1,16,15,28836578
2015,1,16,18,35612045
2015,1,16,21,39398759
2015,1,17,24,40270372
2015,1,17,3,37960325
2015,1,17,6,32825119
2015,1,17,9,27604589
2015,1,17,12,25653798
2015,1,17,15,28441527
2015,1,17,18,35896531
2015,1,17,21,40228355
2015,1,18,24,41137913
2015,1,18,3,38898822
2015,1,18,6,33482142
2015,1,18,9,28382042
2015,1,18,12,28078770
2015,1,18,15,32981402
2015,1,18,18,39756152
2015,1,18,21,43887181
2015,1,19,24,44216667
2015,1,19,3,41172789
2015,1,19,6,34810528
2015,1,19,9,28997220
2015,1,19,12,28399566
2015,1,19,15,32590165
2015,1,19,18,38180852
2015,1,19,21,41466855
2015,1,20,24,41660508
2015,1,20,3,38413569
2015,1,20,6,32376349
2015,1,20,9,26960587
2015,1,20,12,26427265
2015,1,20,15,30510712
2015,1,20,18,35854571
2015,1,20,21,39549133
2015,1,21,24,40278202
2015,1,21,3,37264353
2015,1,21,6,31617595
2015,1,21,9,26490994
2015,1,21,12,26233038
2015,1,21,15,30521324
2015,1,21,18,35947468
2015,1,21,21,39567231
2015,1,22,24,40291797
2015,1,22,3,37505617
2015,1,22,6,31992254
2015,1,22,9,26800289
2015,1,22,12,26365745
2015,1,22,15,30509106
2015,1,22,18,36103521
2015,1,22,21,39890207
2015,1,23,24,40692957
2015,1,23,3,37546401
2015,1,23,6,31953420
2015,1,23,9,26504446
2015,1,23,12,24897998
2015,1,23,15,27529129
2015,1,23,18,34013714
2015,1,23,21,38089188
2015,1,24,24,39182103
2015,1,24,3,36470867
2015,1,24,6,31382067
2015,1,24,9,26203066
2015,1,24,12,24436493
2015,1,24,15,26637754
2015,1,24,18,33536349
2015,1,24,21,38087783
2015,1,25,24,39352927
2015,1,25,3,37301179
2015,1,25,6,32261367
2015,1,25,9,27289270
2015,1,25,12,27100349
2015,1,25,15,31647595
2015,1,25,18,38395988
2015,1,25,21,42687830
2015,1,26,24,43499529
2015,1,26,3,40651226
2015,1,26,6,34526587
2015,1,26,9,28700028
2015,1,26,12,28078455
2015,1,26,15,32862605
2015,1,26,18,39982674
2015,1,26,21,44346563
2015,1,27,24,44736079
2015,1,27,3,41611980
2015,1,27,6,35272147
2015,1,27,9,29375722
2015,1,27,12,28657838
2015,1,27,15,33186298
2015,1,27,18,39849910
2015,1,27,21,44101943
2015,1,28,24,44332968
2015,1,28,3,41270763
2015,1,28,6,34889773
2015,1,28,9,29057908
2015,1,28,12,28456871
2015,1,28,15,32808198
2015,1,28,18,39088087
2015,1,28,21,42966007
2015,1,29,24,42957431
2015,1,29,3,39687088
2015,1,29,6,33547477
2015,1,29,9,27664646
2015,1,29,12,26800146
2015,1,29,15,31094885
2015,1,29,18,37015604
2015,1,29,21,40804927
2015,1,30,24,41482142
2015,1,30,3,37571555
2015,1,30,6,31505854
2015,1,30,9,25962061
2015,1,30,12,24343051
2015,1,30,15,27059966
2015,1,30,18,33464245
2015,1,30,21,37124161
2015,1,31,24,38324372
2015,1,31,3,35667543
2015,1,31,6,30238932
2015,1,31,9,25176117
2015,1,31,12,23422795
2015,1,31,15,25823388
2015,1,31,18,32628225
2015,1,31,21,37359832
2015,2,1,24,39311167
2015,2,1,3,37092698
2015,2,1,6,31330671
2015,2,1,9,26194147
2015,2,1,12,25975397
2015,2,1,15,30484526
2015,2,1,18,36523066
2015,2,1,21,40943714
2015,2,2,24,41845328
2015,2,2,3,38931891
2015,2,2,6,32637976
2015,2,2,9,27185359
2015,2,2,12,26700996
2015,2,2,15,30972389
2015,2,2,18,37099839
2015,2,2,21,41315018
2015,2,3,24,41787651
2015,2,3,3,38601458
2015,2,3,6,32389628
2015,2,3,9,27017117
2015,2,3,12,26581741
2015,2,3,15,30725991
2015,2,3,18,36408859
2015,2,3,21,40382457
2015,2,4,24,40542067
2015,2,4,3,37341161
2015,2,4,6,31528225
2015,2,4,9,26424225
2015,2,4,12,26227961
2015,2,4,15,30128338
2015,2,4,18,34745996
