BEGIN_DATA,,,,
year,month,day,hour,wind_capacity
2016,1,1,24,0.603266578
2016,1,1,3,0.567876619
2016,1,1,6,0.455603878666667
2016,1,1,9,0.312733383
2016,1,1,12,0.237524915666667
2016,1,1,15,0.236974806666667
2016,1,1,18,0.284544759
2016,1,1,21,0.368250645666667
2016,1,2,24,0.427128383
2016,1,2,3,0.498251486333333
2016,1,2,6,0.527433356666667
2016,1,2,9,0.574209436666667
2016,1,2,12,0.590698745666667
2016,1,2,15,0.582265350333333
2016,1,2,18,0.529493162333333
2016,1,2,21,0.463703457666667
2016,1,3,24,0.402927807
2016,1,3,3,0.419203392666667
2016,1,3,6,0.512443858333333
2016,1,3,9,0.616197375333333
2016,1,3,12,0.738466438
2016,1,3,15,0.840705200333333
2016,1,3,18,0.811680051
2016,1,3,21,0.733780325
2016,1,4,24,0.69952742
2016,1,4,3,0.725131332333333
2016,1,4,6,0.721800292333333
2016,1,4,9,0.74183341
2016,1,4,12,0.781375547333333
2016,1,4,15,0.783438182666667
2016,1,4,18,0.764954538666667
2016,1,4,21,0.732143802
2016,1,5,24,0.712344666666667
2016,1,5,3,0.712785126666667
2016,1,5,6,0.663944894666667
2016,1,5,9,0.596762368333333
2016,1,5,12,0.586050029333333
2016,1,5,15,0.565480079333333
2016,1,5,18,0.528272108666667
2016,1,5,21,0.526416951666667
2016,1,6,24,0.550700311333333
2016,1,6,3,0.552687710666667
2016,1,6,6,0.562962862666667
2016,1,6,9,0.550209271
2016,1,6,12,0.537222051333333
2016,1,6,15,0.522143890666667
2016,1,6,18,0.507649519666667
2016,1,6,21,0.499075109666667
2016,1,7,24,0.473479889333333
2016,1,7,3,0.495873386
2016,1,7,6,0.507406579666667
2016,1,7,9,0.498830794
2016,1,7,12,0.484123252666667
2016,1,7,15,0.481867064
2016,1,7,18,0.485825173
2016,1,7,21,0.487503420666667
2016,1,8,24,0.490466344666667
2016,1,8,3,0.51846404
2016,1,8,6,0.522304630333333
2016,1,8,9,0.521335182333333
2016,1,8,12,0.511136345333333
2016,1,8,15,0.48365031
2016,1,8,18,0.457018509
2016,1,8,21,0.464493977666667
2016,1,9,24,0.499242825666667
2016,1,9,3,0.506610552
2016,1,9,6,0.495991494333333
2016,1,9,9,0.479022375666667
2016,1,9,12,0.462729838333333
2016,1,9,15,0.45032407
2016,1,9,18,0.468903348666667
2016,1,9,21,0.501039172
2016,1,10,24,0.531962288666667
2016,1,10,3,0.565781865666667
2016,1,10,6,0.570357974
2016,1,10,9,0.565731964666667
2016,1,10,12,0.557860578
2016,1,10,15,0.525437065
2016,1,10,18,0.478618129666667
2016,1,10,21,0.448817407666667
2016,1,11,24,0.459601677333333
2016,1,11,3,0.507762209
2016,1,11,6,0.511113546
2016,1,11,9,0.534732561
2016,1,11,12,0.570227005333333
2016,1,11,15,0.564085302333333
2016,1,11,18,0.538293804
2016,1,11,21,0.525028047
2016,1,12,24,0.541224729333333
2016,1,12,3,0.554001129666667
2016,1,12,6,0.517289538666667
2016,1,12,9,0.480974733333333
2016,1,12,12,0.500945676333333
2016,1,12,15,0.495542654666667
2016,1,12,18,0.477082582333333
2016,1,12,21,0.460405446
2016,1,13,24,0.454815407333333
2016,1,13,3,0.464011571333333
2016,1,13,6,0.468325039333333
2016,1,13,9,0.453889733333333
2016,1,13,12,0.463700687666667
2016,1,13,15,0.464320746333333
2016,1,13,18,0.472451742
2016,1,13,21,0.448473392333333
2016,1,14,24,0.449713707333333
2016,1,14,3,0.469494668333333
2016,1,14,6,0.418679507666667
2016,1,14,9,0.354607749333333
2016,1,14,12,0.308362229666667
2016,1,14,15,0.306091142333333
2016,1,14,18,0.268706296
2016,1,14,21,0.229106187333333
2016,1,15,24,0.273671082666667
2016,1,15,3,0.370132670333333
2016,1,15,6,0.388216959
2016,1,15,9,0.392586622
2016,1,15,12,0.430253503666667
2016,1,15,15,0.44872107
2016,1,15,18,0.438941295333333
2016,1,15,21,0.427749812
2016,1,16,24,0.468063515333333
2016,1,16,3,0.559527864
2016,1,16,6,0.593886289333333
2016,1,16,9,0.583048398333333
2016,1,16,12,0.612103214666667
2016,1,16,15,0.630347993666667
2016,1,16,18,0.602760603666667
2016,1,16,21,0.585272909333333
2016,1,17,24,0.608548433
2016,1,17,3,0.612094351333333
2016,1,17,6,0.559353266333333
2016,1,17,9,0.520021771
2016,1,17,12,0.500840009
2016,1,17,15,0.497742262333333
2016,1,17,18,0.483811747333333
2016,1,17,21,0.446679895333333
2016,1,18,24,0.420241196333333
2016,1,18,3,0.443985820666667
2016,1,18,6,0.438992063
2016,1,18,9,0.433210023666667
2016,1,18,12,0.460229583
2016,1,18,15,0.481059193333333
2016,1,18,18,0.468020620333333
2016,1,18,21,0.445484561333333
2016,1,19,24,0.483071271
2016,1,19,3,0.519723673
2016,1,19,6,0.527502276
2016,1,19,9,0.550260773
2016,1,19,12,0.595443801
2016,1,19,15,0.624773544666667
2016,1,19,18,0.623695889
2016,1,19,21,0.628120756
2016,1,20,24,0.639243218333333
2016,1,20,3,0.654901170666667
2016,1,20,6,0.643676099333333
2016,1,20,9,0.608465637
2016,1,20,12,0.598422429333333
2016,1,20,15,0.590954032666667
2016,1,20,18,0.573564473333333
2016,1,20,21,0.564748395
2016,1,21,24,0.582842134666667
2016,1,21,3,0.616101191333333
2016,1,21,6,0.607131648333333
