BEGIN_DATA,,,,
year,month,day,hour,demand
2015,7,2,6,137865656
2015,7,2,9,125436949
2015,7,2,12,102804027
2015,7,2,15,95807717
2015,7,2,18,106557557
2015,7,2,21,123717355
2015,7,3,24,136357843
2015,7,3,3,138700157
2015,7,3,6,130760358
2015,7,3,9,118417235
2015,7,3,12,97799091
2015,7,3,15,90209888
2015,7,3,18,94780251
2015,7,3,21,112201964
2015,7,4,24,125707468
2015,7,4,3,131541512
2015,7,4,6,125546625
2015,7,4,9,113934177
2015,7,4,12,95123963
2015,7,4,15,87170857
2015,7,4,18,88576337
2015,7,4,21,107026318
2015,7,5,24,121616764
2015,7,5,3,126774054
2015,7,5,6,120060767
2015,7,5,9,108450498
2015,7,5,12,93302839
2015,7,5,15,85813905
2015,7,5,18,87453192
2015,7,5,21,107914624
2015,7,6,24,127495895
2015,7,6,3,136988823
2015,7,6,6,133775068
2015,7,6,9,121593934
2015,7,6,12,100705845
2015,7,6,15,94845414
2015,7,6,18,107977951
2015,7,6,21,131453634
2015,7,7,24,151785772
2015,7,7,3,159045029
2015,7,7,6,151389631
2015,7,7,9,134436680
2015,7,7,12,109329970
2015,7,7,15,101613654
2015,7,7,18,114252650
2015,7,7,21,135871414
2015,7,8,24,151698238
2015,7,8,3,154544418
2015,7,8,6,146180601
2015,7,8,9,130778599
2015,7,8,12,107668771
2015,7,8,15,100488788
2015,7,8,18,112505981
2015,7,8,21,132018189
2015,7,9,24,147713425
2015,7,9,3,151562290
2015,7,9,6,144236837
2015,7,9,9,130214274
2015,7,9,12,107485443
2015,7,9,15,100364657
2015,7,9,18,112862657
2015,7,9,21,133229786
2015,7,10,24,149571949
2015,7,10,3,155846532
2015,7,10,6,149249804
2015,7,10,9,133464396
2015,7,10,12,109647755
2015,7,10,15,100993802
2015,7,10,18,112126475
2015,7,10,21,134318973
2015,7,11,24,151446419
2015,7,11,3,158110375
2015,7,11,6,149503229
2015,7,11,9,132079681
2015,7,11,12,107988850
2015,7,11,15,97371057
2015,7,11,18,101030628
2015,7,11,21,125169069
2015,7,12,24,144639747
2015,7,12,3,151850476
2015,7,12,6,145482966
2015,7,12,9,130616839
2015,7,12,12,107672901
2015,7,12,15,96660458
2015,7,12,18,98253855
2015,7,12,21,122335394
2015,7,13,24,144033662
2015,7,13,3,153570184
2015,7,13,6,150580140
2015,7,13,9,136219486
2015,7,13,12,111749264
2015,7,13,15,103754972
2015,7,13,18,116853895
2015,7,13,21,142103665
2015,7,14,24,162691866
2015,7,14,3,169751734
2015,7,14,6,163191373
2015,7,14,9,144584565
2015,7,14,12,117015082
2015,7,14,15,108331989
2015,7,14,18,120972132
2015,7,14,21,143186312
2015,7,15,24,160057695
2015,7,15,3,165727111
2015,7,15,6,158047048
2015,7,15,9,139730834
2015,7,15,12,114148136
2015,7,15,15,105408829
2015,7,15,18,117135886
2015,7,15,21,136482777
2015,7,16,24,151725427
2015,7,16,3,158027774
2015,7,16,6,150238723
2015,7,16,9,133238849
2015,7,16,12,108194206
2015,7,16,15,100016356
2015,7,16,18,111287157
2015,7,16,21,130934165
2015,7,17,24,147195562
2015,7,17,3,155191575
2015,7,17,6,149922544
2015,7,17,9,134479472
2015,7,17,12,109652114
2015,7,17,15,101727804
2015,7,17,18,113999110
2015,7,17,21,137979806
2015,7,18,24,158090528
2015,7,18,3,165562368
2015,7,18,6,157148417
2015,7,18,9,140260743
2015,7,18,12,115315335
2015,7,18,15,103903310
2015,7,18,18,108320861
2015,7,18,21,134152279
2015,7,19,24,153993285
2015,7,19,3,161320803
2015,7,19,6,156035597
2015,7,19,9,139657870
2015,7,19,12,115788456
2015,7,19,15,103981207
2015,7,19,18,106512012
2015,7,19,21,134145626
2015,7,20,24,157096562
2015,7,20,3,164471690
2015,7,20,6,159647673
2015,7,20,9,142961110
2015,7,20,12,118425495
2015,7,20,15,110151736
2015,7,20,18,123717355
2015,7,20,21,150381898
2015,7,21,24,171850374
2015,7,21,3,177932452
2015,7,21,6,169688980
2015,7,21,9,149740822
2015,7,21,12,121457528
2015,7,21,15,111671366
