BEGIN_DATA,,,,
year,month,day,hour,wind_capacity
2016,1,1,24,0.290091602
2016,1,1,3,0.195950396
2016,1,1,6,0.167710478333333
2016,1,1,9,0.182752293
2016,1,1,12,0.207214695333333
2016,1,1,15,0.335220461
2016,1,1,18,0.318235242666667
2016,1,1,21,0.266484885666667
2016,1,2,24,0.238102855333333
2016,1,2,3,0.161589009333333
2016,1,2,6,0.090620527
2016,1,2,9,0.101185079666667
2016,1,2,12,0.152008929333333
2016,1,2,15,0.326907300333333
2016,1,2,18,0.376762913
2016,1,2,21,0.352255102333333
2016,1,3,24,0.279893454666667
2016,1,3,3,0.161729912
2016,1,3,6,0.106643636333333
2016,1,3,9,0.154410288333333
2016,1,3,12,0.20021027
2016,1,3,15,0.272400357
2016,1,3,18,0.26863417
2016,1,3,21,0.271792248333333
2016,1,4,24,0.254552711666667
2016,1,4,3,0.151809832
2016,1,4,6,0.0738711603333333
2016,1,4,9,0.0643826716666667
2016,1,4,12,0.0939419716666667
2016,1,4,15,0.238970501
2016,1,4,18,0.266370004333333
2016,1,4,21,0.249976137
2016,1,5,24,0.225745620666667
2016,1,5,3,0.130078414666667
2016,1,5,6,0.052474577
2016,1,5,9,0.047138663
2016,1,5,12,0.078741237
2016,1,5,15,0.206195563333333
2016,1,5,18,0.192396581
2016,1,5,21,0.148776016
2016,1,6,24,0.123038708666667
2016,1,6,3,0.0669709323333333
2016,1,6,6,0.0331294026666667
2016,1,6,9,0.0601263203333333
2016,1,6,12,0.100309516666667
2016,1,6,15,0.218903341666667
2016,1,6,18,0.217358314666667
2016,1,6,21,0.225926290666667
2016,1,7,24,0.196743168333333
2016,1,7,3,0.116258715
2016,1,7,6,0.0721784473333333
2016,1,7,9,0.0644771303333333
2016,1,7,12,0.101476889333333
2016,1,7,15,0.26107078
2016,1,7,18,0.264438153666667
2016,1,7,21,0.214658186666667
2016,1,8,24,0.171603198333333
2016,1,8,3,0.094190945
2016,1,8,6,0.0610012876666667
2016,1,8,9,0.070017538
2016,1,8,12,0.0917703356666667
2016,1,8,15,0.214839024333333
2016,1,8,18,0.255123190333333
2016,1,8,21,0.247403484666667
2016,1,9,24,0.214913778333333
2016,1,9,3,0.134682456666667
2016,1,9,6,0.066269283
2016,1,9,9,0.0737931946666667
2016,1,9,12,0.124941798333333
2016,1,9,15,0.281172481333333
2016,1,9,18,0.273745812333333
2016,1,9,21,0.225010797333333
2016,1,10,24,0.211255978
2016,1,10,3,0.150298554333333
2016,1,10,6,0.0860372063333333
2016,1,10,9,0.0890137323333333
2016,1,10,12,0.115515590666667
2016,1,10,15,0.262614264
2016,1,10,18,0.280631694
2016,1,10,21,0.242507476333333
2016,1,11,24,0.189313323
2016,1,11,3,0.120439296666667
2016,1,11,6,0.0724556983333333
2016,1,11,9,0.067618696
2016,1,11,12,0.120414825333333
2016,1,11,15,0.260092652
2016,1,11,18,0.247527508666667
2016,1,11,21,0.230678932
2016,1,12,24,0.212388623
2016,1,12,3,0.135516902666667
2016,1,12,6,0.0851598666666667
2016,1,12,9,0.0754493266666667
2016,1,12,12,0.0924124466666667
2016,1,12,15,0.224100621333333
2016,1,12,18,0.254174226333333
2016,1,12,21,0.253320402666667
2016,1,13,24,0.217443592333333
2016,1,13,3,0.121356404666667
2016,1,13,6,0.039884467
2016,1,13,9,0.033761637
2016,1,13,12,0.0734138043333333
2016,1,13,15,0.228166470666667
2016,1,13,18,0.263292552333333
2016,1,13,21,0.211236112666667
2016,1,14,24,0.172768959333333
2016,1,14,3,0.102191023333333
2016,1,14,6,0.048501894
2016,1,14,9,0.0455043426666667
2016,1,14,12,0.0775397313333333
2016,1,14,15,0.27122264
2016,1,14,18,0.344544161
2016,1,14,21,0.314615312
2016,1,15,24,0.246688158333333
2016,1,15,3,0.158088645666667
2016,1,15,6,0.0908591416666667
2016,1,15,9,0.0652400513333333
2016,1,15,12,0.0965850026666667
2016,1,15,15,0.291245254333333
2016,1,15,18,0.285251952666667
2016,1,15,21,0.241658702333333
2016,1,16,24,0.218508649
2016,1,16,3,0.122501738666667
2016,1,16,6,0.0437268913333333
2016,1,16,9,0.0269383693333333
2016,1,16,12,0.0538997273333333
