BEGIN_DATA,,,,
year,month,day,hour,demand
2014,12,31,24,10339924
2014,12,31,3,9407771
2014,12,31,6,7710302
2014,12,31,9,7185579
2014,12,31,12,7991817
2014,12,31,15,9278802
2014,12,31,18,10226838
2014,12,31,21,10402512
2015,1,1,24,9807027
2015,1,1,3,8881293
2015,1,1,6,7334932
2015,1,1,9,6765742
2015,1,1,12,7108519
2015,1,1,15,8415147
2015,1,1,18,9428060
2015,1,1,21,9865613
2015,1,2,24,9415997
2015,1,2,3,8545063
2015,1,2,6,7134297
2015,1,2,9,6537814
2015,1,2,12,6643225
2015,1,2,15,8026974
2015,1,2,18,9121257
2015,1,2,21,9508054
2015,1,3,24,9004558
2015,1,3,3,8133787
2015,1,3,6,6997713
2015,1,3,9,6436043
2015,1,3,12,6558989
2015,1,3,15,8093597
2015,1,3,18,9562192
2015,1,3,21,10274162
2015,1,4,24,10033130
2015,1,4,3,9119545
2015,1,4,6,7552938
2015,1,4,9,7113406
2015,1,4,12,8098346
2015,1,4,15,9859023
2015,1,4,18,11383933
2015,1,4,21,11928377
2015,1,5,24,11354222
2015,1,5,3,10082751
2015,1,5,6,8199748
2015,1,5,9,7621024
2015,1,5,12,8568949
2015,1,5,15,10190356
2015,1,5,18,11377368
2015,1,5,21,11590831
2015,1,6,24,10963545
2015,1,6,3,9808395
2015,1,6,6,8075158
2015,1,6,9,7536659
2015,1,6,12,8437949
2015,1,6,15,9901364
2015,1,6,18,11078507
2015,1,6,21,11367172
2015,1,7,24,10817763
2015,1,7,3,9766071
2015,1,7,6,8061408
2015,1,7,9,7527349
2015,1,7,12,8464699
2015,1,7,15,9992234
2015,1,7,18,11217896
2015,1,7,21,11688490
2015,1,8,24,11193735
2015,1,8,3,10009830
2015,1,8,6,8223582
2015,1,8,9,7574535
2015,1,8,12,8409486
2015,1,8,15,10073923
2015,1,8,18,11358481
2015,1,8,21,11858278
2015,1,9,24,11212742
2015,1,9,3,9905976
2015,1,9,6,8099164
2015,1,9,9,7302829
2015,1,9,12,7577297
2015,1,9,15,9387680
2015,1,9,18,10847981
2015,1,9,21,11388786
2015,1,10,24,10911222
2015,1,10,3,9796263
2015,1,10,6,8075468
2015,1,10,9,7249534
2015,1,10,12,7369039
2015,1,10,15,9175155
2015,1,10,18,10802525
2015,1,10,21,11517764
2015,1,11,24,11293511
2015,1,11,3,10216461
2015,1,11,6,8381195
2015,1,11,9,7781623
2015,1,11,12,8764042
2015,1,11,15,10657775
2015,1,11,18,12201890
2015,1,11,21,12731380
2015,1,12,24,12239353
2015,1,12,3,10843842
2015,1,12,6,8776131
2015,1,12,9,8124899
2015,1,12,12,9072910
2015,1,12,15,10738973
2015,1,12,18,12004327
2015,1,12,21,12429533
2015,1,13,24,11853529
2015,1,13,3,10479813
2015,1,13,6,8561110
2015,1,13,9,7905662
2015,1,13,12,8785191
2015,1,13,15,10236208
2015,1,13,18,11379407
2015,1,13,21,11852083
2015,1,14,24,11267904
2015,1,14,3,9992914
2015,1,14,6,8114565
2015,1,14,9,7501227
2015,1,14,12,8346537
2015,1,14,15,9820062
2015,1,14,18,11039667
2015,1,14,21,11639368
2015,1,15,24,11244191
2015,1,15,3,10085960
2015,1,15,6,8223909
2015,1,15,9,7629585
2015,1,15,12,8549933
2015,1,15,15,10348485
2015,1,15,18,11856790
2015,1,15,21,12417178
2015,1,16,24,11786131
2015,1,16,3,10519556
2015,1,16,6,8648650
2015,1,16,9,7792748
2015,1,16,12,8124065
2015,1,16,15,10061421
2015,1,16,18,11549496
2015,1,16,21,12099060
2015,1,17,24,11702670
2015,1,17,3,10474340
2015,1,17,6,8684134
2015,1,17,9,7798591
2015,1,17,12,7988401
2015,1,17,15,10060922
2015,1,17,18,11782242
2015,1,17,21,12335377
2015,1,18,24,11973575
2015,1,18,3,10722083
2015,1,18,6,8881912
2015,1,18,9,8261380
2015,1,18,12,9278802
2015,1,18,15,11278642
2015,1,18,18,12888778
2015,1,18,21,13344934
2015,1,19,24,12726673
2015,1,19,3,11230562
2015,1,19,6,9109315
2015,1,19,9,8375352
2015,1,19,12,9269741
2015,1,19,15,10926702
2015,1,19,18,12217051
2015,1,19,21,12587921
2015,1,20,24,11911874
2015,1,20,3,10456375
2015,1,20,6,8464820
2015,1,20,9,7791501
2015,1,20,12,8659715
2015,1,20,15,10242911
2015,1,20,18,11582743
2015,1,20,21,12139974
2015,1,21,24,11528270
2015,1,21,3,10194632
2015,1,21,6,8305735
2015,1,21,9,7690684
2015,1,21,12,8655990
2015,1,21,15,10265024
2015,1,21,18,11595133
2015,1,21,21,12135706
2015,1,22,24,11584817
2015,1,22,3,10289658
2015,1,22,6,8402774
2015,1,22,9,7773475
2015,1,22,12,8641767
2015,1,22,15,10298684
2015,1,22,18,11674413
2015,1,22,21,12253507
2015,1,23,24,11646974
2015,1,23,3,10265824
2015,1,23,6,8360631
2015,1,23,9,7516448
2015,1,23,12,7792241
2015,1,23,15,9583479
2015,1,23,18,11121692
2015,1,23,21,11762977
2015,1,24,24,11281964
2015,1,24,3,10045107
2015,1,24,6,8256338
2015,1,24,9,7413300
2015,1,24,12,7535282
2015,1,24,15,9395837
2015,1,24,18,11087103
2015,1,24,21,11786613
2015,1,25,24,11457990
2015,1,25,3,10331337
2015,1,25,6,8535530
2015,1,25,9,7963973
2015,1,25,12,8920502
2015,1,25,15,10861877
2015,1,25,18,12506387
2015,1,25,21,13086186
2015,1,26,24,12548100
2015,1,26,3,11122905
2015,1,26,6,9031695
2015,1,26,9,8278116
2015,1,26,12,9251586
2015,1,26,15,11306649
2015,1,26,18,13008558
2015,1,26,21,13510308
2015,1,27,24,12853862
2015,1,27,3,11364935
2015,1,27,6,9242853
2015,1,27,9,8454779
2015,1,27,12,9402092
