BEGIN_DATA,,,,
year,month,day,hour,solar_capacity
2016,1,1,24,0
2016,1,1,3,0.0141090993333333
2016,1,1,6,0.528965552666667
2016,1,1,9,0.634189529333333
2016,1,1,12,0.560675386
2016,1,1,15,0.0793818493333333
2016,1,1,18,0
2016,1,1,21,0
2016,1,2,24,0
2016,1,2,3,0.0159586343333333
2016,1,2,6,0.536948001666667
2016,1,2,9,0.633779591333333
2016,1,2,12,0.571051002333333
2016,1,2,15,0.078752307
2016,1,2,18,0
2016,1,2,21,0
2016,1,3,24,0
2016,1,3,3,0.0132585613333333
2016,1,3,6,0.529093446333333
2016,1,3,9,0.659174724666667
2016,1,3,12,0.591067767666667
2016,1,3,15,0.065543742
2016,1,3,18,0
2016,1,3,21,0
2016,1,4,24,0
2016,1,4,3,0.0109497903333333
2016,1,4,6,0.523846291333333
2016,1,4,9,0.669476437
2016,1,4,12,0.579847536333333
2016,1,4,15,0.0544898216666667
2016,1,4,18,0
2016,1,4,21,0
2016,1,5,24,0
2016,1,5,3,0.0180851683333333
2016,1,5,6,0.520146295333333
2016,1,5,9,0.646411701
2016,1,5,12,0.597850085
2016,1,5,15,0.0674905986666667
2016,1,5,18,0
2016,1,5,21,0
2016,1,6,24,0
2016,1,6,3,0.016262447
2016,1,6,6,0.536337845666667
2016,1,6,9,0.652820180666667
2016,1,6,12,0.608593907333333
2016,1,6,15,0.076391348
2016,1,6,18,0
2016,1,6,21,0
2016,1,7,24,0
2016,1,7,3,0.0163752713333333
2016,1,7,6,0.590139766
2016,1,7,9,0.679776803666667
2016,1,7,12,0.633098399
2016,1,7,15,0.0761849373333333
2016,1,7,18,0
2016,1,7,21,0
2016,1,8,24,0
2016,1,8,3,0.0190272843333333
2016,1,8,6,0.574622293
2016,1,8,9,0.668831402333333
2016,1,8,12,0.616166506
2016,1,8,15,0.0719571363333333
2016,1,8,18,0
2016,1,8,21,0
2016,1,9,24,0
2016,1,9,3,0.0177846326666667
2016,1,9,6,0.555319355666667
2016,1,9,9,0.653214706333333
2016,1,9,12,0.600065198666667
2016,1,9,15,0.0807595813333333
2016,1,9,18,0
2016,1,9,21,0
2016,1,10,24,0
2016,1,10,3,0.0170036396666667
2016,1,10,6,0.575857988
2016,1,10,9,0.678994098
2016,1,10,12,0.619746309333333
2016,1,10,15,0.075631032
2016,1,10,18,0
2016,1,10,21,0
2016,1,11,24,0
2016,1,11,3,0.0189858706666667
2016,1,11,6,0.569199636333333
2016,1,11,9,0.678331313333333
2016,1,11,12,0.620483163
2016,1,11,15,0.0659772883333333
2016,1,11,18,0
2016,1,11,21,0
2016,1,12,24,0
2016,1,12,3,0.0167726136666667
2016,1,12,6,0.486423094666667
2016,1,12,9,0.611735468
2016,1,12,12,0.525262939666667
2016,1,12,15,0.0522362413333333
2016,1,12,18,0
2016,1,12,21,0
2016,1,13,24,0
2016,1,13,3,0.0195944013333333
2016,1,13,6,0.542891957333333
2016,1,13,9,0.664502756
2016,1,13,12,0.594083258333333
2016,1,13,15,0.0637232333333333
2016,1,13,18,0
2016,1,13,21,0
2016,1,14,24,0
2016,1,14,3,0.0192145533333333
2016,1,14,6,0.592698185
2016,1,14,9,0.685511041333333
2016,1,14,12,0.626924158333333
2016,1,14,15,0.067456784
2016,1,14,18,0
2016,1,14,21,0
2016,1,15,24,0
2016,1,15,3,0.0266556466666667
2016,1,15,6,0.600384259333333
2016,1,15,9,0.69521339
2016,1,15,12,0.639442118666667
2016,1,15,15,0.0785644136666667
2016,1,15,18,0
2016,1,15,21,0
2016,1,16,24,0
2016,1,16,3,0.0262703523333333
2016,1,16,6,0.583261538666667
2016,1,16,9,0.682972859333333
2016,1,16,12,0.626609573666667
2016,1,16,15,0.0682152536666667
2016,1,16,18,0
2016,1,16,21,0
2016,1,17,24,0
2016,1,17,3,0.0240832276666667
2016,1,17,6,0.618637096333333
2016,1,17,9,0.710334712333333
2016,1,17,12,0.673092021666667
2016,1,17,15,0.0889671183333333
2016,1,17,18,0
2016,1,17,21,0
2016,1,18,24,0
2016,1,18,3,0.020287189
2016,1,18,6,0.638025038333333
2016,1,18,9,0.715858482666667
2016,1,18,12,0.676494388
2016,1,18,15,0.0947286923333333
2016,1,18,18,0
2016,1,18,21,0
2016,1,19,24,0
2016,1,19,3,0.0270715653333333
2016,1,19,6,0.651631141333333
2016,1,19,9,0.723127287333333
2016,1,19,12,0.681122833
2016,1,19,15,0.095335244
2016,1,19,18,0
2016,1,19,21,0
2016,1,20,24,0
2016,1,20,3,0.0257316593333333
2016,1,20,6,0.655277426
2016,1,20,9,0.71955171
2016,1,20,12,0.680691428
2016,1,20,15,0.0951833606666667
2016,1,20,18,0
2016,1,20,21,0
2016,1,21,24,0
2016,1,21,3,0.022783659
2016,1,21,6,0.661000692
2016,1,21,9,0.720356698333333
2016,1,21,12,0.663856848333333
2016,1,21,15,0.0842143546666667
2016,1,21,18,0
2016,1,21,21,0
2016,1,22,24,0
2016,1,22,3,0.023697482
2016,1,22,6,0.626674276666667
2016,1,22,9,0.675401022
2016,1,22,12,0.580353765666667
2016,1,22,15,0.078971145
2016,1,22,18,0
2016,1,22,21,0
2016,1,23,24,0
2016,1,23,3,0.0223395166666667
2016,1,23,6,0.588149099666667
2016,1,23,9,0.686404093666667
2016,1,23,12,0.625149497333333
2016,1,23,15,0.0830249033333333
2016,1,23,18,0
2016,1,23,21,0
2016,1,24,24,0
2016,1,24,3,0.0251260692333333
2016,1,24,6,0.594558197
2016,1,24,9,0.669936089333333
2016,1,24,12,0.593894541
2016,1,24,15,0.0915487333333333
2016,1,24,18,0
2016,1,24,21,0
2016,1,25,24,0
2016,1,25,3,0.023737842
2016,1,25,6,0.584279189
2016,1,25,9,0.689851952
2016,1,25,12,0.656582883
2016,1,25,15,0.104187847666667
2016,1,25,18,0
2016,1,25,21,0
2016,1,26,24,0
2016,1,26,3,0.026100278
2016,1,26,6,0.652339510666667
2016,1,26,9,0.732148538
2016,1,26,12,0.688219986666667
2016,1,26,15,0.0992525066666667
2016,1,26,18,0
2016,1,26,21,0
2016,1,27,24,0
2016,1,27,3,0.027549242
2016,1,27,6,0.648301375666667
2016,1,27,9,0.720894607333333
2016,1,27,12,0.656040298666667
2016,1,27,15,0.0927872223333333
2016,1,27,18,0
2016,1,27,21,0
2016,1,28,24,0
2016,1,28,3,0.0325884686666667
2016,1,28,6,0.657493586666667
2016,1,28,9,0.730333433
2016,1,28,12,0.681617351333333
2016,1,28,15,0.102205217333333
2016,1,28,18,0
2016,1,28,21,0
2016,1,29,24,0
2016,1,29,3,0.0292520243333333
2016,1,29,6,0.657723217
2016,1,29,9,0.747669530333333
2016,1,29,12,0.678127347
2016,1,29,15,0.0856744293333333
2016,1,29,18,0
2016,1,29,21,0
2016,1,30,24,0
2016,1,30,3,0.0309392076666667
2016,1,30,6,0.594484800333333
2016,1,30,9,0.728945650666667
2016,1,30,12,0.667216769666667
2016,1,30,15,0.0831432503333333
2016,1,30,18,0
2016,1,30,21,0
2016,1,31,24,0
2016,1,31,3,0.029470721
2016,1,31,6,0.635908197
2016,1,31,9,0.743837305666667
2016,1,31,12,0.679673001666667
2016,1,31,15,0.0882951213333333
2016,1,31,18,0
2016,1,31,21,0
2016,2,1,24,0
2016,2,1,3,0.0419497236666667
2016,2,1,6,0.65859124
2016,2,1,9,0.745502194333333
2016,2,1,12,0.695341472333333
2016,2,1,15,0.0956410476666667
2016,2,1,18,0
2016,2,1,21,0
2016,2,2,24,0
2016,2,2,3,0.0410396223333333
2016,2,2,6,0.646937744
2016,2,2,9,0.728145576
2016,2,2,12,0.659988889
2016,2,2,15,0.0880130833333333
2016,2,2,18,0
2016,2,2,21,0
2016,2,3,24,0
2016,2,3,3,0.0422300266666667
2016,2,3,6,0.626699315333333
2016,2,3,9,0.710886280666667
2016,2,3,12,0.636196638
2016,2,3,15,0.104660931666667
2016,2,3,18,0
2016,2,3,21,0
2016,2,4,24,0
2016,2,4,3,0.0363796566666667
2016,2,4,6,0.668898748666667
2016,2,4,9,0.751076623333333
2016,2,4,12,0.709092565
2016,2,4,15,0.107195575333333
2016,2,4,18,0
2016,2,4,21,0
2016,2,5,24,0
2016,2,5,3,0.0470501473333333
2016,2,5,6,0.715432693666667
2016,2,5,9,0.779572051333333
2016,2,5,12,0.736482740333333
2016,2,5,15,0.116863992666667
2016,2,5,18,0
2016,2,5,21,0
2016,2,6,24,0
2016,2,6,3,0.050750802
2016,2,6,6,0.715859041
2016,2,6,9,0.776827547333333
2016,2,6,12,0.725836835333333
2016,2,6,15,0.112023434666667
2016,2,6,18,0
2016,2,6,21,0
2016,2,7,24,0
2016,2,7,3,0.0505797633333333
2016,2,7,6,0.707988652
2016,2,7,9,0.765975645666667
2016,2,7,12,0.723260923333333
2016,2,7,15,0.119913563
2016,2,7,18,0
2016,2,7,21,0
2016,2,8,24,0
2016,2,8,3,0.0466601976666667
2016,2,8,6,0.701257288333333
2016,2,8,9,0.765310989
2016,2,8,12,0.724842481
2016,2,8,15,0.125748457333333
2016,2,8,18,0
2016,2,8,21,0
2016,2,9,24,0
2016,2,9,3,0.051614401
2016,2,9,6,0.721719474666667
2016,2,9,9,0.781091362
2016,2,9,12,0.739478076
2016,2,9,15,0.120002092
2016,2,9,18,0
2016,2,9,21,0
2016,2,10,24,0
2016,2,10,3,0.0499047093333333
2016,2,10,6,0.711226907666667
2016,2,10,9,0.782679419
2016,2,10,12,0.730104079
2016,2,10,15,0.114853367333333
2016,2,10,18,0
2016,2,10,21,0
2016,2,11,24,0
2016,2,11,3,0.057046585
2016,2,11,6,0.675533836666667
2016,2,11,9,0.748692361
2016,2,11,12,0.661216474
2016,2,11,15,0.118935060666667
2016,2,11,18,0
2016,2,11,21,0
2016,2,12,24,0
2016,2,12,3,0.0516112303333333
2016,2,12,6,0.709790160666667
2016,2,12,9,0.785187513666667
2016,2,12,12,0.735642759
2016,2,12,15,0.117179231666667
2016,2,12,18,0
2016,2,12,21,0
2016,2,13,24,0
2016,2,13,3,0.0558797526666667
2016,2,13,6,0.729310214
2016,2,13,9,0.794297882
2016,2,13,12,0.748605731333333
2016,2,13,15,0.120790479666667
2016,2,13,18,0
2016,2,13,21,0
2016,2,14,24,0
2016,2,14,3,0.0652402686666667
2016,2,14,6,0.724204165333333
2016,2,14,9,0.782039453333333
2016,2,14,12,0.730951776333333
2016,2,14,15,0.126451156
2016,2,14,18,0
2016,2,14,21,0
2016,2,15,24,0
2016,2,15,3,0.0586113213333333
2016,2,15,6,0.739613712333333
2016,2,15,9,0.790010294
2016,2,15,12,0.739706270666667
2016,2,15,15,0.133504689333333
2016,2,15,18,0
2016,2,15,21,0
2016,2,16,24,0
2016,2,16,3,0.0575189543333333
2016,2,16,6,0.710679714333333
2016,2,16,9,0.773199021333333
2016,2,16,12,0.709169561666667
2016,2,16,15,0.138346015666667
2016,2,16,18,0
2016,2,16,21,0
2016,2,17,24,0
2016,2,17,3,0.0572078363333333
2016,2,17,6,0.712050148333333
2016,2,17,9,0.759670057666667
2016,2,17,12,0.691004687333333
2016,2,17,15,0.140448468333333
2016,2,17,18,0
2016,2,17,21,0
2016,2,18,24,0
2016,2,18,3,0.0598671516666667
2016,2,18,6,0.724482624
2016,2,18,9,0.797151521
2016,2,18,12,0.75281585
2016,2,18,15,0.146106492666667
2016,2,18,18,0
2016,2,18,21,0
2016,2,19,24,0
2016,2,19,3,0.067272813
2016,2,19,6,0.737182835
2016,2,19,9,0.810947050333333
2016,2,19,12,0.761963725666667
2016,2,19,15,0.142685428666667
2016,2,19,18,0
2016,2,19,21,0
2016,2,20,24,0
2016,2,20,3,0.0631226703333333
2016,2,20,6,0.762772378666667
2016,2,20,9,0.813675332666667
2016,2,20,12,0.761273477666667
2016,2,20,15,0.146084825666667
2016,2,20,18,0
2016,2,20,21,0
2016,2,21,24,0
2016,2,21,3,0.065889724
2016,2,21,6,0.742857465
2016,2,21,9,0.811094430333333
2016,2,21,12,0.762420281
2016,2,21,15,0.146850889666667
2016,2,21,18,0
2016,2,21,21,0
2016,2,22,24,0
2016,2,22,3,0.065412445
2016,2,22,6,0.710165344666667
2016,2,22,9,0.772017785333333
2016,2,22,12,0.703747461333333
2016,2,22,15,0.132679411333333
2016,2,22,18,0
2016,2,22,21,0
2016,2,23,24,0
2016,2,23,3,0.05995393
2016,2,23,6,0.707798260333333
2016,2,23,9,0.771041286
2016,2,23,12,0.684607210333333
2016,2,23,15,0.111785973
2016,2,23,18,0
2016,2,23,21,0
2016,2,24,24,0
