BEGIN_DATA,,,,
year,month,day,hour,demand
2015,7,1,21,206798485
2015,7,2,24,188155424
2015,7,2,3,154206041
2015,7,2,6,143711575
2015,7,2,9,159836336
2015,7,2,12,185576033
2015,7,2,15,204536764
2015,7,2,18,208050235
2015,7,2,21,196140538
2015,7,3,24,177625852
2015,7,3,3,146698636
2015,7,3,6,135314832
2015,7,3,9,142170377
2015,7,3,12,168302945
2015,7,3,15,188561201
2015,7,3,18,197312268
2015,7,3,21,188319937
2015,7,4,24,170901265
2015,7,4,3,142685945
2015,7,4,6,130756286
2015,7,4,9,132864506
2015,7,4,12,160539477
2015,7,4,15,182425147
2015,7,4,18,190161081
2015,7,4,21,180091150
2015,7,5,24,162675748
2015,7,5,3,139954259
2015,7,5,6,128720858
2015,7,5,9,131179788
2015,7,5,12,161871936
2015,7,5,15,191243843
2015,7,5,18,205483235
2015,7,5,21,200662602
2015,7,6,24,182390902
2015,7,6,3,151058768
2015,7,6,6,142268121
2015,7,6,9,161966927
2015,7,6,12,197180451
2015,7,6,15,227678658
2015,7,6,18,238567544
2015,7,6,21,227084446
2015,7,7,24,201655019
2015,7,7,3,163994955
2015,7,7,6,152420481
2015,7,7,9,171378975
2015,7,7,12,203807121
2015,7,7,15,227547357
2015,7,7,18,231816627
2015,7,7,21,219270902
2015,7,8,24,196167899
2015,7,8,3,161503157
2015,7,8,6,150733182
2015,7,8,9,168758972
2015,7,8,12,198027284
2015,7,8,15,221570137
2015,7,8,18,227343435
2015,7,8,21,216355256
2015,7,9,24,195321410
2015,7,9,3,161228164
2015,7,9,6,150546985
2015,7,9,9,169293986
2015,7,9,12,199844679
2015,7,9,15,224357923
2015,7,9,18,233769798
2015,7,9,21,223874707
2015,7,10,24,200196594
2015,7,10,3,164471632
2015,7,10,6,151490703
2015,7,10,9,168189713
2015,7,10,12,201478460
2015,7,10,15,227169629
2015,7,10,18,237165563
2015,7,10,21,224254844
2015,7,11,24,198119522
2015,7,11,3,161983275
2015,7,11,6,146056585
2015,7,11,9,151545942
2015,7,11,12,187753604
2015,7,11,15,216959621
2015,7,11,18,227775714
2015,7,11,21,218224449
2015,7,12,24,195925259
2015,7,12,3,161509352
2015,7,12,6,144990687
2015,7,12,9,147380783
2015,7,12,12,183503091
2015,7,12,15,216050493
2015,7,12,18,230355277
2015,7,12,21,225870211
2015,7,13,24,204329229
2015,7,13,3,167623896
2015,7,13,6,155632458
2015,7,13,9,175280843
2015,7,13,12,213155497
2015,7,13,15,244037799
2015,7,13,18,254627600
2015,7,13,21,244787060
2015,7,14,24,216876847
2015,7,14,3,175522623
2015,7,14,6,162497983
2015,7,14,9,181458198
2015,7,14,12,214779469
2015,7,14,15,240086543
2015,7,14,18,248590667
2015,7,14,21,237070571
2015,7,15,24,209596252
2015,7,15,3,171222205
2015,7,15,6,158113243
2015,7,15,9,175703829
2015,7,15,12,204724165
2015,7,15,15,227588141
2015,7,15,18,237041661
2015,7,15,21,225358084
2015,7,16,24,199858274
2015,7,16,3,162291308
