BEGIN_DATA,,,,
year,month,day,hour,solar_capacity
2016,1,1,24,0.775905205
2016,1,1,3,0.783763891666667
2016,1,1,6,0.705313669666667
2016,1,1,9,0.378945221
2016,1,1,12,0.0175983183333333
2016,1,1,15,0
2016,1,1,18,0
2016,1,1,21,0.107439665
2016,1,2,24,0.672606069666667
2016,1,2,3,0.804268117333333
2016,1,2,6,0.753208418333333
2016,1,2,9,0.416204561666667
2016,1,2,12,0.0203940303333333
2016,1,2,15,0
2016,1,2,18,0
2016,1,2,21,0.157603606
2016,1,3,24,0.758644408
2016,1,3,3,0.845399876666667
2016,1,3,6,0.806537945666667
2016,1,3,9,0.434288762666667
2016,1,3,12,0.012778731
2016,1,3,15,0
2016,1,3,18,0
2016,1,3,21,0.162670226666667
2016,1,4,24,0.720454081666667
2016,1,4,3,0.821966596666667
2016,1,4,6,0.784841937
2016,1,4,9,0.411842778333333
2016,1,4,12,0.010426747
2016,1,4,15,0
2016,1,4,18,0
2016,1,4,21,0.163872240333333
2016,1,5,24,0.695202888666667
2016,1,5,3,0.830575594
2016,1,5,6,0.79642382
2016,1,5,9,0.418055297
2016,1,5,12,0.008032363
2016,1,5,15,0
2016,1,5,18,0
2016,1,5,21,0.166745495
2016,1,6,24,0.713188708333333
2016,1,6,3,0.824480806
2016,1,6,6,0.791390497
2016,1,6,9,0.438791410333333
2016,1,6,12,0.0131193006666667
2016,1,6,15,0
2016,1,6,18,0
2016,1,6,21,0.161889221
2016,1,7,24,0.747918669666667
2016,1,7,3,0.814092257333333
2016,1,7,6,0.741347188333333
2016,1,7,9,0.346946215666667
2016,1,7,12,0.00720190166666667
2016,1,7,15,0
2016,1,7,18,0
2016,1,7,21,0.154951825
2016,1,8,24,0.726637605666667
2016,1,8,3,0.822103250333333
2016,1,8,6,0.777334657333333
2016,1,8,9,0.394929214666667
2016,1,8,12,0.0145117743333333
2016,1,8,15,0
2016,1,8,18,0
2016,1,8,21,0.144065625333333
2016,1,9,24,0.716414158
2016,1,9,3,0.812454939333333
2016,1,9,6,0.755336995666667
2016,1,9,9,0.367341473666667
2016,1,9,12,0.011808017
2016,1,9,15,0
2016,1,9,18,0
2016,1,9,21,0.141150748
2016,1,10,24,0.671868234666667
2016,1,10,3,0.800209193
2016,1,10,6,0.732260291
2016,1,10,9,0.330865914
2016,1,10,12,0.010035275
2016,1,10,15,0
2016,1,10,18,0
2016,1,10,21,0.132500412666667
2016,1,11,24,0.644406352333333
2016,1,11,3,0.777437841666667
2016,1,11,6,0.700455171666667
2016,1,11,9,0.302067310666667
2016,1,11,12,0.0174674973333333
2016,1,11,15,0
2016,1,11,18,0
2016,1,11,21,0.0995712576666667
2016,1,12,24,0.589596140666667
2016,1,12,3,0.706562216666667
2016,1,12,6,0.605078132
2016,1,12,9,0.257176281333333
2016,1,12,12,0.0102224353333333
2016,1,12,15,0
2016,1,12,18,0
2016,1,12,21,0.0864439686666667
2016,1,13,24,0.567128620666667
2016,1,13,3,0.706756799
2016,1,13,6,0.616390171666667
2016,1,13,9,0.246385444666667
2016,1,13,12,0.01176156
2016,1,13,15,0
2016,1,13,18,0
2016,1,13,21,0.0892718203333333
2016,1,14,24,0.540234978
2016,1,14,3,0.663130316
2016,1,14,6,0.571823149
2016,1,14,9,0.245930509666667
2016,1,14,12,0.00861624566666667
2016,1,14,15,0
2016,1,14,18,0
2016,1,14,21,0.0856712046666667
2016,1,15,24,0.599290957
2016,1,15,3,0.774462405
2016,1,15,6,0.717378457333333
2016,1,15,9,0.322930605666667
2016,1,15,12,0.0101159933333333
2016,1,15,15,0
2016,1,15,18,0
2016,1,15,21,0.123029805333333
2016,1,16,24,0.654161850666667
2016,1,16,3,0.753620537
2016,1,16,6,0.661032736333333
2016,1,16,9,0.266741898333333
2016,1,16,12,0.00716015366666667
2016,1,16,15,0
2016,1,16,18,0
2016,1,16,21,0.116883079666667
2016,1,17,24,0.65715925
2016,1,17,3,0.769101961
2016,1,17,6,0.671309382
2016,1,17,9,0.280367184
2016,1,17,12,0.00855584133333333
2016,1,17,15,0
2016,1,17,18,0
2016,1,17,21,0.096214965
2016,1,18,24,0.511249668666667
2016,1,18,3,0.646015306666667
2016,1,18,6,0.569717003666667
2016,1,18,9,0.213868497
2016,1,18,12,0.00927338366666667
2016,1,18,15,0
2016,1,18,18,0
2016,1,18,21,0.101053595333333
2016,1,19,24,0.639609276
2016,1,19,3,0.759032691333333
2016,1,19,6,0.662688945666667
2016,1,19,9,0.302366011666667
2016,1,19,12,0.01035622
2016,1,19,15,0
2016,1,19,18,0
2016,1,19,21,0.117454058
2016,1,20,24,0.651120549666667
2016,1,20,3,0.778829867666667
2016,1,20,6,0.704697881666667
2016,1,20,9,0.277299704666667
2016,1,20,12,0.009082947
2016,1,20,15,0
2016,1,20,18,0
2016,1,20,21,0.0971697546666667
2016,1,21,24,0.545513933
2016,1,21,3,0.687211769
2016,1,21,6,0.607408419333333
2016,1,21,9,0.217328671666667
2016,1,21,12,0.00377423566666667
2016,1,21,15,0
2016,1,21,18,0
2016,1,21,21,0.108761053666667
2016,1,22,24,0.609003755
2016,1,22,3,0.754811635666667
2016,1,22,6,0.69318302
2016,1,22,9,0.293606013666667
2016,1,22,12,0.00982872733333333
2016,1,22,15,0
2016,1,22,18,0
2016,1,22,21,0.0922918836666667
2016,1,23,24,0.534924981333333
2016,1,23,3,0.650695750666667
2016,1,23,6,0.562200195
2016,1,23,9,0.222296704666667
2016,1,23,12,0.00667097366666667
2016,1,23,15,0
2016,1,23,18,0
2016,1,23,21,0.0809357356666667
2016,1,24,24,0.586171204666667
2016,1,24,3,0.745117622666667
2016,1,24,6,0.608351362333333
2016,1,24,9,0.208118942333333
2016,1,24,12,0.00263001066666667
2016,1,24,15,0
2016,1,24,18,0
2016,1,24,21,0.125975147333333
2016,1,25,24,0.610742276666667
2016,1,25,3,0.699245826333333
2016,1,25,6,0.635061382
2016,1,25,9,0.276734468666667
2016,1,25,12,0.001716848
2016,1,25,15,0
2016,1,25,18,0
2016,1,25,21,0.112437199
2016,1,26,24,0.637610784333333
2016,1,26,3,0.763237335666667
2016,1,26,6,0.699397330666667
2016,1,26,9,0.331619064
2016,1,26,12,0.00974644
2016,1,26,15,0
2016,1,26,18,0
2016,1,26,21,0.117354474
2016,1,27,24,0.651859746333333
2016,1,27,3,0.749035514
2016,1,27,6,0.668553887
2016,1,27,9,0.264096704333333
2016,1,27,12,0.00390338933333333
2016,1,27,15,0
2016,1,27,18,0
2016,1,27,21,0.0934623253333333
2016,1,28,24,0.584677888333333
2016,1,28,3,0.732287823666667
2016,1,28,6,0.642930843
2016,1,28,9,0.247214557666667
2016,1,28,12,0.00565699066666667
2016,1,28,15,0
2016,1,28,18,0
2016,1,28,21,0.0827991576666667
2016,1,29,24,0.598247201
2016,1,29,3,0.732937186
2016,1,29,6,0.658085674666667
2016,1,29,9,0.267568592666667
2016,1,29,12,0.003277578
2016,1,29,15,0
2016,1,29,18,0
2016,1,29,21,0.101895178
2016,1,30,24,0.611112954
2016,1,30,3,0.741092052
2016,1,30,6,0.659575870666667
2016,1,30,9,0.293600567
2016,1,30,12,0.00597158966666667
2016,1,30,15,0
2016,1,30,18,0
2016,1,30,21,0.0875853206666667
2016,1,31,24,0.540090920666667
2016,1,31,3,0.649973408333333
2016,1,31,6,0.501380597
2016,1,31,9,0.223182984333333
2016,1,31,12,0.00767881833333333
2016,1,31,15,0
2016,1,31,18,0
2016,1,31,21,0.0584203676666667
2016,2,1,24,0.524781868666667
2016,2,1,3,0.672459295333333
2016,2,1,6,0.585191529666667
2016,2,1,9,0.28936139
2016,2,1,12,0.007063175
2016,2,1,15,0
2016,2,1,18,0
2016,2,1,21,0.0531187296666667
