BEGIN_DATA,,,,
year,month,day,hour,demand
2014,12,31,6,34466414
2014,12,31,9,31359237
2014,12,31,12,25701007
2014,12,31,15,23951929
2014,12,31,18,26639389
2014,12,31,21,30929339
2015,1,1,24,34089461
2015,1,1,3,34675039
2015,1,1,6,32690090
2015,1,1,9,29604309
2015,1,1,12,24449773
2015,1,1,15,22552472
2015,1,1,18,23695063
2015,1,1,21,28050491
2015,1,2,24,31426867
2015,1,2,3,32885378
2015,1,2,6,31386656
2015,1,2,9,28483544
2015,1,2,12,23780991
2015,1,2,15,21792714
2015,1,2,18,22144084
2015,1,2,21,26756580
2015,1,3,24,30404191
2015,1,3,3,31693513
2015,1,3,6,30015192
2015,1,3,9,27112625
2015,1,3,12,23325710
2015,1,3,15,21453476
2015,1,3,18,21863298
2015,1,3,21,26978656
2015,1,4,24,31873974
2015,1,4,3,34247206
2015,1,4,6,33443767
2015,1,4,9,30398484
2015,1,4,12,25176461
2015,1,4,15,23711354
2015,1,4,18,26994488
2015,1,4,21,32863408
2015,1,5,24,37946443
2015,1,5,3,39761257
2015,1,5,6,37847408
2015,1,5,9,33609170
2015,1,5,12,27332493
2015,1,5,15,25403413
2015,1,5,18,28563162
2015,1,5,21,33967854
2015,1,6,24,37924559
2015,1,6,3,38636105
2015,1,6,6,36545150
2015,1,6,9,32694650
2015,1,6,12,26917193
2015,1,6,15,25122197
2015,1,6,18,28126495
2015,1,6,21,33004547
2015,1,7,24,36928356
2015,1,7,3,37890573
2015,1,7,6,36059209
2015,1,7,9,32553568
2015,1,7,12,26871361
2015,1,7,15,25091164
2015,1,7,18,28215664
2015,1,7,21,33307447
2015,1,8,24,37392987
2015,1,8,3,38961633
2015,1,8,6,37312451
2015,1,8,9,33366099
2015,1,8,12,27411939
2015,1,8,15,25248450
2015,1,8,18,28031619
2015,1,8,21,33579743
2015,1,9,24,37861605
2015,1,9,3,39527594
2015,1,9,6,37375807
2015,1,9,9,33019920
2015,1,9,12,26997213
2015,1,9,15,24342764
2015,1,9,18,25257657
2015,1,9,21,31292267
2015,1,10,24,36159937
2015,1,10,3,37962619
2015,1,10,6,36370742
2015,1,10,9,32654210
2015,1,10,12,26918225
2015,1,10,15,24165114
2015,1,10,18,24563464
2015,1,10,21,30583848
2015,1,11,24,36008415
2015,1,11,3,38392546
2015,1,11,6,37645035
2015,1,11,9,34054871
2015,1,11,12,27937316
2015,1,11,15,25938743
2015,1,11,18,29213474
2015,1,11,21,35525916
2015,1,12,24,40672967
2015,1,12,3,42437933
2015,1,12,6,40797843
2015,1,12,9,36146141
2015,1,12,12,29253770
2015,1,12,15,27082997
2015,1,12,18,30243033
2015,1,12,21,35796578
