BEGIN_DATA,,,,
year,month,day,hour,demand
2014,12,31,24,69936431
2014,12,31,3,65960853
2014,12,31,6,54433989
2014,12,31,9,48101011
2014,12,31,12,50757840
2014,12,31,15,59023970
2014,12,31,18,66589424
2014,12,31,21,69508569
2015,1,1,24,67141991
2015,1,1,3,61930782
2015,1,1,6,51820296
2015,1,1,9,45626937
2015,1,1,12,45906576
2015,1,1,15,52964952
2015,1,1,18,61027332
2015,1,1,21,65267635
2015,1,2,24,64435602
2015,1,2,3,59390397
2015,1,2,6,50353496
2015,1,2,9,44286735
2015,1,2,12,43316516
2015,1,2,15,49931141
2015,1,2,18,59039974
2015,1,2,21,62946889
2015,1,3,24,61925963
2015,1,3,3,56105112
2015,1,3,6,49237062
2015,1,3,9,43522675
2015,1,3,12,42612973
2015,1,3,15,49985118
2015,1,3,18,60997103
2015,1,3,21,67454785
2015,1,4,24,68224696
2015,1,4,3,63544600
2015,1,4,6,53275222
2015,1,4,9,47439973
2015,1,4,12,50775335
2015,1,4,15,61752501
2015,1,4,18,73067413
2015,1,4,21,79025531
2015,1,5,24,77831430
2015,1,5,3,70821697
2015,1,5,6,58112605
2015,1,5,9,51032661
2015,1,5,12,54096701
2015,1,5,15,64259788
2015,1,5,18,73953769
2015,1,5,21,77386359
2015,1,6,24,75052019
2015,1,6,3,68778467
2015,1,6,6,56958541
2015,1,6,9,50427149
2015,1,6,12,53456256
2015,1,6,15,62672700
2015,1,6,18,71773559
2015,1,6,21,75869482
2015,1,7,24,73779905
2015,1,7,3,68312976
2015,1,7,6,56847145
2015,1,7,9,50335542
2015,1,7,12,53553714
2015,1,7,15,63105495
2015,1,7,18,72600086
2015,1,7,21,77465174
2015,1,8,24,76457900
2015,1,8,3,70171557
2015,1,8,6,58143293
2015,1,8,9,50934744
2015,1,8,12,53254916
2015,1,8,15,63309933
2015,1,8,18,73450877
2015,1,8,21,78592449
2015,1,9,24,77165000
2015,1,9,3,69413406
2015,1,9,6,57500496
2015,1,9,9,49686894
2015,1,9,12,48791017
2015,1,9,15,58042107
2015,1,9,18,69923639
2015,1,9,21,75274525
2015,1,10,24,74685648
2015,1,10,3,68295136
2015,1,10,6,57281546
2015,1,10,9,49453890
2015,1,10,12,47820569
2015,1,10,15,56472400
2015,1,10,18,69085984
2015,1,10,21,75839539
2015,1,11,24,76612031
2015,1,11,3,71336290
2015,1,11,6,59287490
2015,1,11,9,52210357
2015,1,11,12,55142523
2015,1,11,15,66656767
2015,1,11,18,78684917
2015,1,11,21,84323243
2015,1,12,24,83540196
2015,1,12,3,76351953
2015,1,12,6,62304265
2015,1,12,9,54471274
2015,1,12,12,57419157
2015,1,12,15,67866758
2015,1,12,18,77794202
2015,1,12,21,82530341
2015,1,13,24,81142872
2015,1,13,3,73681644
2015,1,13,6,60636813
2015,1,13,9,53105775
2015,1,13,12,55742011
2015,1,13,15,64967117
2015,1,13,18,73797343
2015,1,13,21,78542487
2015,1,14,24,77224886
2015,1,14,3,70227600
2015,1,14,6,57582810
2015,1,14,9,50301698
2015,1,14,12,52958470
2015,1,14,15,62081299
2015,1,14,18,71342714
2015,1,14,21,76746430
2015,1,15,24,76705818
2015,1,15,3,70641179
2015,1,15,6,58302071
2015,1,15,9,51130692
2015,1,15,12,54040200
2015,1,15,15,64679045
2015,1,15,18,76366351
2015,1,15,21,82287757
2015,1,16,24,80767554
2015,1,16,3,73686290
2015,1,16,6,61255059
2015,1,16,9,53045832
2015,1,16,12,52183626
2015,1,16,15,62366904
2015,1,16,18,74563181
2015,1,16,21,79946361
2015,1,17,24,79823205
2015,1,17,3,73125922
2015,1,17,6,61427202
2015,1,17,9,53271149
2015,1,17,12,51503257
2015,1,17,15,61855523
2015,1,17,18,75669519
2015,1,17,21,81601882
2015,1,18,24,81476431
2015,1,18,3,75132383
2015,1,18,6,62627327
2015,1,18,9,55307897
2015,1,18,12,58514826
