BEGIN_DATA,,,,
year,month,day,hour,wind_capacity
2016,1,1,24,0.617897756
2016,1,1,3,0.514563695333333
2016,1,1,6,0.376929775
2016,1,1,9,0.423304719
2016,1,1,12,0.725077294666667
2016,1,1,15,0.776837162666667
2016,1,1,18,0.723400495666667
2016,1,1,21,0.647149062333333
2016,1,2,24,0.565554152666667
2016,1,2,3,0.308894842333333
2016,1,2,6,0.197022196
2016,1,2,9,0.269484380666667
2016,1,2,12,0.615621682
2016,1,2,15,0.647363004333333
2016,1,2,18,0.53186234
2016,1,2,21,0.446551963
2016,1,3,24,0.401528878
2016,1,3,3,0.249916960333333
2016,1,3,6,0.245805287
2016,1,3,9,0.378072803
2016,1,3,12,0.657813161333333
2016,1,3,15,0.701929939333333
2016,1,3,18,0.636485870333333
2016,1,3,21,0.549912553333333
2016,1,4,24,0.495193946333333
2016,1,4,3,0.319285885
2016,1,4,6,0.220189711333333
2016,1,4,9,0.234905705
2016,1,4,12,0.426937029
2016,1,4,15,0.413339837
2016,1,4,18,0.347066541666667
2016,1,4,21,0.295391792
2016,1,5,24,0.262393533333333
2016,1,5,3,0.193650684666667
2016,1,5,6,0.198758431666667
2016,1,5,9,0.267184584666667
2016,1,5,12,0.458313419
2016,1,5,15,0.505556289
2016,1,5,18,0.433093071333333
2016,1,5,21,0.384502845666667
2016,1,6,24,0.407680433
2016,1,6,3,0.339668026
2016,1,6,6,0.306184023333333
2016,1,6,9,0.421018840666667
2016,1,6,12,0.718814737666667
2016,1,6,15,0.797369028
2016,1,6,18,0.740787754333333
2016,1,6,21,0.679504812666667
2016,1,7,24,0.626425299
2016,1,7,3,0.479153422666667
2016,1,7,6,0.413958302666667
2016,1,7,9,0.488580239333333
2016,1,7,12,0.771901357333333
2016,1,7,15,0.754099146
2016,1,7,18,0.610021015
2016,1,7,21,0.538881567
2016,1,8,24,0.553691614666667
2016,1,8,3,0.345336893333333
2016,1,8,6,0.226534718333333
2016,1,8,9,0.278970863666667
2016,1,8,12,0.510803890333333
2016,1,8,15,0.453608504333333
2016,1,8,18,0.330168320666667
2016,1,8,21,0.264345163333333
2016,1,9,24,0.176363585333333
2016,1,9,3,0.128694861
2016,1,9,6,0.113396273666667
2016,1,9,9,0.162702059
2016,1,9,12,0.340535070666667
2016,1,9,15,0.370922446333333
2016,1,9,18,0.287190474666667
2016,1,9,21,0.219064295666667
2016,1,10,24,0.179853123
2016,1,10,3,0.239328092666667
2016,1,10,6,0.271387201
2016,1,10,9,0.279152260666667
2016,1,10,12,0.378368480333333
2016,1,10,15,0.286085925666667
2016,1,10,18,0.197170604
2016,1,10,21,0.12987105
2016,1,11,24,0.079522521
2016,1,11,3,0.124313163
2016,1,11,6,0.201953804333333
2016,1,11,9,0.282419964333333
2016,1,11,12,0.464107131
2016,1,11,15,0.369871278
2016,1,11,18,0.237805836333333
2016,1,11,21,0.194429909666667
2016,1,12,24,0.169611271
2016,1,12,3,0.211245207666667
2016,1,12,6,0.275648250333333
2016,1,12,9,0.357473243666667
2016,1,12,12,0.571313373666667
2016,1,12,15,0.658193488
2016,1,12,18,0.651877052333333
2016,1,12,21,0.624218436
2016,1,13,24,0.551272534333333
2016,1,13,3,0.409465940666667
2016,1,13,6,0.391055967333333
2016,1,13,9,0.510073060333333
2016,1,13,12,0.748099271666667
2016,1,13,15,0.752543106333333
2016,1,13,18,0.702116326
2016,1,13,21,0.694713676
2016,1,14,24,0.74808337
2016,1,14,3,0.647670682333333
2016,1,14,6,0.546653292666667
2016,1,14,9,0.529120767333333
2016,1,14,12,0.786093091333333
2016,1,14,15,0.825044456666667
2016,1,14,18,0.727456365
2016,1,14,21,0.634539526
2016,1,15,24,0.607882989333333
2016,1,15,3,0.255663839333333
2016,1,15,6,0.164929578666667
2016,1,15,9,0.225282396333333
2016,1,15,12,0.466450904666667
2016,1,15,15,0.518312857333333
2016,1,15,18,0.516055345333333
2016,1,15,21,0.484249568666667
2016,1,16,24,0.296808621333333
2016,1,16,3,0.119839295
2016,1,16,6,0.044820197
2016,1,16,9,0.06239655
2016,1,16,12,0.241509119666667
2016,1,16,15,0.341499786
2016,1,16,18,0.263547477666667
2016,1,16,21,0.223316445666667
2016,1,17,24,0.134193479666667
2016,1,17,3,0.132692533
2016,1,17,6,0.146614437666667
2016,1,17,9,0.277923737333333
2016,1,17,12,0.384398303
2016,1,17,15,0.374525521
2016,1,17,18,0.244918921
2016,1,17,21,0.211186581666667
2016,1,18,24,0.205366180333333
2016,1,18,3,0.256246434333333
2016,1,18,6,0.207465084333333
2016,1,18,9,0.236932309
2016,1,18,12,0.289794219333333
2016,1,18,15,0.253876902
2016,1,18,18,0.262354431666667
2016,1,18,21,0.25614369
2016,1,19,24,0.324625839333333
2016,1,19,3,0.394794946666667
2016,1,19,6,0.366257594
2016,1,19,9,0.239847599333333
2016,1,19,12,0.21777586
2016,1,19,15,0.245690648666667
2016,1,19,18,0.227652203
2016,1,19,21,0.219208891333333
2016,1,20,24,0.232192683666667
2016,1,20,3,0.302584787
2016,1,20,6,0.366631894333333
2016,1,20,9,0.354043464
2016,1,20,12,0.324460347
2016,1,20,15,0.259808240333333
2016,1,20,18,0.232265694666667
2016,1,20,21,0.230724274333333
2016,1,21,24,0.246061927
2016,1,21,3,0.226359647
2016,1,21,6,0.232270615666667
2016,1,21,9,0.237376479666667
2016,1,21,12,0.362156356333333
2016,1,21,15,0.409916228666667
2016,1,21,18,0.284139940333333
2016,1,21,21,0.198889317333333
2016,1,22,24,0.151731879666667
2016,1,22,3,0.0963755483333333
2016,1,22,6,0.112104814333333
2016,1,22,9,0.136042113333333
2016,1,22,12,0.318595375333333
2016,1,22,15,0.378832562
2016,1,22,18,0.313243507666667
2016,1,22,21,0.286078274666667
2016,1,23,24,0.188813397333333
2016,1,23,3,0.111078042666667
2016,1,23,6,0.0889825376666667
2016,1,23,9,0.160457385333333
2016,1,23,12,0.372363652666667
2016,1,23,15,0.286624076333333
2016,1,23,18,0.195651330666667
2016,1,23,21,0.148712601666667
2016,1,24,24,0.0708869156666667
2016,1,24,3,0.0508600323333333
2016,1,24,6,0.0613723653333333
2016,1,24,9,0.116539425333333
2016,1,24,12,0.376801204666667
2016,1,24,15,0.363950184333333
2016,1,24,18,0.288616135666667
2016,1,24,21,0.258452240666667
2016,1,25,24,0.277392396
2016,1,25,3,0.206413870666667
2016,1,25,6,0.152375980333333
2016,1,25,9,0.173166203333333
2016,1,25,12,0.265211312
2016,1,25,15,0.267686809
2016,1,25,18,0.229457457
2016,1,25,21,0.190020729
2016,1,26,24,0.100783739666667
2016,1,26,3,0.03604455
2016,1,26,6,0.0400235
2016,1,26,9,0.119945103666667
2016,1,26,12,0.300025118333333
2016,1,26,15,0.321573539
2016,1,26,18,0.240815383666667
2016,1,26,21,0.205690018
2016,1,27,24,0.205008713666667
2016,1,27,3,0.16760517
2016,1,27,6,0.189415324666667
2016,1,27,9,0.307040729333333
2016,1,27,12,0.564818328
2016,1,27,15,0.544581892
2016,1,27,18,0.448513697333333
2016,1,27,21,0.384037062333333
2016,1,28,24,0.379280496666667
2016,1,28,3,0.336368039666667
2016,1,28,6,0.331762768333333
2016,1,28,9,0.378512804666667
2016,1,28,12,0.646226321666667
2016,1,28,15,0.591695308
2016,1,28,18,0.491780962333333
2016,1,28,21,0.462626405
2016,1,29,24,0.486783829333333
2016,1,29,3,0.333120798666667
2016,1,29,6,0.220677374333333
2016,1,29,9,0.253455415666667
2016,1,29,12,0.658440199333333
2016,1,29,15,0.629368782
2016,1,29,18,0.541409551
2016,1,29,21,0.476719524666667
2016,1,30,24,0.419661958666667
2016,1,30,3,0.243344919333333
2016,1,30,6,0.132455753666667
2016,1,30,9,0.139445534666667
2016,1,30,12,0.291612781333333
2016,1,30,15,0.341157870333333
2016,1,30,18,0.336640343333333
2016,1,30,21,0.265344683666667
2016,1,31,24,0.244693353
2016,1,31,3,0.390422
2016,1,31,6,0.409554896666667
2016,1,31,9,0.499316018666667
2016,1,31,12,0.581052319
2016,1,31,15,0.627047094
2016,1,31,18,0.619637845
2016,1,31,21,0.543571342666667
2016,2,1,24,0.503979255666667
2016,2,1,3,0.425009553
2016,2,1,6,0.394866438
2016,2,1,9,0.429484792333333
2016,2,1,12,0.59504086
2016,2,1,15,0.500294703
2016,2,1,18,0.366547257333333
2016,2,1,21,0.282153721666667
2016,2,2,24,0.247546155333333
2016,2,2,3,0.257603563666667
2016,2,2,6,0.265743915
2016,2,2,9,0.293753587333333
2016,2,2,12,0.512795767
2016,2,2,15,0.455505105333333
2016,2,2,18,0.377592661
2016,2,2,21,0.335862718666667
2016,2,3,24,0.290992595
2016,2,3,3,0.177482829333333
2016,2,3,6,0.190001191666667
2016,2,3,9,0.281067135
2016,2,3,12,0.621385364
2016,2,3,15,0.598788928333333
2016,2,3,18,0.505282347666667
