BEGIN_DATA,,,,
year,month,day,hour,demand
2015,7,2,6,20679848
2015,7,2,9,18815542
2015,7,2,12,15420604
2015,7,2,15,14371157
2015,7,2,18,15983634
2015,7,2,21,18557603
2015,7,3,24,20453676
2015,7,3,3,20805023
2015,7,3,6,19614054
2015,7,3,9,17762585
2015,7,3,12,14669864
2015,7,3,15,13531483
2015,7,3,18,14217038
2015,7,3,21,16830295
2015,7,4,24,18856120
2015,7,4,3,19731227
2015,7,4,6,18831994
2015,7,4,9,17090127
2015,7,4,12,14268594
2015,7,4,15,13075629
2015,7,4,18,13286451
2015,7,4,21,16053948
2015,7,5,24,18242515
2015,7,5,3,19016108
2015,7,5,6,18009115
2015,7,5,9,16267575
2015,7,5,12,13995426
2015,7,5,15,12872086
2015,7,5,18,13117979
2015,7,5,21,16187194
2015,7,6,24,19124384
2015,7,6,3,20548323
2015,7,6,6,20066260
2015,7,6,9,18239090
2015,7,6,12,15105877
2015,7,6,15,14226812
2015,7,6,18,16196693
2015,7,6,21,19718045
2015,7,7,24,22767866
2015,7,7,3,23856754
2015,7,7,6,22708445
2015,7,7,9,20165502
2015,7,7,12,16399496
2015,7,7,15,15242048
2015,7,7,18,17137897
2015,7,7,21,20380712
2015,7,8,24,22754736
2015,7,8,3,23181663
2015,7,8,6,21927090
2015,7,8,9,19616790
2015,7,8,12,16150316
2015,7,8,15,15073318
2015,7,8,18,16875897
2015,7,8,21,19802728
2015,7,9,24,22157014
2015,7,9,3,22734344
2015,7,9,6,21635526
2015,7,9,9,19532141
2015,7,9,12,16122816
2015,7,9,15,15054699
2015,7,9,18,16929399
2015,7,9,21,19984468
2015,7,10,24,22435792
2015,7,10,3,23376980
2015,7,10,6,22387471
2015,7,10,9,20019659
2015,7,10,12,16447163
2015,7,10,15,15149070
2015,7,10,18,16818971
2015,7,10,21,20147846
2015,7,11,24,22716963
2015,7,11,3,23716556
2015,7,11,6,22425484
2015,7,11,9,19811952
2015,7,11,12,16198328
2015,7,11,15,14605658
2015,7,11,18,15154594
2015,7,11,21,18775360
