BEGIN_DATA,,,,
year,month,day,hour,wind_capacity
2016,1,1,24,0.539827669
2016,1,1,3,0.455768847666667
2016,1,1,6,0.319335790333333
2016,1,1,9,0.359156181
2016,1,1,12,0.631556099666667
2016,1,1,15,0.670253462
2016,1,1,18,0.602184992666667
2016,1,1,21,0.491890014333333
2016,1,2,24,0.463071691
2016,1,2,3,0.324290925333333
2016,1,2,6,0.291307904666667
2016,1,2,9,0.352688065
2016,1,2,12,0.575911377
2016,1,2,15,0.598271346
2016,1,2,18,0.455640606666667
2016,1,2,21,0.322758436333333
2016,1,3,24,0.285821579
2016,1,3,3,0.215030754333333
2016,1,3,6,0.245443131666667
2016,1,3,9,0.285322209333333
2016,1,3,12,0.531114946
2016,1,3,15,0.578577939333333
2016,1,3,18,0.446961437
2016,1,3,21,0.310926097666667
2016,1,4,24,0.189200390666667
2016,1,4,3,0.0659627983333333
2016,1,4,6,0.0848162856666667
2016,1,4,9,0.152297445333333
2016,1,4,12,0.436051031333333
2016,1,4,15,0.476691305333333
2016,1,4,18,0.354197003
2016,1,4,21,0.243435788
2016,1,5,24,0.161281429
2016,1,5,3,0.047901471
2016,1,5,6,0.077672242
2016,1,5,9,0.172143455666667
2016,1,5,12,0.457237142
2016,1,5,15,0.454944645666667
2016,1,5,18,0.432693734333333
2016,1,5,21,0.321904170666667
2016,1,6,24,0.204103760666667
2016,1,6,3,0.087581499
2016,1,6,6,0.0846015073333333
2016,1,6,9,0.192733878666667
2016,1,6,12,0.492151244
2016,1,6,15,0.567214905666667
2016,1,6,18,0.557112853
2016,1,6,21,0.466907843
2016,1,7,24,0.37858763
2016,1,7,3,0.174003824666667
2016,1,7,6,0.097937542
2016,1,7,9,0.206150946
2016,1,7,12,0.613865264
2016,1,7,15,0.649490487
2016,1,7,18,0.515822771
2016,1,7,21,0.373261944333333
2016,1,8,24,0.265986899666667
2016,1,8,3,0.118612450666667
2016,1,8,6,0.069758881
2016,1,8,9,0.117013646
2016,1,8,12,0.378778238333333
2016,1,8,15,0.433829092666667
2016,1,8,18,0.362501015
2016,1,8,21,0.258217555666667
2016,1,9,24,0.183375851666667
2016,1,9,3,0.111806715
2016,1,9,6,0.0986394543333333
2016,1,9,9,0.150078009
2016,1,9,12,0.294822396666667
2016,1,9,15,0.366070861
2016,1,9,18,0.312807536666667
2016,1,9,21,0.194971242333333
2016,1,10,24,0.139669002
2016,1,10,3,0.168994571333333
2016,1,10,6,0.290170982333333
2016,1,10,9,0.331308697
2016,1,10,12,0.38361888
2016,1,10,15,0.353518296333333
2016,1,10,18,0.279265978333333
2016,1,10,21,0.172730032666667
2016,1,11,24,0.10665534
2016,1,11,3,0.116305259333333
2016,1,11,6,0.169651992333333
2016,1,11,9,0.210910481666667
2016,1,11,12,0.349753883
2016,1,11,15,0.414345372333333
2016,1,11,18,0.309911111
2016,1,11,21,0.224193026
2016,1,12,24,0.150954542666667
2016,1,12,3,0.112051342666667
2016,1,12,6,0.140016185666667
2016,1,12,9,0.166169579666667
2016,1,12,12,0.313464762666667
2016,1,12,15,0.367998707666667
2016,1,12,18,0.330773499
2016,1,12,21,0.280240973
2016,1,13,24,0.26808512
2016,1,13,3,0.1482655
2016,1,13,6,0.13144575
2016,1,13,9,0.336339753
2016,1,13,12,0.62251884
2016,1,13,15,0.697988609666667
2016,1,13,18,0.718699817
2016,1,13,21,0.701088406333333
2016,1,14,24,0.653459534666667
2016,1,14,3,0.428741560333333
2016,1,14,6,0.327712173
2016,1,14,9,0.440179483333333
2016,1,14,12,0.646719428
2016,1,14,15,0.683873905666667
2016,1,14,18,0.696965231666667
2016,1,14,21,0.717930274666667
2016,1,15,24,0.749883621
2016,1,15,3,0.351893877666667
2016,1,15,6,0.209213533666667
2016,1,15,9,0.290702401
2016,1,15,12,0.554176300666667
2016,1,15,15,0.632912478333333
2016,1,15,18,0.521000728666667
2016,1,15,21,0.413371478
2016,1,16,24,0.342816939666667
2016,1,16,3,0.106142217
2016,1,16,6,0.049002568
2016,1,16,9,0.110896472
2016,1,16,12,0.302272870666667
2016,1,16,15,0.313507549333333
2016,1,16,18,0.262326257666667
2016,1,16,21,0.212387767333333
2016,1,17,24,0.132107937666667
2016,1,17,3,0.060719193
2016,1,17,6,0.056899447
2016,1,17,9,0.0929244326666667
2016,1,17,12,0.253868804333333
2016,1,17,15,0.292761782333333
2016,1,17,18,0.238687081666667
2016,1,17,21,0.171274565
2016,1,18,24,0.187350419666667
2016,1,18,3,0.195896491333333
2016,1,18,6,0.280255942666667
2016,1,18,9,0.322132482666667
2016,1,18,12,0.328732808666667
2016,1,18,15,0.25790038
2016,1,18,18,0.224252440333333
2016,1,18,21,0.210876041333333
2016,1,19,24,0.194035252
2016,1,19,3,0.255210275
2016,1,19,6,0.371957014333333
2016,1,19,9,0.383423404333333
2016,1,19,12,0.392185665333333
2016,1,19,15,0.338080013666667
2016,1,19,18,0.287416633
2016,1,19,21,0.218861630666667
2016,1,20,24,0.216928671666667
2016,1,20,3,0.287777549333333
2016,1,20,6,0.391668232
2016,1,20,9,0.406782950666667
2016,1,20,12,0.417504841333333
2016,1,20,15,0.347835987333333
2016,1,20,18,0.276224206
2016,1,20,21,0.180387296666667
2016,1,21,24,0.091255744
2016,1,21,3,0.0858724783333333
2016,1,21,6,0.139945461333333
2016,1,21,9,0.148077173
2016,1,21,12,0.209219144333333
2016,1,21,15,0.229986098333333
2016,1,21,18,0.247230456333333
2016,1,21,21,0.209133828333333
2016,1,22,24,0.150134539
2016,1,22,3,0.0636336546666667
2016,1,22,6,0.057534012
2016,1,22,9,0.0962887583333333
2016,1,22,12,0.310692702
2016,1,22,15,0.383896603666667
2016,1,22,18,0.362592419
2016,1,22,21,0.325932789666667
2016,1,23,24,0.27766875
2016,1,23,3,0.151225106
2016,1,23,6,0.152270829
2016,1,23,9,0.190624850333333
2016,1,23,12,0.272630076333333
2016,1,23,15,0.247053150666667
2016,1,23,18,0.218219464666667
2016,1,23,21,0.211091268
2016,1,24,24,0.163275814666667
2016,1,24,3,0.084027748
2016,1,24,6,0.0913904466666667
2016,1,24,9,0.169858333333333
2016,1,24,12,0.340373658333333
2016,1,24,15,0.362490284333333
2016,1,24,18,0.308404273333333
2016,1,24,21,0.264712756333333
2016,1,25,24,0.207555722666667
2016,1,25,3,0.101186264
2016,1,25,6,0.105768776666667
2016,1,25,9,0.139996075333333
2016,1,25,12,0.284932544
2016,1,25,15,0.309543884333333
2016,1,25,18,0.262227890666667
2016,1,25,21,0.194392235333333
2016,1,26,24,0.140667283
2016,1,26,3,0.0694545476666667
2016,1,26,6,0.0577019083333333
2016,1,26,9,0.0847838856666667
2016,1,26,12,0.254308187
2016,1,26,15,0.333595342
2016,1,26,18,0.30044926
2016,1,26,21,0.227667903666667
2016,1,27,24,0.133880205666667
2016,1,27,3,0.0534693676666667
2016,1,27,6,0.0518432063333333
2016,1,27,9,0.139227532333333
2016,1,27,12,0.401275486
2016,1,27,15,0.460158109
2016,1,27,18,0.395279355666667
2016,1,27,21,0.358287577
2016,1,28,24,0.346890667333333
2016,1,28,3,0.236628120666667
2016,1,28,6,0.181252607666667
2016,1,28,9,0.253818552
2016,1,28,12,0.443843848
2016,1,28,15,0.511255905666667
2016,1,28,18,0.532144557666667
2016,1,28,21,0.506761862333333
2016,1,29,24,0.513209216333333
2016,1,29,3,0.278782935333333
2016,1,29,6,0.165023553
2016,1,29,9,0.181053062666667
2016,1,29,12,0.432595259666667
2016,1,29,15,0.423565809666667
2016,1,29,18,0.311497356666667
2016,1,29,21,0.265548107333333
2016,1,30,24,0.323745025333333
2016,1,30,3,0.197554693
2016,1,30,6,0.132902371
2016,1,30,9,0.150522636666667
2016,1,30,12,0.348294926
2016,1,30,15,0.320775046666667
2016,1,30,18,0.215235877333333
2016,1,30,21,0.155232885666667
