BEGIN_DATA,,,,
year,month,day,hour,demand
2015,7,2,12,68156894
2015,7,2,15,58470715
2015,7,2,18,49368478
2015,7,2,21,48863924
2015,7,3,24,56069031
2015,7,3,3,64436003
2015,7,3,6,69159981
2015,7,3,9,68531984
2015,7,3,12,63817814
2015,7,3,15,55492373
2015,7,3,18,46896240
2015,7,3,21,45213932
2015,7,4,24,49820834
2015,7,4,3,58819876
2015,7,4,6,64266441
2015,7,4,9,65541423
2015,7,4,12,61143834
2015,7,4,15,53754997
2015,7,4,18,45553170
2015,7,4,21,43232711
2015,7,5,24,46567843
2015,7,5,3,56619131
2015,7,5,6,62068450
2015,7,5,9,63124482
2015,7,5,12,57994898
2015,7,5,15,51905937
2015,7,5,18,44703411
2015,7,5,21,42562150
2015,7,6,24,46272889
2015,7,6,3,57699140
2015,7,6,6,65883988
2015,7,6,9,68828143
2015,7,6,12,65393200
2015,7,6,15,57039364
2015,7,6,18,48462161
2015,7,6,21,48495374
2015,7,7,24,57773137
2015,7,7,3,69505013
2015,7,7,6,77946153
2015,7,7,9,79156718
2015,7,7,12,73498602
2015,7,7,15,62583732
2015,7,7,18,52347452
2015,7,7,21,51864924
2015,7,8,24,60589030
2015,7,8,3,71228564
2015,7,8,6,76988555
2015,7,8,9,76536945
2015,7,8,12,71150265
2015,7,8,15,61056759
2015,7,8,18,51687848
2015,7,8,21,51342529
2015,7,9,24,59329077
2015,7,9,3,69132447
2015,7,9,6,75235060
2015,7,9,9,75074160
2015,7,9,12,70484925
2015,7,9,15,60894196
2015,7,9,18,51591136
2015,7,9,21,51336564
2015,7,10,24,59636307
2015,7,10,3,69830312
2015,7,10,6,76416886
2015,7,10,9,77633245
2015,7,10,12,72657219
2015,7,10,15,62309427
2015,7,10,18,52500837
2015,7,10,21,51286315
2015,7,11,24,59512922
2015,7,11,3,70582899
2015,7,11,6,77438157
2015,7,11,9,78657268
2015,7,11,12,72199873
2015,7,11,15,61815599
2015,7,11,18,51412625
2015,7,11,21,48357992
2015,7,12,24,53671707
2015,7,12,3,66678106
2015,7,12,6,74052316
2015,7,12,9,75808851
2015,7,12,12,70660567
2015,7,12,15,61357679
2015,7,12,18,51250693
2015,7,12,21,47753800
2015,7,13,24,52129591
2015,7,13,3,65450677
2015,7,13,6,74218666
2015,7,13,9,77132762
2015,7,13,12,73611662
2015,7,13,15,63688980
2015,7,13,18,53585206
2015,7,13,21,52889693
2015,7,14,24,62336330
2015,7,14,3,75167488
2015,7,14,6,83191665
2015,7,14,9,84683647
2015,7,14,12,79335572
2015,7,14,15,67151743
2015,7,14,18,55992453
2015,7,14,21,55201146
2015,7,15,24,64004814
2015,7,15,3,74990813
2015,7,15,6,81570218
2015,7,15,9,82435579
2015,7,15,12,76644556
2015,7,15,15,65186239
2015,7,15,18,54614564
2015,7,15,21,53649394
2015,7,16,24,61659689
2015,7,16,3,71246977
2015,7,16,6,77455882
2015,7,16,9,78584419
2015,7,16,12,72954640
2015,7,16,15,62006557
2015,7,16,18,51725362
2015,7,16,21,50951952
2015,7,17,24,58725172
2015,7,17,3,68614068
2015,7,17,6,75405081
2015,7,17,9,77649076
2015,7,17,12,73061562
2015,7,17,15,62737289
2015,7,17,18,52475999
2015,7,17,21,51911272
2015,7,18,24,60574518
2015,7,18,3,72952862
2015,7,18,6,81011743
2015,7,18,9,82303417
2015,7,18,12,76300958
2015,7,18,15,65681788
2015,7,18,18,54951450
2015,7,18,21,51664329
2015,7,19,24,57673155
2015,7,19,3,71224090
2015,7,19,6,78797518
2015,7,19,9,80540745
2015,7,19,12,75920649
2015,7,19,15,65650239
2015,7,19,18,55209177
2015,7,19,21,51307596
2015,7,20,24,56883053
2015,7,20,3,71793062
2015,7,20,6,80456710
2015,7,20,9,82275826
2015,7,20,12,77797644
2015,7,20,15,66964284
2015,7,20,18,56764085
2015,7,20,21,56157541
2015,7,21,24,65962804
2015,7,21,3,79512304
2015,7,21,6,87774361
2015,7,21,9,88433334
2015,7,21,12,82345578
2015,7,21,15,69621056
2015,7,21,18,57994439
2015,7,21,21,56799133
2015,7,22,24,65180331
2015,7,22,3,76361704
2015,7,22,6,82933709
2015,7,22,9,83321016
2015,7,22,12,76827138
2015,7,22,15,64752698
2015,7,22,18,53921174
2015,7,22,21,52854530
2015,7,23,24,61021424
2015,7,23,3,71709142
2015,7,23,6,79098266
2015,7,23,9,80556405
2015,7,23,12,74528706
2015,7,23,15,63235190
2015,7,23,18,52981988
2015,7,23,21,52466076
2015,7,24,24,61042648
2015,7,24,3,71894937
2015,7,24,6,79134462
2015,7,24,9,80583594
2015,7,24,12,75011234
2015,7,24,15,63984508
2015,7,24,18,53600579
2015,7,24,21,52731489
2015,7,25,24,61018212
2015,7,25,3,72207043
2015,7,25,6,79780413
2015,7,25,9,81385914
2015,7,25,12,75092803
2015,7,25,15,63906840
2015,7,25,18,53008891
2015,7,25,21,49795996
2015,7,26,24,55058258
2015,7,26,3,68027429
2015,7,26,6,76178376
2015,7,26,9,78364207
2015,7,26,12,72941733
2015,7,26,15,62764135
2015,7,26,18,52406133
2015,7,26,21,48872987
2015,7,27,24,53275509
2015,7,27,3,67072698
2015,7,27,6,76175565
2015,7,27,9,78705854
2015,7,27,12,74602359
2015,7,27,15,64522734
2015,7,27,18,54578541
2015,7,27,21,54200698
2015,7,28,24,63295191
2015,7,28,3,76791976
2015,7,28,6,85375661
2015,7,28,9,86999058
2015,7,28,12,81302453
2015,7,28,15,69053173
2015,7,28,18,57400056
2015,7,28,21,56156910
2015,7,29,24,65725211
2015,7,29,3,79965348
2015,7,29,6,88693126
2015,7,29,9,89472157
2015,7,29,12,83223960
2015,7,29,15,70544295
2015,7,29,18,58751444
2015,7,29,21,57315676
2015,7,30,24,66372597
2015,7,30,3,79699820
2015,7,30,6,88203887
2015,7,30,9,88665936
2015,7,30,12,82541526
2015,7,30,15,69779547
2015,7,30,18,58115817
2015,7,30,21,56913742
2015,7,31,24,65616395
2015,7,31,3,78176174
2015,7,31,6,85932013
2015,7,31,9,85914862
2015,7,31,12,79374177
2015,7,31,15,67094954
2015,7,31,18,55329293
2015,7,31,21,53600292
2015,8,1,24,62189770
2015,8,1,3,74031207
2015,8,1,6,81609855
2015,8,1,9,82964283
2015,8,1,12,75143109
2015,8,1,15,63011708
2015,8,1,18,51924121
2015,8,1,21,48686102
2015,8,2,24,54119933
2015,8,2,3,66928490
2015,8,2,6,74248322
2015,8,2,9,76648743
2015,8,2,12,71335085
2015,8,2,15,60477863
2015,8,2,18,50352234
2015,8,2,21,46845589
2015,8,3,24,51646777
2015,8,3,3,65256450
2015,8,3,6,74719664
2015,8,3,9,78622335
2015,8,3,12,74185396
2015,8,3,15,62661342
2015,8,3,18,52388293
2015,8,3,21,51950794
2015,8,4,24,60969053
2015,8,4,3,73046132
2015,8,4,6,81887429
2015,8,4,9,83690656
2015,8,4,12,77863782
2015,8,4,15,65275953
2015,8,4,18,54370719
2015,8,4,21,53401992
2015,8,5,24,61944778
2015,8,5,3,74199679
2015,8,5,6,82630036
2015,8,5,9,83575302
2015,8,5,12,77202916
2015,8,5,15,64779256
2015,8,5,18,54034234
2015,8,5,21,53163481
2015,8,6,24,61451982
2015,8,6,3,72817717
2015,8,6,6,80764915
2015,8,6,9,81084134
2015,8,6,12,74682321
2015,8,6,15,63056451
2015,8,6,18,52848450
2015,8,6,21,52455923
2015,8,7,24,60256676
2015,8,7,3,69491992
2015,8,7,6,75631201
2015,8,7,9,76211646
2015,8,7,12,71554552
