BEGIN_DATA,,,,
year,month,day,hour,solar_capacity
2016,1,1,24,0.021572125
2016,1,1,3,0.0692371223333333
2016,1,1,6,0.120956146333333
2016,1,1,9,0.0729179243333333
2016,1,1,12,0.00953329966666667
2016,1,1,15,0
2016,1,1,18,0
2016,1,1,21,0
2016,1,2,24,0.0113810213333333
2016,1,2,3,0.0932018143333333
2016,1,2,6,0.156650051666667
2016,1,2,9,0.095651429
2016,1,2,12,0.022796105
2016,1,2,15,0
2016,1,2,18,0
2016,1,2,21,0
2016,1,3,24,0.0137860936666667
2016,1,3,3,0.109381334666667
2016,1,3,6,0.159279225333333
2016,1,3,9,0.0851440893333333
2016,1,3,12,0.00683593966666667
2016,1,3,15,0
2016,1,3,18,0
2016,1,3,21,0
2016,1,4,24,0.0160459096666667
2016,1,4,3,0.125758042333333
2016,1,4,6,0.187297725666667
2016,1,4,9,0.109152280333333
2016,1,4,12,0.0122751813333333
2016,1,4,15,0
2016,1,4,18,0
2016,1,4,21,0
2016,1,5,24,0.014951648
2016,1,5,3,0.103012712333333
2016,1,5,6,0.172486892
2016,1,5,9,0.100987865333333
2016,1,5,12,0.0180456693333333
2016,1,5,15,0
2016,1,5,18,0
2016,1,5,21,0
2016,1,6,24,0.01741439
2016,1,6,3,0.123774657666667
2016,1,6,6,0.178765366333333
2016,1,6,9,0.0941236873333333
2016,1,6,12,0.017791268
2016,1,6,15,0
2016,1,6,18,0
2016,1,6,21,0
2016,1,7,24,0.0114640766666667
2016,1,7,3,0.113421945
2016,1,7,6,0.191939684333333
2016,1,7,9,0.111740615666667
2016,1,7,12,0.0178902633333333
2016,1,7,15,0
2016,1,7,18,0
2016,1,7,21,0
2016,1,8,24,0.0149611553333333
2016,1,8,3,0.118736596
2016,1,8,6,0.177855420666667
2016,1,8,9,0.0996925296666667
2016,1,8,12,0.015498079
2016,1,8,15,0
2016,1,8,18,0
2016,1,8,21,0
2016,1,9,24,0.016625503
2016,1,9,3,0.135061533666667
2016,1,9,6,0.213412131333333
2016,1,9,9,0.112178326666667
2016,1,9,12,0.0154138553333333
2016,1,9,15,0
2016,1,9,18,0
2016,1,9,21,0
2016,1,10,24,0.0175995286666667
2016,1,10,3,0.133165953
2016,1,10,6,0.189720885
2016,1,10,9,0.092954051
2016,1,10,12,0.0116920293333333
2016,1,10,15,0
2016,1,10,18,0
2016,1,10,21,0
2016,1,11,24,0.017227232
2016,1,11,3,0.134716542333333
2016,1,11,6,0.190899209
2016,1,11,9,0.108793496333333
2016,1,11,12,0.023869587
2016,1,11,15,0
2016,1,11,18,0
2016,1,11,21,0
2016,1,12,24,0.0157042206666667
2016,1,12,3,0.105971059666667
2016,1,12,6,0.179466271333333
2016,1,12,9,0.123819817
2016,1,12,12,0.0338644386666667
2016,1,12,15,0
2016,1,12,18,0
2016,1,12,21,2.31666666666667e-08
2016,1,13,24,0.014524565
2016,1,13,3,0.117757940666667
2016,1,13,6,0.190296809
2016,1,13,9,0.109167445
2016,1,13,12,0.0180769706666667
2016,1,13,15,0
2016,1,13,18,0
2016,1,13,21,0
2016,1,14,24,0.0151912806666667
2016,1,14,3,0.0996169943333333
2016,1,14,6,0.156328732666667
2016,1,14,9,0.0833209386666667
2016,1,14,12,0.0209647013333333
2016,1,14,15,0
2016,1,14,18,0
2016,1,14,21,0
2016,1,15,24,0.0112780313333333
2016,1,15,3,0.114581141333333
2016,1,15,6,0.168469931666667
2016,1,15,9,0.0893703626666667
2016,1,15,12,0.0223760133333333
2016,1,15,15,0
2016,1,15,18,0
2016,1,15,21,0
2016,1,16,24,0.0136751066666667
2016,1,16,3,0.140505632666667
2016,1,16,6,0.205106802333333
2016,1,16,9,0.121431549666667
2016,1,16,12,0.028847352
2016,1,16,15,0
2016,1,16,18,0
2016,1,16,21,0
2016,1,17,24,0.0131605313333333
2016,1,17,3,0.108071882666667
2016,1,17,6,0.166293502333333
2016,1,17,9,0.0985786083333333
2016,1,17,12,0.0131887596666667
2016,1,17,15,0
2016,1,17,18,0
2016,1,17,21,4.9e-08
2016,1,18,24,0.0166229006666667
2016,1,18,3,0.122365413
2016,1,18,6,0.187175978333333
2016,1,18,9,0.111322903
2016,1,18,12,0.017144991
2016,1,18,15,0
2016,1,18,18,0
2016,1,18,21,1.37e-07
2016,1,19,24,0.0146014326666667
2016,1,19,3,0.121598076333333
2016,1,19,6,0.189074599666667
2016,1,19,9,0.113749958666667
2016,1,19,12,0.016721172
2016,1,19,15,0
2016,1,19,18,0
2016,1,19,21,0
2016,1,20,24,0.0138124136666667
2016,1,20,3,0.13403039
2016,1,20,6,0.209438150666667
2016,1,20,9,0.117523420333333
2016,1,20,12,0.0149962676666667
2016,1,20,15,0
2016,1,20,18,0
2016,1,20,21,1.17333333333333e-07
2016,1,21,24,0.0166081173333333
2016,1,21,3,0.161705714666667
2016,1,21,6,0.239530573333333
2016,1,21,9,0.141190700333333
2016,1,21,12,0.0320607423333333
2016,1,21,15,0
2016,1,21,18,0
2016,1,21,21,8.06666666666667e-07
2016,1,22,24,0.0194652793333333
2016,1,22,3,0.156893179
2016,1,22,6,0.24592001
2016,1,22,9,0.149644217333333
2016,1,22,12,0.0282404926666667
2016,1,22,15,7.63333333333333e-08
2016,1,22,18,0
2016,1,22,21,1.45666666666667e-06
2016,1,23,24,0.02901467
2016,1,23,3,0.166820683666667
2016,1,23,6,0.254248379666667
2016,1,23,9,0.166398152666667
2016,1,23,12,0.0333749466666667
2016,1,23,15,3.7e-08
2016,1,23,18,0
2016,1,23,21,1.62333333333333e-06
2016,1,24,24,0.028475742
2016,1,24,3,0.167008223666667
2016,1,24,6,0.253702103333333
2016,1,24,9,0.157825232666667
2016,1,24,12,0.0378558853333333
2016,1,24,15,6.83333333333333e-08
2016,1,24,18,0
2016,1,24,21,2.71333333333333e-06
2016,1,25,24,0.0179730726666667
2016,1,25,3,0.132723374333333
2016,1,25,6,0.213216943
2016,1,25,9,0.153674019333333
2016,1,25,12,0.0341924733333333
2016,1,25,15,3.86666666666667e-07
2016,1,25,18,0
2016,1,25,21,2.27333333333333e-06
2016,1,26,24,0.0234344576666667
2016,1,26,3,0.145193423
2016,1,26,6,0.245368989666667
2016,1,26,9,0.176601757333333
2016,1,26,12,0.0412997306666667
2016,1,26,15,7.3e-07
2016,1,26,18,0
2016,1,26,21,2.03333333333333e-06
2016,1,27,24,0.0196710746666667
2016,1,27,3,0.16680156
2016,1,27,6,0.270081251333333
2016,1,27,9,0.179700382666667
2016,1,27,12,0.036322458
2016,1,27,15,3.33333333333333e-07
2016,1,27,18,0
2016,1,27,21,6.03333333333333e-06
2016,1,28,24,0.0311109876666667
2016,1,28,3,0.227266988333333
2016,1,28,6,0.322181165
2016,1,28,9,0.185265754333333
2016,1,28,12,0.039669826
2016,1,28,15,5.66666666666667e-07
2016,1,28,18,0
2016,1,28,21,1.65e-05
2016,1,29,24,0.0371935273333333
2016,1,29,3,0.233459846333333
2016,1,29,6,0.323200837666667
2016,1,29,9,0.193300515333333
2016,1,29,12,0.0396581346666667
2016,1,29,15,3.07e-06
2016,1,29,18,0
2016,1,29,21,2.44e-05
2016,1,30,24,0.039454716
2016,1,30,3,0.216925724333333
2016,1,30,6,0.307947390666667
2016,1,30,9,0.188218651333333
2016,1,30,12,0.0427725496666667
2016,1,30,15,3.83333333333333e-06
2016,1,30,18,0
2016,1,30,21,3.20666666666667e-05
2016,1,31,24,0.0392302856666667
2016,1,31,3,0.224682247666667
2016,1,31,6,0.300922843666667
2016,1,31,9,0.175055270666667
2016,1,31,12,0.0358722626666667
2016,1,31,15,4.4e-06
2016,1,31,18,0
2016,1,31,21,4.6354e-05
2016,2,1,24,0.0404063793333333
2016,2,1,3,0.214030925666667
2016,2,1,6,0.285567313333333
2016,2,1,9,0.159291212666667
2016,2,1,12,0.0308300243333333
2016,2,1,15,4.63333333333333e-06
2016,2,1,18,0
2016,2,1,21,6.79813333333333e-05
2016,2,2,24,0.045552752
2016,2,2,3,0.202420179
2016,2,2,6,0.269696562666667
2016,2,2,9,0.14122493
2016,2,2,12,0.034022271
2016,2,2,15,1.34e-05
2016,2,2,18,0
2016,2,2,21,9.37766666666667e-05
2016,2,3,24,0.043387159
2016,2,3,3,0.191919252333333
2016,2,3,6,0.261002533333333
2016,2,3,9,0.151769195333333
2016,2,3,12,0.0208730903333333
2016,2,3,15,2.16333333333333e-06
2016,2,3,18,0
2016,2,3,21,9.32156666666667e-05
2016,2,4,24,0.0313430156666667
2016,2,4,3,0.178246878
2016,2,4,6,0.23705347
2016,2,4,9,0.159762849666667
2016,2,4,12,0.0325557083333333
2016,2,4,15,1.32333333333333e-05
2016,2,4,18,0
2016,2,4,21,0.000159159333333333
2016,2,5,24,0.036828676
2016,2,5,3,0.208065126666667
2016,2,5,6,0.270288266333333
2016,2,5,9,0.148618276666667
2016,2,5,12,0.0336757973333333
2016,2,5,15,5.02536666666667e-05
2016,2,5,18,0
2016,2,5,21,0.000163044
2016,2,6,24,0.0420927923333333
2016,2,6,3,0.181567303333333
2016,2,6,6,0.253079995666667
2016,2,6,9,0.142835064666667
2016,2,6,12,0.042607448
2016,2,6,15,7.30716666666667e-05
2016,2,6,18,0
2016,2,6,21,0.000134826666666667
2016,2,7,24,0.0442129153333333
2016,2,7,3,0.165012755
2016,2,7,6,0.249780776
2016,2,7,9,0.151924101
2016,2,7,12,0.0694003776666667
2016,2,7,15,0.000108068333333333
2016,2,7,18,0
2016,2,7,21,0.000144892333333333
2016,2,8,24,0.0440929366666667
2016,2,8,3,0.162765464333333
2016,2,8,6,0.269884507333333
2016,2,8,9,0.167821217
2016,2,8,12,0.071461354
2016,2,8,15,0.000157625
2016,2,8,18,0
2016,2,8,21,0.000273483
2016,2,9,24,0.053213673
2016,2,9,3,0.188634700666667
2016,2,9,6,0.302821194
2016,2,9,9,0.200881816
2016,2,9,12,0.0861280463333333
2016,2,9,15,0.000189557
2016,2,9,18,0
2016,2,9,21,0.000354768
2016,2,10,24,0.0497392853333333
2016,2,10,3,0.159200640666667
2016,2,10,6,0.269450828666667
2016,2,10,9,0.179312867
2016,2,10,12,0.08832191
2016,2,10,15,0.000266879333333333
2016,2,10,18,0
2016,2,10,21,0.000426218
2016,2,11,24,0.031612224
2016,2,11,3,0.129658990333333
2016,2,11,6,0.227940406333333
2016,2,11,9,0.172272842666667
2016,2,11,12,0.089389006
2016,2,11,15,0.000299340333333333
2016,2,11,18,0
2016,2,11,21,0.000489657333333333
2016,2,12,24,0.0220424693333333
2016,2,12,3,0.173262994
2016,2,12,6,0.274963325333333
2016,2,12,9,0.208068774333333
2016,2,12,12,0.0781505133333333
2016,2,12,15,0.000232026333333333
2016,2,12,18,0
2016,2,12,21,0.000544404333333333
2016,2,13,24,0.0609010286666667
2016,2,13,3,0.257205781666667
2016,2,13,6,0.359497574
2016,2,13,9,0.245698646666667
2016,2,13,12,0.076562082
2016,2,13,15,0.000312096
2016,2,13,18,0
2016,2,13,21,0.000261266
2016,2,14,24,0.0739442526666667
2016,2,14,3,0.267381972333333
2016,2,14,6,0.378190439
2016,2,14,9,0.256767829
2016,2,14,12,0.08133315
2016,2,14,15,0.000108573333333333
2016,2,14,18,0
2016,2,14,21,0.000436995
2016,2,15,24,0.0606751466666667
2016,2,15,3,0.251978310333333
2016,2,15,6,0.352915875
2016,2,15,9,0.247914615666667
2016,2,15,12,0.075415784
2016,2,15,15,0.000462002333333333
2016,2,15,18,0
2016,2,15,21,0.000205954666666667
2016,2,16,24,0.0684045536666667
2016,2,16,3,0.282863944
2016,2,16,6,0.373837327
2016,2,16,9,0.258923230666667
2016,2,16,12,0.0777461026666667
2016,2,16,15,4.0899e-05
2016,2,16,18,0
2016,2,16,21,0.000699817
2016,2,17,24,0.0819000723333333
2016,2,17,3,0.254857205
2016,2,17,6,0.360157678333333
2016,2,17,9,0.222537276666667
2016,2,17,12,0.082854953
2016,2,17,15,0.000731644666666667
2016,2,17,18,0
2016,2,17,21,0.000668987333333333
2016,2,18,24,0.0802042876666667
2016,2,18,3,0.235961427
2016,2,18,6,0.326921325
2016,2,18,9,0.209493383666667
2016,2,18,12,0.0817516416666667
2016,2,18,15,0.00110700833333333
2016,2,18,18,0
2016,2,18,21,0.000674336
2016,2,19,24,0.0810492096666667
2016,2,19,3,0.262634877666667
2016,2,19,6,0.393495909
2016,2,19,9,0.268387635
2016,2,19,12,0.125095269
2016,2,19,15,0.00174560366666667
2016,2,19,18,0
2016,2,19,21,0.000842811
2016,2,20,24,0.0884825866666667
2016,2,20,3,0.261603261333333
2016,2,20,6,0.403366127
2016,2,20,9,0.264885968333333
2016,2,20,12,0.125558225666667
2016,2,20,15,0.00150123033333333
2016,2,20,18,0
2016,2,20,21,0.000946956666666667
2016,2,21,24,0.08842837
2016,2,21,3,0.277280187333333
2016,2,21,6,0.358894229333333
2016,2,21,9,0.236929478333333
2016,2,21,12,0.0878354496666667
2016,2,21,15,0.00127794066666667
2016,2,21,18,0
2016,2,21,21,0.000835855
2016,2,22,24,0.0904258866666667
2016,2,22,3,0.312397477333333
2016,2,22,6,0.425367983
2016,2,22,9,0.295366710333333
2016,2,22,12,0.0832695976666667
2016,2,22,15,0.00104285766666667
