BEGIN_DATA,,,,
year,month,day,hour,solar_capacity
2016,1,1,24,2.58e-06
2016,1,1,3,0
2016,1,1,6,0
2016,1,1,9,0
2016,1,1,12,0
2016,1,1,15,0
2016,1,1,18,0.00960742666666667
2016,1,1,21,0.0264245626666667
2016,1,2,24,0.00220771866666667
2016,1,2,3,0
2016,1,2,6,0
2016,1,2,9,0
2016,1,2,12,0
2016,1,2,15,0
2016,1,2,18,0.00827612
2016,1,2,21,0.027552848
2016,1,3,24,0.003388465
2016,1,3,3,0
2016,1,3,6,0
2016,1,3,9,0
2016,1,3,12,0
2016,1,3,15,0
2016,1,3,18,0.011229206
2016,1,3,21,0.036537964
2016,1,4,24,0.005276793
2016,1,4,3,0
2016,1,4,6,0
2016,1,4,9,0
2016,1,4,12,0
2016,1,4,15,0
2016,1,4,18,0.0129374143333333
2016,1,4,21,0.043238911
2016,1,5,24,0.00602291433333333
2016,1,5,3,0
2016,1,5,6,0
2016,1,5,9,0
2016,1,5,12,0
2016,1,5,15,0
2016,1,5,18,0.00811180333333333
2016,1,5,21,0.049092836
2016,1,6,24,0.007417299
2016,1,6,3,0
2016,1,6,6,0
2016,1,6,9,0
2016,1,6,12,0
2016,1,6,15,0
2016,1,6,18,0.0145986483333333
2016,1,6,21,0.0540766123333333
2016,1,7,24,0.0110067003333333
2016,1,7,3,0
2016,1,7,6,0
2016,1,7,9,0
2016,1,7,12,0
2016,1,7,15,0
2016,1,7,18,0.009416194
2016,1,7,21,0.04822725
2016,1,8,24,0.00899790633333333
2016,1,8,3,0
2016,1,8,6,0
2016,1,8,9,0
2016,1,8,12,0
2016,1,8,15,0
2016,1,8,18,0.0166236426666667
2016,1,8,21,0.0513444756666667
2016,1,9,24,0.00999661033333333
2016,1,9,3,0
2016,1,9,6,0
2016,1,9,9,0
2016,1,9,12,0
2016,1,9,15,0
2016,1,9,18,0.008534899
2016,1,9,21,0.0221099476666667
2016,1,10,24,0.00315550433333333
2016,1,10,3,0
2016,1,10,6,0
2016,1,10,9,0
2016,1,10,12,0
2016,1,10,15,0
2016,1,10,18,0.00444353433333333
2016,1,10,21,0.0259011903333333
2016,1,11,24,0.004648168
2016,1,11,3,0
2016,1,11,6,0
2016,1,11,9,0
2016,1,11,12,0
2016,1,11,15,0
2016,1,11,18,0.012023744
2016,1,11,21,0.024774999
2016,1,12,24,0.00251212966666667
2016,1,12,3,0
2016,1,12,6,0
2016,1,12,9,0
2016,1,12,12,0
2016,1,12,15,0
2016,1,12,18,0.0120187336666667
2016,1,12,21,0.039023511
2016,1,13,24,0.00963985066666667
2016,1,13,3,0
2016,1,13,6,0
2016,1,13,9,0
2016,1,13,12,0
2016,1,13,15,0
2016,1,13,18,0.013427114
2016,1,13,21,0.0445929696666667
2016,1,14,24,0.00934769766666667
2016,1,14,3,0
2016,1,14,6,0
2016,1,14,9,0
2016,1,14,12,0
2016,1,14,15,0
2016,1,14,18,0.0255648393333333
2016,1,14,21,0.0605734536666667
2016,1,15,24,0.0116037233333333
2016,1,15,3,0
2016,1,15,6,0
2016,1,15,9,0
2016,1,15,12,0
2016,1,15,15,0
2016,1,15,18,0.0233538883333333
2016,1,15,21,0.0544547046666667
2016,1,16,24,0.0127863856666667
2016,1,16,3,0
2016,1,16,6,0
2016,1,16,9,0
2016,1,16,12,0
2016,1,16,15,0
2016,1,16,18,0.033349789
2016,1,16,21,0.0651401593333333
2016,1,17,24,0.00805910566666667
2016,1,17,3,0
2016,1,17,6,0
2016,1,17,9,0
2016,1,17,12,0
2016,1,17,15,0
2016,1,17,18,0.0191687036666667
2016,1,17,21,0.058910821
2016,1,18,24,0.017721136
2016,1,18,3,0
2016,1,18,6,0
2016,1,18,9,0
2016,1,18,12,0
2016,1,18,15,0
2016,1,18,18,0.0147955296666667
2016,1,18,21,0.0529695706666667
2016,1,19,24,0.0134215646666667
2016,1,19,3,0
2016,1,19,6,0
2016,1,19,9,0
2016,1,19,12,0
2016,1,19,15,0
2016,1,19,18,0.0159446136666667
2016,1,19,21,0.060219603
2016,1,20,24,0.0164078836666667
2016,1,20,3,0
2016,1,20,6,0
2016,1,20,9,0
2016,1,20,12,0
2016,1,20,15,0
2016,1,20,18,0.016381328
2016,1,20,21,0.059440667
2016,1,21,24,0.0197530356666667
2016,1,21,3,0
2016,1,21,6,0
2016,1,21,9,0
2016,1,21,12,0
2016,1,21,15,0
2016,1,21,18,0.021554091
2016,1,21,21,0.043006543
2016,1,22,24,0.011615487
2016,1,22,3,0
2016,1,22,6,0
2016,1,22,9,0
2016,1,22,12,0
2016,1,22,15,0
2016,1,22,18,0.0171873443333333
2016,1,22,21,0.0560717103333333
2016,1,23,24,0.0187915593333333
2016,1,23,3,0
2016,1,23,6,0
2016,1,23,9,0
2016,1,23,12,0
2016,1,23,15,0
2016,1,23,18,0.0190043246666667
2016,1,23,21,0.0660844586666667
2016,1,24,24,0.0230156366666667
2016,1,24,3,0
2016,1,24,6,0
2016,1,24,9,0
2016,1,24,12,0
2016,1,24,15,0
2016,1,24,18,0.031843612
2016,1,24,21,0.075807247
2016,1,25,24,0.0204713843333333
2016,1,25,3,0
2016,1,25,6,0
2016,1,25,9,0
2016,1,25,12,0
2016,1,25,15,0
2016,1,25,18,0.030446494
2016,1,25,21,0.077160017
2016,1,26,24,0.0275891343333333
2016,1,26,3,0
2016,1,26,6,0
2016,1,26,9,0
2016,1,26,12,0
2016,1,26,15,0
2016,1,26,18,0.0192042793333333
2016,1,26,21,0.0421694173333333
2016,1,27,24,0.01497391
2016,1,27,3,1.65e-07
2016,1,27,6,0
2016,1,27,9,0
2016,1,27,12,0
2016,1,27,15,0
2016,1,27,18,0.0361282966666667
2016,1,27,21,0.074001571
2016,1,28,24,0.020169798
2016,1,28,3,4.53333333333333e-07
2016,1,28,6,0
2016,1,28,9,0
2016,1,28,12,0
2016,1,28,15,0
2016,1,28,18,0.032544165
2016,1,28,21,0.081218045
2016,1,29,24,0.0289111926666667
2016,1,29,3,0
2016,1,29,6,0
2016,1,29,9,0
2016,1,29,12,0
2016,1,29,15,0
2016,1,29,18,0.0406105626666667
2016,1,29,21,0.102152116666667
2016,1,30,24,0.0407240873333333
2016,1,30,3,8.06666666666667e-06
2016,1,30,6,0
2016,1,30,9,0
2016,1,30,12,0
2016,1,30,15,0
2016,1,30,18,0.042594216
2016,1,30,21,0.103350108
2016,1,31,24,0.0442640786666667
2016,1,31,3,2.01666666666667e-05
2016,1,31,6,0
2016,1,31,9,0
2016,1,31,12,0
2016,1,31,15,1.06333333333333e-06
2016,1,31,18,0.075391453
2016,1,31,21,0.157197615333333
2016,2,1,24,0.0620221306666667
2016,2,1,3,3.23666666666667e-05
2016,2,1,6,0
2016,2,1,9,0
2016,2,1,12,0
2016,2,1,15,3.96666666666667e-06
2016,2,1,18,0.0655361306666667
2016,2,1,21,0.133872426666667
2016,2,2,24,0.0497934256666667
2016,2,2,3,5.95476666666667e-05
2016,2,2,6,0
2016,2,2,9,0
2016,2,2,12,0
2016,2,2,15,1.50666666666667e-05
2016,2,2,18,0.050480259
2016,2,2,21,0.12333437
2016,2,3,24,0.0567884053333333
2016,2,3,3,4.69203333333333e-05
2016,2,3,6,0
2016,2,3,9,0
2016,2,3,12,0
2016,2,3,15,7.01393333333333e-05
2016,2,3,18,0.077095538
2016,2,3,21,0.152806654666667
2016,2,4,24,0.0525890143333333
2016,2,4,3,0.000130756666666667
2016,2,4,6,0
2016,2,4,9,0
2016,2,4,12,0
2016,2,4,15,0.000140741666666667
2016,2,4,18,0.0836154986666667
2016,2,4,21,0.145631613333333
2016,2,5,24,0.0498231963333333
2016,2,5,3,0.000109644333333333
2016,2,5,6,0
2016,2,5,9,0
2016,2,5,12,0
2016,2,5,15,0.000360065333333333
2016,2,5,18,0.0415060386666667
2016,2,5,21,0.10882897
2016,2,6,24,0.0601025533333333
2016,2,6,3,0.00014367
2016,2,6,6,0
2016,2,6,9,0
2016,2,6,12,0
2016,2,6,15,1.12666666666667e-05
2016,2,6,18,0.0614395203333333
2016,2,6,21,0.145295200333333
2016,2,7,24,0.0815155323333333
2016,2,7,3,0.000357627
2016,2,7,6,0
2016,2,7,9,0
2016,2,7,12,0
2016,2,7,15,9.013e-05
2016,2,7,18,0.0906075263333333
2016,2,7,21,0.148830149
2016,2,8,24,0.0672879483333333
2016,2,8,3,0.000651367
2016,2,8,6,0
2016,2,8,9,0
2016,2,8,12,0
2016,2,8,15,0.000898118333333333
2016,2,8,18,0.0914594873333333
2016,2,8,21,0.151568998666667
2016,2,9,24,0.0610538853333333
2016,2,9,3,0.000278102666666667
2016,2,9,6,0
2016,2,9,9,0
2016,2,9,12,0
2016,2,9,15,0.00148929966666667
2016,2,9,18,0.0903082796666667
2016,2,9,21,0.183418540333333
2016,2,10,24,0.109394977666667
2016,2,10,3,0.00102716933333333
2016,2,10,6,0
2016,2,10,9,0
2016,2,10,12,0
2016,2,10,15,0.00230706566666667
2016,2,10,18,0.122915214333333
2016,2,10,21,0.157918789333333
2016,2,11,24,0.0641434633333333
2016,2,11,3,0.000903259333333333
2016,2,11,6,0
2016,2,11,9,0
2016,2,11,12,0
2016,2,11,15,0.001243912
2016,2,11,18,0.114386678
2016,2,11,21,0.185982296
2016,2,12,24,0.094121972
2016,2,12,3,0.000595568666666667
2016,2,12,6,0
2016,2,12,9,0
2016,2,12,12,0
2016,2,12,15,0.00216982833333333
2016,2,12,18,0.104394791
2016,2,12,21,0.162542138
2016,2,13,24,0.097986491
2016,2,13,3,0.001501153
2016,2,13,6,0
2016,2,13,9,0
2016,2,13,12,0
2016,2,13,15,0.000327548333333333
2016,2,13,18,0.0930286496666667
2016,2,13,21,0.177680147666667
2016,2,14,24,0.125297308333333
2016,2,14,3,0.00100686866666667
2016,2,14,6,0
2016,2,14,9,0
2016,2,14,12,0
2016,2,14,15,0.00248322166666667
2016,2,14,18,0.140455788333333
2016,2,14,21,0.200636338
2016,2,15,24,0.123208622333333
2016,2,15,3,0.001286489
2016,2,15,6,0
2016,2,15,9,0
2016,2,15,12,0
2016,2,15,15,0.004697874
2016,2,15,18,0.117650347
2016,2,15,21,0.193731721
2016,2,16,24,0.123031421666667
2016,2,16,3,0.002388134
2016,2,16,6,0
2016,2,16,9,0
2016,2,16,12,0
2016,2,16,15,0.00409236466666667
2016,2,16,18,0.115140255666667
2016,2,16,21,0.197244598666667
2016,2,17,24,0.144567689333333
2016,2,17,3,0.004127148
2016,2,17,6,0
2016,2,17,9,0
2016,2,17,12,0
2016,2,17,15,0.002663655
2016,2,17,18,0.186053411
2016,2,17,21,0.260971010333333
2016,2,18,24,0.174940166666667
2016,2,18,3,0.00198672356666667
2016,2,18,6,0
2016,2,18,9,0
2016,2,18,12,0
2016,2,18,15,0.001485568
2016,2,18,18,0.139850715666667
2016,2,18,21,0.227965643666667
2016,2,19,24,0.174668888666667
2016,2,19,3,0.003944606
2016,2,19,6,0
2016,2,19,9,0
2016,2,19,12,0
2016,2,19,15,0.00796886633333333
2016,2,19,18,0.280322327666667
2016,2,19,21,0.321888292333333
2016,2,20,24,0.228230488
2016,2,20,3,0.00222735933333333
2016,2,20,6,0
2016,2,20,9,0
2016,2,20,12,0
2016,2,20,15,0.0147213236666667
2016,2,20,18,0.229874957333333
2016,2,20,21,0.274775059
2016,2,21,24,0.187091730666667
2016,2,21,3,0.002277622
2016,2,21,6,0
2016,2,21,9,0
2016,2,21,12,0
2016,2,21,15,0.015605022
2016,2,21,18,0.243111133333333
2016,2,21,21,0.296843262333333
2016,2,22,24,0.221027211
2016,2,22,3,0.003121077
2016,2,22,6,0
2016,2,22,9,0
2016,2,22,12,0
2016,2,22,15,0.00519216566666667
2016,2,22,18,0.211731116
2016,2,22,21,0.274888793333333
2016,2,23,24,0.219454557666667
2016,2,23,3,0.00513534233333333
2016,2,23,6,0
2016,2,23,9,0
2016,2,23,12,0
2016,2,23,15,0.00468763833333333
2016,2,23,18,0.217920819333333
2016,2,23,21,0.275423873666667
2016,2,24,24,0.218429660333333
2016,2,24,3,0.00161224633333333
2016,2,24,6,0
2016,2,24,9,0
2016,2,24,12,0
2016,2,24,15,0.00808483133333333
2016,2,24,18,0.169657822333333
2016,2,24,21,0.237333083
2016,2,25,24,0.188861750333333
2016,2,25,3,0.005130586
2016,2,25,6,0
2016,2,25,9,0
2016,2,25,12,0
