BEGIN_DATA,,,,
year,month,day,hour,wind_capacity
2016,1,1,24,0.652618715
2016,1,1,3,0.666316195666667
2016,1,1,6,0.514103722666667
2016,1,1,9,0.447069345
2016,1,1,12,0.33374213
2016,1,1,15,0.281766518
2016,1,1,18,0.210182437333333
2016,1,1,21,0.225152059666667
2016,1,2,24,0.287588895666667
2016,1,2,3,0.365400365333333
2016,1,2,6,0.276633196666667
2016,1,2,9,0.338462636
2016,1,2,12,0.636603309
2016,1,2,15,0.791985345
2016,1,2,18,0.781848053666667
2016,1,2,21,0.743228844333333
2016,1,3,24,0.710702778
2016,1,3,3,0.703162176
2016,1,3,6,0.606618352
2016,1,3,9,0.483073619666667
2016,1,3,12,0.416816234333333
2016,1,3,15,0.354100522333333
2016,1,3,18,0.271504553666667
2016,1,3,21,0.248671385
2016,1,4,24,0.242198364
2016,1,4,3,0.242454069
2016,1,4,6,0.157400718
2016,1,4,9,0.126649740666667
2016,1,4,12,0.144832030333333
2016,1,4,15,0.159795198333333
2016,1,4,18,0.132086467333333
2016,1,4,21,0.106583337
2016,1,5,24,0.102734589666667
2016,1,5,3,0.107169153666667
2016,1,5,6,0.070941575
2016,1,5,9,0.0759164866666667
2016,1,5,12,0.0829803276666667
2016,1,5,15,0.154998751666667
2016,1,5,18,0.179577912666667
2016,1,5,21,0.206510829
2016,1,6,24,0.255278449
2016,1,6,3,0.308443149
2016,1,6,6,0.205270963333333
2016,1,6,9,0.206196565333333
2016,1,6,12,0.33464263
2016,1,6,15,0.533376507333333
2016,1,6,18,0.499631392666667
2016,1,6,21,0.408290360333333
2016,1,7,24,0.368678060333333
2016,1,7,3,0.368627929
2016,1,7,6,0.199489000333333
2016,1,7,9,0.123504336666667
2016,1,7,12,0.161260723
2016,1,7,15,0.267289080333333
2016,1,7,18,0.223012937333333
2016,1,7,21,0.210811324333333
2016,1,8,24,0.219331881
2016,1,8,3,0.234933498
2016,1,8,6,0.152161054
2016,1,8,9,0.150893851666667
2016,1,8,12,0.235860822
2016,1,8,15,0.406473831
2016,1,8,18,0.422500256666667
2016,1,8,21,0.449129498
2016,1,9,24,0.525258982666667
2016,1,9,3,0.642236144
2016,1,9,6,0.530022531666667
2016,1,9,9,0.583075419666667
2016,1,9,12,0.771089345666667
2016,1,9,15,0.870826366333333
2016,1,9,18,0.836453017666667
2016,1,9,21,0.803478616
2016,1,10,24,0.793386288
2016,1,10,3,0.761160230333333
2016,1,10,6,0.702825933333333
2016,1,10,9,0.639872326
2016,1,10,12,0.632747694
2016,1,10,15,0.6490749
2016,1,10,18,0.617865375333333
2016,1,10,21,0.538924648333333
2016,1,11,24,0.544881663
2016,1,11,3,0.544129700666667
2016,1,11,6,0.499316360333333
2016,1,11,9,0.575090659333333
2016,1,11,12,0.668816508
2016,1,11,15,0.796326819666667
2016,1,11,18,0.746463572
2016,1,11,21,0.656644405
2016,1,12,24,0.628617995666667
2016,1,12,3,0.639714104
2016,1,12,6,0.536891290333333
2016,1,12,9,0.518788447666667
2016,1,12,12,0.46516664
2016,1,12,15,0.466591959666667
2016,1,12,18,0.377062356333333
2016,1,12,21,0.262586119
2016,1,13,24,0.20000333
2016,1,13,3,0.178687232333333
2016,1,13,6,0.0981356556666667
2016,1,13,9,0.0885347733333333
2016,1,13,12,0.200173500333333
2016,1,13,15,0.442957587
2016,1,13,18,0.525307554333333
2016,1,13,21,0.493428619666667
2016,1,14,24,0.479966933
2016,1,14,3,0.516977725666667
2016,1,14,6,0.382555761
2016,1,14,9,0.361361281666667
2016,1,14,12,0.490742858333333
2016,1,14,15,0.702690515666667
2016,1,14,18,0.703393718
2016,1,14,21,0.647819568666667
2016,1,15,24,0.65153855
2016,1,15,3,0.680786988666667
2016,1,15,6,0.551170106
2016,1,15,9,0.523585236666667
2016,1,15,12,0.609823048666667
2016,1,15,15,0.732664321333333
2016,1,15,18,0.651524493
2016,1,15,21,0.532022701666667
2016,1,16,24,0.454904646666667
2016,1,16,3,0.470426816333333
2016,1,16,6,0.396103767333333
2016,1,16,9,0.369273675666667
2016,1,16,12,0.496944344666667
2016,1,16,15,0.663496882333333
2016,1,16,18,0.707981241
2016,1,16,21,0.686128548
2016,1,17,24,0.659156106333333
2016,1,17,3,0.582814438666667
2016,1,17,6,0.491830750666667
2016,1,17,9,0.478848621666667
2016,1,17,12,0.485882057
2016,1,17,15,0.508762369
2016,1,17,18,0.376159363
2016,1,17,21,0.270562589333333
2016,1,18,24,0.221933333666667
2016,1,18,3,0.184468824333333
2016,1,18,6,0.096645181
2016,1,18,9,0.0739852906666667
2016,1,18,12,0.170126383
2016,1,18,15,0.454552035
2016,1,18,18,0.522375865333333
2016,1,18,21,0.528264690666667
2016,1,19,24,0.508116743
2016,1,19,3,0.512142142333333
2016,1,19,6,0.428594592666667
2016,1,19,9,0.503167802666667
2016,1,19,12,0.681115799
2016,1,19,15,0.886449207666667
2016,1,19,18,0.866538148333333
2016,1,19,21,0.858937905666667
2016,1,20,24,0.878940134666667
2016,1,20,3,0.888735594
2016,1,20,6,0.763539495666667
2016,1,20,9,0.735590862
2016,1,20,12,0.805654619
2016,1,20,15,0.850280235666667
2016,1,20,18,0.802867125
2016,1,20,21,0.763704064333333
2016,1,21,24,0.748875734
2016,1,21,3,0.743432796333333
2016,1,21,6,0.599528496333333
2016,1,21,9,0.519906525666667
2016,1,21,12,0.575418138
2016,1,21,15,0.672957296333333
2016,1,21,18,0.617230859666667
2016,1,21,21,0.564390299333333
2016,1,22,24,0.535827149333333
2016,1,22,3,0.490126009
2016,1,22,6,0.307058793666667
2016,1,22,9,0.233656806333333
2016,1,22,12,0.415419615
2016,1,22,15,0.587362046
2016,1,22,18,0.508638062666667
2016,1,22,21,0.439012852333333
2016,1,23,24,0.425667828333333
2016,1,23,3,0.445245770666667
2016,1,23,6,0.256281406333333
2016,1,23,9,0.175779865
2016,1,23,12,0.345864017666667
2016,1,23,15,0.5812513
2016,1,23,18,0.56240893
2016,1,23,21,0.508570968666667
2016,1,24,24,0.532551746333333
2016,1,24,3,0.581436734333333
2016,1,24,6,0.304097141
2016,1,24,9,0.232021629666667
2016,1,24,12,0.519846525333333
2016,1,24,15,0.828018368
2016,1,24,18,0.765777734666667
2016,1,24,21,0.693784603333333
2016,1,25,24,0.681897834
2016,1,25,3,0.669017628
2016,1,25,6,0.388930981
