BEGIN_DATA,,,,
year,month,day,hour,solar_capacity
2016,1,1,24,0
2016,1,1,3,0
2016,1,1,6,0.142165388
2016,1,1,9,0.619110896666667
2016,1,1,12,0.714580069
2016,1,1,15,0.590584045333333
2016,1,1,18,0.0637003506666667
2016,1,1,21,0
2016,1,2,24,0
2016,1,2,3,0
2016,1,2,6,0.154366466666667
2016,1,2,9,0.663981221
2016,1,2,12,0.729349856333333
2016,1,2,15,0.594591699333333
2016,1,2,18,0.061335614
2016,1,2,21,0
2016,1,3,24,0
2016,1,3,3,0
2016,1,3,6,0.142825353
2016,1,3,9,0.619305251333333
2016,1,3,12,0.683109749
2016,1,3,15,0.520085263666667
2016,1,3,18,0.0393817443333333
2016,1,3,21,0
2016,1,4,24,0
2016,1,4,3,0
2016,1,4,6,0.124124263
2016,1,4,9,0.497574632666667
2016,1,4,12,0.598641912666667
2016,1,4,15,0.452970946
2016,1,4,18,0.0300147176666667
2016,1,4,21,0
2016,1,5,24,0
2016,1,5,3,0
2016,1,5,6,0.127823230333333
2016,1,5,9,0.525266876
2016,1,5,12,0.578347103
2016,1,5,15,0.402975628333333
2016,1,5,18,0.0232537596666667
2016,1,5,21,0
2016,1,6,24,0
2016,1,6,3,0
2016,1,6,6,0.129149606333333
2016,1,6,9,0.579574574
2016,1,6,12,0.644784472333333
2016,1,6,15,0.499837689
2016,1,6,18,0.0466634203333333
2016,1,6,21,0
2016,1,7,24,0
2016,1,7,3,0
2016,1,7,6,0.151122575
2016,1,7,9,0.614814658666667
2016,1,7,12,0.675802894
2016,1,7,15,0.557420698333333
2016,1,7,18,0.0544997673333333
2016,1,7,21,0
2016,1,8,24,0
2016,1,8,3,0
2016,1,8,6,0.164200335333333
2016,1,8,9,0.630727409333333
2016,1,8,12,0.677288326
2016,1,8,15,0.526528499666667
2016,1,8,18,0.042194764
2016,1,8,21,0
2016,1,9,24,0
2016,1,9,3,0
2016,1,9,6,0.142477226666667
2016,1,9,9,0.606089689666667
2016,1,9,12,0.672730786
2016,1,9,15,0.507875056666667
2016,1,9,18,0.0442687536666667
2016,1,9,21,0
2016,1,10,24,0
2016,1,10,3,0
2016,1,10,6,0.136371709666667
2016,1,10,9,0.589583394666667
2016,1,10,12,0.665283479
2016,1,10,15,0.516913637
2016,1,10,18,0.0484303493333333
2016,1,10,21,0
2016,1,11,24,0
2016,1,11,3,0
2016,1,11,6,0.148072861333333
2016,1,11,9,0.680723730333333
2016,1,11,12,0.733994438666667
2016,1,11,15,0.613741002333333
2016,1,11,18,0.0835783446666667
2016,1,11,21,0
2016,1,12,24,0
2016,1,12,3,0
2016,1,12,6,0.139402165666667
2016,1,12,9,0.687869611
2016,1,12,12,0.738688644666667
2016,1,12,15,0.619813938666667
2016,1,12,18,0.0822893193333333
2016,1,12,21,0
2016,1,13,24,0
2016,1,13,3,0
2016,1,13,6,0.152357547666667
2016,1,13,9,0.690031989666667
2016,1,13,12,0.742243388
2016,1,13,15,0.630667901666667
2016,1,13,18,0.0831888376666667
2016,1,13,21,0
2016,1,14,24,0
2016,1,14,3,0
2016,1,14,6,0.158786672666667
2016,1,14,9,0.691152651333333
2016,1,14,12,0.747149190333333
2016,1,14,15,0.629886580666667
2016,1,14,18,0.083835139
2016,1,14,21,0
2016,1,15,24,0
2016,1,15,3,0
2016,1,15,6,0.142776841333333
2016,1,15,9,0.677132563666667
2016,1,15,12,0.739576339333333
2016,1,15,15,0.626848616333333
2016,1,15,18,0.0770035363333333
2016,1,15,21,0
2016,1,16,24,0
2016,1,16,3,0
2016,1,16,6,0.156258675666667
2016,1,16,9,0.636559753
2016,1,16,12,0.712159408
2016,1,16,15,0.593206780666667
2016,1,16,18,0.0613943416666667
2016,1,16,21,0
2016,1,17,24,0
2016,1,17,3,0
2016,1,17,6,0.154587024
2016,1,17,9,0.687559144666667
2016,1,17,12,0.747333124333333
2016,1,17,15,0.63239108
2016,1,17,18,0.090192735
2016,1,17,21,0
2016,1,18,24,0
2016,1,18,3,0
2016,1,18,6,0.15343629
2016,1,18,9,0.708422086666667
2016,1,18,12,0.753876180666667
2016,1,18,15,0.637434224666667
2016,1,18,18,0.088299298
2016,1,18,21,0
2016,1,19,24,0
2016,1,19,3,0
2016,1,19,6,0.148205430333333
2016,1,19,9,0.677369622
2016,1,19,12,0.732238933333333
2016,1,19,15,0.588194155333333
2016,1,19,18,0.0702223636666667
2016,1,19,21,0
2016,1,20,24,0
2016,1,20,3,0
2016,1,20,6,0.143180054333333
2016,1,20,9,0.666251120333333
2016,1,20,12,0.724064338666667
2016,1,20,15,0.603930796
2016,1,20,18,0.0667956826666667
2016,1,20,21,0
2016,1,21,24,0
2016,1,21,3,0
2016,1,21,6,0.163839579
2016,1,21,9,0.683869143666667
2016,1,21,12,0.731176226666667
2016,1,21,15,0.600249086
2016,1,21,18,0.054839573
2016,1,21,21,0
2016,1,22,24,0
2016,1,22,3,0
2016,1,22,6,0.166302962
2016,1,22,9,0.668288157333333
2016,1,22,12,0.719271250333333
2016,1,22,15,0.593762436
2016,1,22,18,0.056418893
2016,1,22,21,0
2016,1,23,24,0
2016,1,23,3,0
2016,1,23,6,0.157439038
2016,1,23,9,0.648940978666667
2016,1,23,12,0.713367679
2016,1,23,15,0.564759609666667
2016,1,23,18,0.0574563396666667
2016,1,23,21,0
2016,1,24,24,0
2016,1,24,3,0
2016,1,24,6,0.145786081
2016,1,24,9,0.653746581
2016,1,24,12,0.721126047666667
2016,1,24,15,0.564029344333333
2016,1,24,18,0.0665033716666667
2016,1,24,21,0
2016,1,25,24,0
2016,1,25,3,0
2016,1,25,6,0.138745374
2016,1,25,9,0.647750134
2016,1,25,12,0.732576496333333
2016,1,25,15,0.57571014
2016,1,25,18,0.0617926596666667
2016,1,25,21,0
2016,1,26,24,0
2016,1,26,3,0
2016,1,26,6,0.13791501
2016,1,26,9,0.648074059
2016,1,26,12,0.729458727333333
2016,1,26,15,0.577856094
2016,1,26,18,0.0538191566666667
2016,1,26,21,0
2016,1,27,24,0
2016,1,27,3,0
